A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
New court documents in,claim.01,heiress was,,Affirmative,New court documents in the latest battle over the vast fortune of Huguette Clark have claimed that the reclusive heiress was ' insane ' . 
copper magnate Senator William A Clark,spend.02,the last two decades of,,Affirmative,Clark died in May 2011 after spending the last two decades of her life living in a New York hospital . 
distant relatives -,win.01,34.5million settlement in,,Affirmative,The current court battle comes eight months after Clark 's distant relatives - many of whom she had never met - won a $ 34.5million settlement in a separate legal fight over her two contesting wills . 
the executors ',claim.01,heiress was,,Affirmative,"In a new court battle over the late Huguette Clark 's $ 300million fortune , executors of her will have claimed that the reclusive heiress was ' insane ' However the executors ' lawyer John Morken said his clients simply want to show that the elderly lady was ' incapacitated ' , according to the Post . "
lawyer John Morken,say.01,clients simply want,,Affirmative,"In a new court battle over the late Huguette Clark 's $ 300million fortune , executors of her will have claimed that the reclusive heiress was ' insane ' However the executors ' lawyer John Morken said his clients simply want to show that the elderly lady was ' incapacitated ' , according to the Post . "
his clients,want.01,to show,,Affirmative,"In a new court battle over the late Huguette Clark 's $ 300million fortune , executors of her will have claimed that the reclusive heiress was ' insane ' However the executors ' lawyer John Morken said his clients simply want to show that the elderly lady was ' incapacitated ' , according to the Post . "
his clients,show.01,lady was,,Affirmative,"In a new court battle over the late Huguette Clark 's $ 300million fortune , executors of her will have claimed that the reclusive heiress was ' insane ' However the executors ' lawyer John Morken said his clients simply want to show that the elderly lady was ' incapacitated ' , according to the Post . "
Mr Morken,claim.01,", she was",,Affirmative,"According to court papers , Mr Morken claimed that when Clark moved into the hospital in 1991 , she was an ' eccentric recluse ' living in a dirty bathrobe and weighed just 75lb . "
copper magnate Senator William A Clark,spend.02,the last two decades of her life living,out of,Affirmative,"She spent decades out of the public eye , designing doll houses and painting exquisite works of art . "
copper magnate Senator William A Clark,design.01,doll houses,,Affirmative,"She spent decades out of the public eye , designing doll houses and painting exquisite works of art . "
copper magnate Senator William A Clark,paint.02,exquisite works of art,,Affirmative,"She spent decades out of the public eye , designing doll houses and painting exquisite works of art . "
copper magnate Senator William A Clark,meet.03,only with,,Affirmative,"She met only with close friends , advisers and a nurse . "
Clark 's distant relatives - many of whom she had never met -,begin.01,questioning,,Affirmative,"Just before Clark 's death , distant relatives began questioning how her lawyer and accountant were handling her affairs - particularly after a will cut them out - and a criminal investigation was launched . "
her affairs -,cut.04,Clark 's distant relatives - many of whom she had never met -,,Affirmative,"Just before Clark 's death , distant relatives began questioning how her lawyer and accountant were handling her affairs - particularly after a will cut them out - and a criminal investigation was launched . "
Clark 's distant relatives - many of whom she had never met -,argue.01,that she had given,,Affirmative,"The relatives also argued that she had given hefty gifts to her advisers , doctors and carers , suggesting that they had manipulated her - but they argued that she was simply giving generously to the people in her life . "
copper magnate Senator William A Clark,give.01,hefty gifts,to,Affirmative,"The relatives also argued that she had given hefty gifts to her advisers , doctors and carers , suggesting that they had manipulated her - but they argued that she was simply giving generously to the people in her life . "
copper magnate Senator William A Clark,suggest.01,that they had manipulated her - but,,Affirmative,"The relatives also argued that she had given hefty gifts to her advisers , doctors and carers , suggesting that they had manipulated her - but they argued that she was simply giving generously to the people in her life . "
Clark 's distant relatives - many of whom she had never met -,manipulate.02,copper magnate Senator William A Clark,,Affirmative,"The relatives also argued that she had given hefty gifts to her advisers , doctors and carers , suggesting that they had manipulated her - but they argued that she was simply giving generously to the people in her life . "
Clark 's distant relatives - many of whom she had never met -,argue.01,that she was simply giving generously to,,Affirmative,"The relatives also argued that she had given hefty gifts to her advisers , doctors and carers , suggesting that they had manipulated her - but they argued that she was simply giving generously to the people in her life . "
prosecutors,find.01,evidence of,,Affirmative,"More recently , prosecutors failed to find evidence of criminal conduct towards her , instead discovering that Clark 's extravagant gifts were made in her own steady handwriting or with her written authorization . "
prosecutors,discover.01,gifts were made in,,Affirmative,"More recently , prosecutors failed to find evidence of criminal conduct towards her , instead discovering that Clark 's extravagant gifts were made in her own steady handwriting or with her written authorization . "
"accountant Irving H. Kamsler ,",deny.01,any wrongdoing,,Affirmative,"No criminal charges were filed against Attorney Wallace Bock and accountant Irving H. Kamsler , who all along denied any wrongdoing , and the investigation closed earlier this year . "
by,carry.03,"The investigation , carried out by",,Affirmative,"The investigation , carried out by two detectives and a forensic accountant , found that Clark 's extravagant gifts were made in her own steady handwriting or with her written authorization . "
"The investigation , carried out by",find.01,gifts were made in,,Affirmative,"The investigation , carried out by two detectives and a forensic accountant , found that Clark 's extravagant gifts were made in her own steady handwriting or with her written authorization . "
Documents and testimony,show.01,that Clark was not kept from,,Affirmative,"Documents and testimony also showed that Clark was not kept from her relatives , NBC reported , but instead made her own decisions about whom to speak with in person or by phone . "
from,keep.01,copper magnate Senator William A Clark,,Affirmative,"Documents and testimony also showed that Clark was not kept from her relatives , NBC reported , but instead made her own decisions about whom to speak with in person or by phone . "
NBC,report.01,also showed,,Affirmative,"Documents and testimony also showed that Clark was not kept from her relatives , NBC reported , but instead made her own decisions about whom to speak with in person or by phone . "
A neurologist,visit.01,copper magnate Senator William A Clark,,Affirmative,"A neurologist who testified in the investigation visited Clark in 2005 , six months after she signed the second will . "
copper magnate Senator William A Clark,sign.01,the second will,,Affirmative,"A neurologist who testified in the investigation visited Clark in 2005 , six months after she signed the second will . "
copper magnate Senator William A Clark,say.01,old seemed alert,,Affirmative,She said that the then - 99 - year - old seemed alert . 
Dr. Louise Klebanoff,testify.01,' She seemed cute as pie,,Affirmative,"' She seemed cute as pie , ' Dr. Louise Klebanoff testified . "
' Attorneys for Bock,tell.01,clients were satisfied,NBC,Affirmative,' Attorneys for Bock and Kamsler told NBC that their clients were satisfied because they had always worked within Clark 's interests . 
a settlement,rule.01,that they were,,Affirmative,But a settlement last year ruled that they were not to receive the huge sums of money left to them by Clark . 
Attorneys for Bock and Kamsler,receive.01,the huge sums of money,,Affirmative,But a settlement last year ruled that they were not to receive the huge sums of money left to them by Clark . 
by Clark,leave.02,the huge sums of money,to them,Affirmative,But a settlement last year ruled that they were not to receive the huge sums of money left to them by Clark . 
The settlement,combine.01,elements from,,Affirmative,The settlement combined elements from the two contradictory wills . 
The family - many of whom,receive.01,$ 34 million,,Affirmative,"The family - many of whom Clark never even met - came out as the winners , receiving $ 34 million while her private nurse of 20 years , Hadassah Peri , was left with nothing . "
the Philippines,work.01,12 hours,,Affirmative,"Peri , an immigrant from the Philippines who worked 12 hours a day , seven days a week for Clark as she lived in New York hospitals , had originally been given $ 30 million in Clark 's final will . "
