A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
you,want.01,to view in  seconds,,Affirmative,You will be redirected to the page you want to view in  seconds . 
you,view.01,in  seconds,,Affirmative,You will be redirected to the page you want to view in  seconds . 
the Obama administration,say.01,would recommend,,Affirmative,"In a statement on Monday , the Obama administration said that if the bill in its current form impedes the Pentagon from directing scarce resources to the military , senior advisers would recommend that the president veto the measure . "
the bill in,impede.01,the Pentagon,from directing,Affirmative,"In a statement on Monday , the Obama administration said that if the bill in its current form impedes the Pentagon from directing scarce resources to the military , senior advisers would recommend that the president veto the measure . "
the bill in,direct.01,scarce resources,to,Affirmative,"In a statement on Monday , the Obama administration said that if the bill in its current form impedes the Pentagon from directing scarce resources to the military , senior advisers would recommend that the president veto the measure . "
the president 's,veto.01,the measure,,Affirmative,"In a statement on Monday , the Obama administration said that if the bill in its current form impedes the Pentagon from directing scarce resources to the military , senior advisers would recommend that the president veto the measure . "
The White House,complain.01,about,,Affirmative,"The White House also complained about the bills limits on the presidents ability to transfer terror suspects being held at the U.S. facility at Guantanamo Bay , Cuba . "
The White House,vote.01,on,,Affirmative,The House is expected to debate and vote on the bill this week . 
Services Committee,begin.01,its work on,,Affirmative,The Senate Armed Services Committee is beginning its work on its version . 
www.airforcetimes.com.,reserve.01,All rights,,Affirmative,Copyright © 2014 www.airforcetimes.com. All rights reserved . 
