A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The government,freeze.01,the assets of,,Affirmative,"The government freezes the assets of former chief justice Corona of P160 Million just like that ; but - the BIR does not conduct a lifestyle check or whatever kind of check on the assets of senators and congressmen whose names are mentioned in the Napoles list , to check if their millions or billions in their bank accounts would commensurate or match to their actual declared source of income . "
the BIR,conduct.01,a lifestyle check or whatever,,Affirmative,"The government freezes the assets of former chief justice Corona of P160 Million just like that ; but - the BIR does not conduct a lifestyle check or whatever kind of check on the assets of senators and congressmen whose names are mentioned in the Napoles list , to check if their millions or billions in their bank accounts would commensurate or match to their actual declared source of income . "
The government,have.03,all the prerogatives,,Affirmative,Of course the BIR and the government has all the prerogatives to choose their economic weapons of mass destruction on any taxpayer whose faces they do n't like . 
all the prerogatives,choose.01,their economic weapons of,,Affirmative,Of course the BIR and the government has all the prerogatives to choose their economic weapons of mass destruction on any taxpayer whose faces they do n't like . 
senators and congressmen,like.01,any taxpayer,,Affirmative,Of course the BIR and the government has all the prerogatives to choose their economic weapons of mass destruction on any taxpayer whose faces they do n't like . 
the BIR,like.01,Pacquiao,,Affirmative,"Maybe BIR Henares does not like Pacquiao without a shave , that is why she slapped him with billions of taxes even without investigation ? "
Napoles,slap.01,Pacquiao,with billions of taxes,Affirmative,"Maybe BIR Henares does not like Pacquiao without a shave , that is why she slapped him with billions of taxes even without investigation ? "
"a shave , that is why she slapped him with billions of taxes even without investigation",do.02,the same,,Affirmative,So why does n't she do the same on crook - pork - barrel - scammer legislators ? 
Di,ba.01,double standard kini,,Affirmative,Di ba double standard kini ? 
it,have.03,a double standard,,Affirmative,and it has a double standard . 
One,interest.01,you,,Affirmative,"One that interests you , and the other , one that would destroy your personal enemies . "
one,destroy.01,your personal enemies,,Affirmative,"One that interests you , and the other , one that would destroy your personal enemies . "
Americans,build.01,their Philippine bases,,Affirmative,"Americans should develop and build their Philippine bases in Mindanao , not in Luzon . "
we,have.03,emty bases in,,Affirmative,"Of course we still have big , almost emty bases in Fort Magsaysay or Fort Zambales in Luzon . "
an American intel,read.01,this,,Affirmative,"If an American intel reads this , he better visit Tambobo bay , and he will not have second thoughts . "
he,visit.01,Tambobo bay,,Affirmative,"If an American intel reads this , he better visit Tambobo bay , and he will not have second thoughts . "
he,have.03,second thoughts,,Affirmative,"If an American intel reads this , he better visit Tambobo bay , and he will not have second thoughts . "
Mindanao,have.03,many safe havens for,,Affirmative,"Mindanao has many safe havens for naval bases , like in Gen Santos where it is like a subic bay in the south . "
they,choose.01,Tambobo bay,,Affirmative,"Or they can choose Tambobo bay in Siaton , where subic naval base of the U.S. has in fact been originally eyed by Americans long time ago , if not for the objection of the late Rep. Lamberto Macias , the father of Dodo . "
by Americans,eye.01,subic naval base of,,Affirmative,"Or they can choose Tambobo bay in Siaton , where subic naval base of the U.S. has in fact been originally eyed by Americans long time ago , if not for the objection of the late Rep. Lamberto Macias , the father of Dodo . "
they,say.01,", our American interests",,Affirmative,"But for the Americans , they say : of course , our American interests . "
by China,tie.01,American hands,,Affirmative,"But American hands are tied by China because most , if not all , of American goods are now made in China . "
Congress,ban.01,honky tonks,,Affirmative,Why does n't Congress legislate and ban honky tonks in places where there are Americans if only to preserve Filipino values on morality ? 
The Church,play.02,an active role,,Affirmative,"The Church can play an active role here , in line with their drive against the RH law . "
by Amercians,avail.01,it,of,Affirmative,We are sure it will be availed of by Amercians once they are here . 
honky tonks to reopen when the Americans are here again,win.01,the last world war,,Affirmative,"Like the Arabs , Americans have now become lazy , after they won the last world war . "
honky tonks to reopen when the Americans are here again,let.01,poorer nations,,Affirmative,"So they let poorer nations with idle people like China , make their goods , from appliances to simple footware , it 's now all made in China , of course with American standard . "
by China,tie.01,even the American hands,,Affirmative,So who can fight China when even the American hands are already tied by China with economic blackmail . 
All of us,have.03,relatives in America,,Affirmative,All of us have relatives in America . 
those,have.03,no other way,,Affirmative,"And those who are down now , have no other way to go but up . "
You,fight.01,that,,Affirmative,"You can not fight that , Mr Don Quixote . "
