A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"Ontario , not ambitious federal politicians",need.01,to control,,Affirmative,Ontario needs to control its immigration destiny with its own program reflecting its values and priorities . 
"Ontario , not ambitious federal politicians",control.01,its immigration destiny,,Affirmative,Ontario needs to control its immigration destiny with its own program reflecting its values and priorities . 
More provincial control of immigration,start.01,development of,,Affirmative,More provincial control of immigration could jump - start development of mineral resources in northern Ontario 's Ring of Fire . 
The Constitution,grant.01,concurrent power,to,Affirmative,The Constitution grants concurrent power to the provinces and Ottawa over immigration . 
Quebec 's,take.01,full control over immigration,,Affirmative,Quebec wisely took full control over immigration in 1991 . 
"Ontario , not ambitious federal politicians",do.02,likewise,,Affirmative,It is time for Ontario to do likewise . 
Quebec 's,use.01,its immigration program,to attract capital,Affirmative,"Quebec has used its immigration program to attract capital to fund Quebec businesses , thereby increasing employment , to target immigrants to fill skill shortages and to maintain and enhance French language and culture by attracting francophones . "
Quebec 's,attract.01,capital,,Affirmative,"Quebec has used its immigration program to attract capital to fund Quebec businesses , thereby increasing employment , to target immigrants to fill skill shortages and to maintain and enhance French language and culture by attracting francophones . "
Quebec 's,increase.01,employment,,Affirmative,"Quebec has used its immigration program to attract capital to fund Quebec businesses , thereby increasing employment , to target immigrants to fill skill shortages and to maintain and enhance French language and culture by attracting francophones . "
Quebec 's,target.01,immigrants,,Affirmative,"Quebec has used its immigration program to attract capital to fund Quebec businesses , thereby increasing employment , to target immigrants to fill skill shortages and to maintain and enhance French language and culture by attracting francophones . "
Quebec 's,fill.01,skill shortages,,Affirmative,"Quebec has used its immigration program to attract capital to fund Quebec businesses , thereby increasing employment , to target immigrants to fill skill shortages and to maintain and enhance French language and culture by attracting francophones . "
Quebec 's,enhance.01,French language and culture,by attracting francophones,Affirmative,"Quebec has used its immigration program to attract capital to fund Quebec businesses , thereby increasing employment , to target immigrants to fill skill shortages and to maintain and enhance French language and culture by attracting francophones . "
Other provinces and territories,have.03,lesser accords,,Affirmative,Other provinces and territories have lesser accords . 
Ottawa over immigration,allow.01,Island to select,,Affirmative,"For example , Ottawa allows Prince Edward Island to select investor immigrants who have a net worth of at least $ 2 million , who commit to invest $ 800,000 in approved projects within P.E.I. and agree to reside in the province . "
Prince Edward Island,select.01,investor immigrants,,Affirmative,"For example , Ottawa allows Prince Edward Island to select investor immigrants who have a net worth of at least $ 2 million , who commit to invest $ 800,000 in approved projects within P.E.I. and agree to reside in the province . "
investor immigrants,have.03,a net worth of,,Affirmative,"For example , Ottawa allows Prince Edward Island to select investor immigrants who have a net worth of at least $ 2 million , who commit to invest $ 800,000 in approved projects within P.E.I. and agree to reside in the province . "
"least $ 2 million ,",invest.01,"$ 800,000",in,Affirmative,"For example , Ottawa allows Prince Edward Island to select investor immigrants who have a net worth of at least $ 2 million , who commit to invest $ 800,000 in approved projects within P.E.I. and agree to reside in the province . "
P.E.I.,direct.01,investment is made,,Affirmative,"Thus , processing of investor immigrants is expedited and , most importantly , P.E.I. directs where the investment is made . "
Ottawa over immigration,allow.01,Ontario to emulate,,Affirmative,"Ottawa , however , does not allow Ontario to emulate the type of investment program Quebec and P.E.I. enjoy . "
