A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Minister John Key,confirm.01,he will visit,,Affirmative,Tuesday 20 May 2014 8:20 a.m. Prime Minister John Key has confirmed he will visit the White House to meet with President Barack Obama next month . 
Prime Minister John Key,visit.01,the White House,,Affirmative,Tuesday 20 May 2014 8:20 a.m. Prime Minister John Key has confirmed he will visit the White House to meet with President Barack Obama next month . 
Prime Minister John Key,meet.03,with,,Affirmative,Tuesday 20 May 2014 8:20 a.m. Prime Minister John Key has confirmed he will visit the White House to meet with President Barack Obama next month . 
New Zealand,have.03,a non-permanent seat on,,Affirmative,"The visit will take place in Washington DC on June 20 as part of a four - day trip to the US , where Mr Key will be in New York to lobby for New Zealand to have a non-permanent seat on the UN Security Council for 2015/16 . "
Mr Key,say.01,talks underline,,Affirmative,"Mr Key says the talks underline the very close relationship between the two countries and will discuss , among other things , the Trans - Pacific Partnership . "
the talks,underline.01,close relationship between,,Affirmative,"Mr Key says the talks underline the very close relationship between the two countries and will discuss , among other things , the Trans - Pacific Partnership . "
Mr Key,tell.01,There 'd be,reporters,Affirmative,"There 'd be no reason to do that , Mr Key told reporters this morning . "
President Barack Obama,use.01,drones,,Affirmative,"President Obama has used drones and that 's a matter for them , but under the circumstances I consider they 've been used , for the most part I 'm comfortable . "
Mr Key,consider.01,"they 've been used , for",,Affirmative,"President Obama has used drones and that 's a matter for them , but under the circumstances I consider they 've been used , for the most part I 'm comfortable . "
President Barack Obama,see.01,any particular reason,,Affirmative,He did not see any particular reason why he would ask for an assurance from President Obama the National Security Agency ( NSA ) was n't spying on New Zealanders . 
President Barack Obama,ask.02,for,,Affirmative,He did not see any particular reason why he would ask for an assurance from President Obama the National Security Agency ( NSA ) was n't spying on New Zealanders . 
the National Security Agency,spy.01,on,,Affirmative,He did not see any particular reason why he would ask for an assurance from President Obama the National Security Agency ( NSA ) was n't spying on New Zealanders . 
leader David Cunliffe,say.01,Key should raise,,Affirmative,But Labour leader David Cunliffe says Mr Key should raise the issue of drone strikes during the meeting and would do it if he were Prime Minister . 
Mr Key,raise.01,the issue of,,Affirmative,But Labour leader David Cunliffe says Mr Key should raise the issue of drone strikes during the meeting and would do it if he were Prime Minister . 
Mr Key,do.02,the issue of drone strikes,,Affirmative,But Labour leader David Cunliffe says Mr Key should raise the issue of drone strikes during the meeting and would do it if he were Prime Minister . 
Mr Cunliffe,seek.01,to clarify,,Affirmative,"I would be seeking to clarify whether there are any limits on the purposes on which New Zealand supplied intelligence and I would be seeking some assurances that activities which pertained to New Zealand supplied intelligence were compatible with both the rule of New Zealand law and international law , Mr Cunliffe says . "
Mr Cunliffe,clarify.01,whether there are,,Affirmative,"I would be seeking to clarify whether there are any limits on the purposes on which New Zealand supplied intelligence and I would be seeking some assurances that activities which pertained to New Zealand supplied intelligence were compatible with both the rule of New Zealand law and international law , Mr Cunliffe says . "
New Zealand,supply.01,intelligence,the purposes,Affirmative,"I would be seeking to clarify whether there are any limits on the purposes on which New Zealand supplied intelligence and I would be seeking some assurances that activities which pertained to New Zealand supplied intelligence were compatible with both the rule of New Zealand law and international law , Mr Cunliffe says . "
Mr Cunliffe,seek.01,some assurances,,Affirmative,"I would be seeking to clarify whether there are any limits on the purposes on which New Zealand supplied intelligence and I would be seeking some assurances that activities which pertained to New Zealand supplied intelligence were compatible with both the rule of New Zealand law and international law , Mr Cunliffe says . "
activities,pertain.01,to,,Affirmative,"I would be seeking to clarify whether there are any limits on the purposes on which New Zealand supplied intelligence and I would be seeking some assurances that activities which pertained to New Zealand supplied intelligence were compatible with both the rule of New Zealand law and international law , Mr Cunliffe says . "
Mr Cunliffe,say.01,I would be seeking,,Affirmative,"I would be seeking to clarify whether there are any limits on the purposes on which New Zealand supplied intelligence and I would be seeking some assurances that activities which pertained to New Zealand supplied intelligence were compatible with both the rule of New Zealand law and international law , Mr Cunliffe says . "
Mr Key,seek.01,the same assurances from,,Affirmative,"Mr Key should also seek the same assurances from the Government Communications Security Bureau ( GCSB ) , Mr Cunliffe says . "
Mr Cunliffe,say.01,Key should also seek,,Affirmative,"Mr Key should also seek the same assurances from the Government Communications Security Bureau ( GCSB ) , Mr Cunliffe says . "
Mr Key,meet.03,with,,Affirmative,"While in the capital , Mr Key will also meet with a number of senior administrative figures , Congressional representatives and business leaders . "
