A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
technician Israel Rodriguez,install.01,light cameras aimed at,,Affirmative,"American Traffic Solutions field technician Israel Rodriguez installs new red - light cameras aimed at the intersection of Airport - Pulling and Pine Ridge Roads on Thursday , Feb . "
the cameras,catch.02,light runners,at,Affirmative,"TALLAHASSEE - An attempt to get rid of the cameras that catch red - light runners at some Florida intersections died in the Legislature this year , as do most of the bills filed for the annual spring session . "
the company that provides most of the cameras in the state,provide.01,most of,,Affirmative,"And this particular measure died , in typical fashion for Tallahassee , after the company that provides most of the cameras in the state got involved . "
Killing,mean.01,a major financial hit to,,Affirmative,"Killing the cameras would have meant a major financial hit to the company , American Traffic Solutions , and the cities and counties that use them . "
the cities and counties,use.01,them,,Affirmative,"Killing the cameras would have meant a major financial hit to the company , American Traffic Solutions , and the cities and counties that use them . "
vendors,maintain.01,the systems,,Affirmative,"Across Florida , half of all money collected is paid to vendors who supply and maintain the systems , according to a state report . "
governments,share.01,the rest of,,Affirmative,State and local governments share the rest of the money . 
Collier County,operate.01,red light cameras,,Affirmative,"Collier County no longer operates red light cameras , having ended its contract with American Traffic Solutions last year . "
"Sen. Jeff Brandes ,",hold.04,a joint news conference in,,Affirmative,"State Sen. Jeff Brandes , a St. Petersburg Republican , held a joint news conference in early February with state Rep. Frank Artiles , a Miami Republican , declaring war on the cameras . "
Brandes,want.01,to outlaw them,,Affirmative,"Brandes has long wanted to outlaw them , calling red - light fines a backdoor tax increase . "
Brandes,outlaw.01,them,,Affirmative,"Brandes has long wanted to outlaw them , calling red - light fines a backdoor tax increase . "
Brandes,call.01,light fines,a backdoor tax increase,Affirmative,"Brandes has long wanted to outlaw them , calling red - light fines a backdoor tax increase . "
by,lobby.01,Artiles,,Affirmative,"But shortly afterward , emails obtained through a public records request show , Artiles was lobbied by American Traffic Solutions of Scottsdale , Arizona . "
One email from,say.01,we need,,Affirmative,"One email from its Tallahassee - based lobbyist said , we need some changes , including revisions that were personally vetted by the company 's CEO . "
we,need.01,some changes,,Affirmative,"One email from its Tallahassee - based lobbyist said , we need some changes , including revisions that were personally vetted by the company 's CEO . "
by,vet.01,revisions,,Affirmative,"One email from its Tallahassee - based lobbyist said , we need some changes , including revisions that were personally vetted by the company 's CEO . "
Those changes,preserve.01,the cameras in the state,,Affirmative,Those changes would preserve the cameras while making minor changes in how they 're used . 
Artiles,tell.01,least agree to,Tribune Capital Bureau,Affirmative,Artiles told the Scripps / Tribune Capital Bureau he was trying to get the company to at least agree to some modifications in the way the cameras work . 
Frank Artiles,try.01,to get,,Affirmative,Artiles told the Scripps / Tribune Capital Bureau he was trying to get the company to at least agree to some modifications in the way the cameras work . 
Frank Artiles,get.01,the company,,Affirmative,Artiles told the Scripps / Tribune Capital Bureau he was trying to get the company to at least agree to some modifications in the way the cameras work . 
he,realize.02,the Senate,,Affirmative,"But he gave up after realizing the Senate , despite Brandes ' lead , had no appetite to tackle any changes , let alone a repeal . "
he,have.03,no appetite,,Affirmative,"But he gave up after realizing the Senate , despite Brandes ' lead , had no appetite to tackle any changes , let alone a repeal . "
by,pass.01,"light camera program , passed by",,Affirmative,"And once again , Brandes was thwarted in his continuing effort to repeal the red light camera program , passed by state lawmakers in 2010 . "
"American Traffic Solutions ,",provide.01,cameras,to,Affirmative,"American Traffic Solutions , which provides cameras to 62 Florida cities and counties , has given $ 500 each to 15 sitting senators , according to online campaign finance records . "
"American Traffic Solutions ,",give.01,$ 500 each,to,Affirmative,"American Traffic Solutions , which provides cameras to 62 Florida cities and counties , has given $ 500 each to 15 sitting senators , according to online campaign finance records . "
The company,contribute.01,"least $ 42,000",to,Affirmative,"The company also contributed at least $ 42,000 to political committees affiliated with current state senators , although none serve on that chamber 's transportation committee . "
none,serve.01,on,,Affirmative,"The company also contributed at least $ 42,000 to political committees affiliated with current state senators , although none serve on that chamber 's transportation committee . "
Brandes,agree.01,he did n't have,,Affirmative,"Brandes agreed he did n't have the votes , even on the transportation committee he chairs , for a repeal . "
he,have.03,the votes,,Affirmative,"Brandes agreed he did n't have the votes , even on the transportation committee he chairs , for a repeal . "
he,chair.01,the transportation committee,,Affirmative,"Brandes agreed he did n't have the votes , even on the transportation committee he chairs , for a repeal . "
He,get.01,panel to approve any of,,Affirmative,He could n't even get that panel to approve any of his own minor changes to red light cameras . 
that panel,approve.01,any of,,Affirmative,He could n't even get that panel to approve any of his own minor changes to red light cameras . 
Frank Artiles,say.01,he worked relentlessly on,,Affirmative,Artiles said he worked relentlessly on the other side of the Capitol toward getting some sort of camera - related legislation out of the Legislature this session . 
he,work.01,on,,Affirmative,Artiles said he worked relentlessly on the other side of the Capitol toward getting some sort of camera - related legislation out of the Legislature this session . 
he,get.01,some sort of,out of,Affirmative,Artiles said he worked relentlessly on the other side of the Capitol toward getting some sort of camera - related legislation out of the Legislature this session . 
a lobbyist,tell.01,what to do,me,Affirmative,"A red light camera repeal did n't pass - not because a lobbyist told me what to do or not to do , Artiles said . "
Artiles,say.01,repeal did n't pass - not,,Affirmative,"A red light camera repeal did n't pass - not because a lobbyist told me what to do or not to do , Artiles said . "
We,do.02,whatever we want,,Affirmative,"We can do whatever we want in the House , but if we do n't have a dance card over there ( Senate ) , nothing happens . "
we,have.03,a dance card,,Affirmative,"We can do whatever we want in the House , but if we do n't have a dance card over there ( Senate ) , nothing happens . "
The Florida League of Cities,lobby.01,against,,Affirmative,The Florida League of Cities also lobbied against a repeal . 
Artiles,share.01,a recent notice from,,Affirmative,Artiles shared a recent notice from the Florida east coast city of Hollywood . 
It,say.01,city opposes,,Affirmative,"It says the city opposes any legislation that would threaten revenue streams , including elimination of red light camera programs . "
the city,oppose.01,any legislation,,Affirmative,"It says the city opposes any legislation that would threaten revenue streams , including elimination of red light camera programs . "
Frank Artiles,say.01,"This should be about safety , not about revenue",,Affirmative,"This should be about safety , not about revenue , Artiles said . "
Brandes,say.01,he was aware,,Affirmative,Brandes said he was aware the company had reached out to Artiles . 
the company,reach.01,to Artiles,,Affirmative,Brandes said he was aware the company had reached out to Artiles . 
ATS,want.01,term deal,,Affirmative,"ATS wanted a long - term deal ; in other words , ' We 'll agree to a few changes , but we do n't want to fight this battle every year , ' he said . "
We,agree.01,to,,Affirmative,"ATS wanted a long - term deal ; in other words , ' We 'll agree to a few changes , but we do n't want to fight this battle every year , ' he said . "
we,want.01,to fight,,Affirmative,"ATS wanted a long - term deal ; in other words , ' We 'll agree to a few changes , but we do n't want to fight this battle every year , ' he said . "
we,fight.01,this battle,,Affirmative,"ATS wanted a long - term deal ; in other words , ' We 'll agree to a few changes , but we do n't want to fight this battle every year , ' he said . "
he,say.01,", ' We 'll agree to",,Affirmative,"ATS wanted a long - term deal ; in other words , ' We 'll agree to a few changes , but we do n't want to fight this battle every year , ' he said . "
Jeff Brandes,have.03,no interest in that,,Affirmative,I had no interest in that . 
I,want.01,a full repeal,,Affirmative,I wanted a full repeal . 
You,negotiate.01,with vendors like that,,Affirmative,You do n't negotiate with vendors like that . 
Jeff Brandes,add.01,he will absolutely press for,,Affirmative,Brandes added that he will absolutely press for a repeal next year . 
Neither Artiles nor Brandes,receive.01,campaign contributions from,,Affirmative,"Neither Artiles nor Brandes has received campaign contributions from American Traffic Solutions , records show . "
records,show.01,has received,,Affirmative,"Neither Artiles nor Brandes has received campaign contributions from American Traffic Solutions , records show . "
