A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
You,change.01,3300 Research Way,,Affirmative,You can change the location at any time . 
Atlanta-based Newell Rubbermaid,begin.01,moving workers into,,Affirmative,"Construction of the 40,000-square-foot facility , which has been estimated at more than $ 6 million , was completed about one month ago and the company began moving workers into the one - story facility in late March . "
Atlanta-based Newell Rubbermaid,move.01,workers,into,Affirmative,"Construction of the 40,000-square-foot facility , which has been estimated at more than $ 6 million , was completed about one month ago and the company began moving workers into the one - story facility in late March . "
by,undertake.01,"The project ,",,Affirmative,"The project , which was undertaken by Southwest Michigan First , has involved a $ 4 million investment by that regional economic development organization and a $ 2.3 million investment by the company . "
SWMF,build.01,the structure,,Affirmative,"SWMF built the structure and is leasing it to Atlanta - based Newell Rubbermaid , the maker of a wide variety of consumer products , including Rubbermaid containers and Sharpie pens . "
SWMF,lease.02,the structure,to,Affirmative,"SWMF built the structure and is leasing it to Atlanta - based Newell Rubbermaid , the maker of a wide variety of consumer products , including Rubbermaid containers and Sharpie pens . "
the structure,allow.01,company to consolidate many of,,Affirmative,It will allow the company to consolidate many of its product design operations for more than a dozen U.S. location under one roof . 
the company,consolidate.01,many of,,Affirmative,It will allow the company to consolidate many of its product design operations for more than a dozen U.S. location under one roof . 
the structure,employ.01,"100 people ,",,Affirmative,"It will employ about 100 people , some transferred from other Newell Rubbermaid locations and others hired here , said company spokeswoman Hannah Van Malssen . "
spokeswoman Hannah Van Malssen,say.01,It will employ,,Affirmative,"It will employ about 100 people , some transferred from other Newell Rubbermaid locations and others hired here , said company spokeswoman Hannah Van Malssen . "
company spokeswoman Hannah Van Malssen,say.01,facility will be,,Affirmative,"The facility will be a home for industrial design , graphic design and usability , Van Malssen said . "
Usabality,study.01,product users,,Affirmative,"Usabality involves studying product users and understanding how they are using the product , Van Malssen , ensuring that the user is in mind in every stage of the development process . "
"Chuck Jones , chief design and research and development officer for Newell Rubbermaid",use.01,the product,,Affirmative,"Usabality involves studying product users and understanding how they are using the product , Van Malssen , ensuring that the user is in mind in every stage of the development process . "
"Van Malssen ,",ensure.01,user is in mind,,Affirmative,"Usabality involves studying product users and understanding how they are using the product , Van Malssen , ensuring that the user is in mind in every stage of the development process . "
billion company,have.03,60 product brands including,,Affirmative,"Newell Rubbermaid is a $ 5.9 billion company that has more than 60 product brands including Paper Mate , Parker , Rolodex , Dymo , Expo , Waterman , Irwin , Lenox , Rubbermaid , Graco , Calphalon , Goody and Teutonia . "
you,upload.01,all content,,Affirmative,Community Rules apply to all content you upload or otherwise submit to this site . 
you,submit.01,all content,to,Affirmative,Community Rules apply to all content you upload or otherwise submit to this site . 
