A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Nations peacekeeping missions,avoid.01,using force,,Affirmative,"United Nations peacekeeping missions routinely avoid using force to protect civilians who are under attack , intervening in only 20 percent of cases despite being authorized to do so by the UN Security Council , an internal UN study found . "
Nations peacekeeping missions,use.01,force,to protect civilians,Affirmative,"United Nations peacekeeping missions routinely avoid using force to protect civilians who are under attack , intervening in only 20 percent of cases despite being authorized to do so by the UN Security Council , an internal UN study found . "
peacekeeping operations,intervene.01,with force,,Affirmative,"There is a persistent pattern of peacekeeping operations not intervening with force when civilians are under attack , the report by the Office of Internal Oversight Services said . "
the report by,say.01,There is,,Affirmative,"There is a persistent pattern of peacekeeping operations not intervening with force when civilians are under attack , the report by the Office of Internal Oversight Services said . "
page report,say.01,Peacekeepers are absent from,,Affirmative,"Peacekeepers are absent from many locations when civilians come under attack , and when they are present , are unable or unwilling to prevent serious physical harm from being inflicted , the 26 - page report said . "
the 26-page report,say.01,sparked,,Affirmative,"Of 507 incidents involving civilians that were included in UN reports between 2010 and 2013 , 101 sparked immediate response from peacekeepers , the report said . "
"Assembly Fifth Committee ,",deal.01,with,,Affirmative,"Presented this week to the UN General Assembly Fifth Committee , which deals with the UN budget , the report focused on eight of 10 UN peacekeeping missions with a Security Council mandate to protect civilians : Lebanon , Liberia , Ivory Coast , Haiti , Democratic Republic of Congo , Darfur , Abyei and South Sudan . "
this week,exclude.01,the newest operations in Mali and,,Affirmative,It excluded the newest operations in Mali and Central African Republic . 
no mission,protect.01,all civilians,,Affirmative,"While no mission can be expected to protect all civilians all the time , each can reasonably be expected to provide protection in areas of highest risk , the report said . "
each,provide.01,protection,,Affirmative,"While no mission can be expected to protect all civilians all the time , each can reasonably be expected to provide protection in areas of highest risk , the report said . "
the 26-page report,say.01,", each can reasonably be expected",,Affirmative,"While no mission can be expected to protect all civilians all the time , each can reasonably be expected to provide protection in areas of highest risk , the report said . "
"the United States ,",contribute.01,28 percent of,,Affirmative,"The top 10 contributors to the UN 's almost $ 8 billion a year peacekeeping budget are the United States , which contributes 28 percent of the budget , Japan , France , Germany , United Kingdom , China , Italy , Russia , Canada and Spain . "
the report,provide.01,peacekeepers for,,Affirmative,Countries interviewed for the report that provide peacekeepers for UN operations said the risk to their troops was higher than they would accept . 
Countries interviewed for,say.01,was higher,,Affirmative,Countries interviewed for the report that provide peacekeepers for UN operations said the risk to their troops was higher than they would accept . 
Some of them,rule.02,the use of force,,Affirmative,Some of them have entirely ruled out the use of force . 
the United Nations,protect.01,civilians that were included in UN reports between 2010 and 2013,,Affirmative,"The reality is that the United Nations can not fully protect civilians while the troop contributing countries do not instruct their contingents to do all they can , including using force as a last resort when civilians are under attack before them , UN Under - Secretary - General for Internal Oversight Services , Carman Lapointe , told the Fifth Committee on Tuesday . "
the troop,contribute.01,contributing countries,,Affirmative,"The reality is that the United Nations can not fully protect civilians while the troop contributing countries do not instruct their contingents to do all they can , including using force as a last resort when civilians are under attack before them , UN Under - Secretary - General for Internal Oversight Services , Carman Lapointe , told the Fifth Committee on Tuesday . "
contributing countries,instruct.01,their contingents,to do all,Affirmative,"The reality is that the United Nations can not fully protect civilians while the troop contributing countries do not instruct their contingents to do all they can , including using force as a last resort when civilians are under attack before them , UN Under - Secretary - General for Internal Oversight Services , Carman Lapointe , told the Fifth Committee on Tuesday . "
their contingents,do.02,all,,Affirmative,"The reality is that the United Nations can not fully protect civilians while the troop contributing countries do not instruct their contingents to do all they can , including using force as a last resort when civilians are under attack before them , UN Under - Secretary - General for Internal Oversight Services , Carman Lapointe , told the Fifth Committee on Tuesday . "
