A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
old boy,hold.04,a meat cleaver,to,Affirmative,"A TAXI - driver has been left traumatised after a 15 - year - old boy allegedly held a meat cleaver to his throat during a carjacking , a court has heard . "
Gardai,arrest.01,"the boy ,",,Affirmative,"Gardai arrested the boy , who can not be named because he is a minor , after a taxi driver was robbed at knife - point and his BMW car was seized in Terenure in Dublin in the early hours of last Sunday morning . "
the city,collide.01,with,,Affirmative,"It was driven across the city until it collided with another taxi in Cabra , however no one was injured . "
Judge John O'Connor,grant.01,conditional bail,to,Affirmative,He appeared at the Dublin Children 's Court yesterday where Judge John O'Connor granted conditional bail to the youngster who was ordered to appear again on May 26 . 
Garda Lee Hunt,object.01,to bail,,Affirmative,"Dressed in a T - shirt , runners and tracksuit bottoms , he remained silent as Garda Lee Hunt objected to bail , citing the seriousness of the alleged offences . "
the Dublin Children 's Court,hear.01,", made",,Affirmative,"The court heard that the boy , who is staying in a care centre , made no reply after caution when the charges were put to him . "
"the boy ,",make.01,no reply after caution,,Affirmative,"The court heard that the boy , who is staying in a care centre , made no reply after caution when the charges were put to him . "
Garda Lee Hunt,tell.01,that it was alleged,the judge,Affirmative,Garda Hunt told the judge that it was alleged that the teenager flagged the taxi down in the Tallaght area and asked the 36 - year - old driver to drive him . 
"The teenager , who is in care",flag.01,the taxi down in,,Affirmative,Garda Hunt told the judge that it was alleged that the teenager flagged the taxi down in the Tallaght area and asked the 36 - year - old driver to drive him . 
"The teenager , who is in care",ask.02,to drive him,old driver,Affirmative,Garda Hunt told the judge that it was alleged that the teenager flagged the taxi down in the Tallaght area and asked the 36 - year - old driver to drive him . 
old driver,drive.01,"The teenager , who is in care",,Affirmative,Garda Hunt told the judge that it was alleged that the teenager flagged the taxi down in the Tallaght area and asked the 36 - year - old driver to drive him . 
"the boy , who can not be named because he is a minor , after a taxi driver was robbed at knife-point",take.01,the phone and charger,,Affirmative,During the journey it was alleged the boy took the phone and charger and produced a cleaver and held it to the throat of the taxi - driver . 
"the boy , who can not be named because he is a minor , after a taxi driver was robbed at knife-point",produce.01,a cleaver,,Affirmative,During the journey it was alleged the boy took the phone and charger and produced a cleaver and held it to the throat of the taxi - driver . 
"the boy , who can not be named because he is a minor , after a taxi driver was robbed at knife-point",hold.01,the journey,to,Affirmative,During the journey it was alleged the boy took the phone and charger and produced a cleaver and held it to the throat of the taxi - driver . 
Gda Hunt,say.01,teenager then demanded money and,,Affirmative,Gda Hunt said the teenager then demanded money and the driver pulled his car over . 
"The teenager , who is in care",demand.01,money,,Affirmative,Gda Hunt said the teenager then demanded money and the driver pulled his car over . 
the 36-year-old driver,pull.01,his BMW car,over,Affirmative,Gda Hunt said the teenager then demanded money and the driver pulled his car over . 
The man,pretend.01,to search,,Affirmative,"The man pretended to search his clothes for cash , got out of the car and escaped on foot to a taxi rank . "
The man,search.01,his clothes,for cash,Affirmative,"The man pretended to search his clothes for cash , got out of the car and escaped on foot to a taxi rank . "
The man,escape.01,on foot,,Affirmative,"The man pretended to search his clothes for cash , got out of the car and escaped on foot to a taxi rank . "
Gda Hunt,say.01,man was uninjured but,,Affirmative,Gda Hunt said the man was uninjured but extremely traumatised by the incident . 
by,traumatise.01,The man,,Affirmative,Gda Hunt said the man was uninjured but extremely traumatised by the incident . 
the Dublin Children 's Court,hear.01,he left,,Affirmative,The court heard he left the keys to his BMW in the car and it was alleged the teenager then drove off in a dangerous and erratic manner until he collided with another taxi . 
"The teenager , who is in care",leave.01,the keys to,,Affirmative,The court heard he left the keys to his BMW in the car and it was alleged the teenager then drove off in a dangerous and erratic manner until he collided with another taxi . 
"The teenager , who is in care",collide.01,with,,Affirmative,The court heard he left the keys to his BMW in the car and it was alleged the teenager then drove off in a dangerous and erratic manner until he collided with another taxi . 
the Dublin Children 's Court,hear.01,he could face,,Affirmative,The court heard that on conviction he could face a sentence of up to 14 years . 
"the boy , who can not be named because he is a minor , after a taxi driver was robbed at knife-point",face.01,a sentence of,,Affirmative,The court heard that on conviction he could face a sentence of up to 14 years . 
counsel Aoife McNickle,plead.01,for bail,,Affirmative,Defence counsel Aoife McNickle pleaded for bail and the judge noted from evidence of a care worker that the teenager 's accommodation was secure . 
the judge,grant.01,bail,to,Affirmative,He granted bail to the boy who has not yet indicated how he will plead and was ordered to appear again next week . 
the boy,indicate.01,how he will plead,,Affirmative,He granted bail to the boy who has not yet indicated how he will plead and was ordered to appear again next week . 
"The teenager , who is in care",continue.01,residing in,,Affirmative,The teenager was warned that it was a condition of bail that he had to continue residing in his current placement . 
"The teenager , who is in care",reside.01,in,,Affirmative,The teenager was warned that it was a condition of bail that he had to continue residing in his current placement . 
Directions from,need.01,to be obtained,,Affirmative,Directions from the DPP need to be obtained to determine if the case should stay in the juvenile court or instead be sent forward to the Circuit Court which has tougher sentencing powers . 
Directions from,determine.01,case should stay in,,Affirmative,Directions from the DPP need to be obtained to determine if the case should stay in the juvenile court or instead be sent forward to the Circuit Court which has tougher sentencing powers . 
the Circuit Court,have.03,tougher sentencing powers,,Affirmative,Directions from the DPP need to be obtained to determine if the case should stay in the juvenile court or instead be sent forward to the Circuit Court which has tougher sentencing powers . 
