A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
a federal judge 's,legalize.01,gay marriage in Oregon,,Affirmative,"A federal judge legalized gay marriage in Oregon today , May 19 , 2014 . "
Judge Michael McShane,rule.01,is unconstitutional,,Affirmative,"U.S. District Judge Michael McShane ruled that the state 's voter - approved ban against gay marriage is unconstitutional , and ordered officials not to enforce it . "
officials,enforce.01,the state 's voter-approved ban against gay marriage,,Affirmative,"U.S. District Judge Michael McShane ruled that the state 's voter - approved ban against gay marriage is unconstitutional , and ordered officials not to enforce it . "
State attorneys,state.01,longer defend,,Affirmative,"State attorneys previously stated that they would no longer defend the amendment upholding biblical marriage in court , and that same - sex ceremonies would begin almost immediately . "
State attorneys,defend.01,the amendment upholding,,Affirmative,"State attorneys previously stated that they would no longer defend the amendment upholding biblical marriage in court , and that same - sex ceremonies would begin almost immediately . "
the amendment upholding,uphold.01,biblical marriage in court,,Affirmative,"State attorneys previously stated that they would no longer defend the amendment upholding biblical marriage in court , and that same - sex ceremonies would begin almost immediately . "
The Associated Press, reported.01,couples were lined up outside of,,Affirmative,The Associated Press  reported that gay couples were lined up outside of the Portland clerk of courts office in anticipation of the verdict . 
voters,approve.01,a constitutional amendment defining marriage in,,Affirmative,"In 2004 , voters approved a constitutional amendment defining marriage in biblical terms - the union of a man and a woman . "
a constitutional amendment defining marriage in,define.01,marriage,in,Affirmative,"In 2004 , voters approved a constitutional amendment defining marriage in biblical terms - the union of a man and a woman . "
Gay marriage advocacy organizations,say.01,that they had,,Affirmative,"Gay marriage advocacy organizations said that they had enough signatures to get a same - sex marriage vote on the ballot this November , if today 's decision was not in their favor . "
marriage advocacy organizations,have.03,enough signatures,,Affirmative,"Gay marriage advocacy organizations said that they had enough signatures to get a same - sex marriage vote on the ballot this November , if today 's decision was not in their favor . "
marriage advocacy organizations,get.01,sex marriage vote on,,Affirmative,"Gay marriage advocacy organizations said that they had enough signatures to get a same - sex marriage vote on the ballot this November , if today 's decision was not in their favor . "
neighboring Idaho,vow.01,to fight for,,Affirmative,"Unlike Oregon , neighboring Idaho has vowed to fight for biblical marriage all the way to the Supreme Court . "
the federal government,allow.01,partners to receive,,Affirmative,"Gay marriage is legal in California , Connecticut , Delaware , Washington D.C. , Hawaii , Illinois , Maine , Maryland , Massachusetts , Minnesota , New Hampshire , New Jersey , New Mexico , New York , Rhode Island , Vermont , and Washington , and last year , the federal government allowed same - sex partners to receive federal benefits . "
sex partners,receive.01,federal benefits,,Affirmative,"Gay marriage is legal in California , Connecticut , Delaware , Washington D.C. , Hawaii , Illinois , Maine , Maryland , Massachusetts , Minnesota , New Hampshire , New Jersey , New Mexico , New York , Rhode Island , Vermont , and Washington , and last year , the federal government allowed same - sex partners to receive federal benefits . "
