A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
a new book,allege.01,is currently living in,,Affirmative,"The 1983 bombing of the U.S. Embassy in Beirut , Lebanon is back in the news today due to revelations made in a new book that alleges that one of the Iranian architects of that atrocity is currently living in the United States under the protection of the C.I.A. If true , the tale seems taken straight out of the Homeland television series in which an Iranian operative who was flipped by the CIA is one of the heroes of the show . "
by,flip.01,an Iranian operative,,Affirmative,"The 1983 bombing of the U.S. Embassy in Beirut , Lebanon is back in the news today due to revelations made in a new book that alleges that one of the Iranian architects of that atrocity is currently living in the United States under the protection of the C.I.A. If true , the tale seems taken straight out of the Homeland television series in which an Iranian operative who was flipped by the CIA is one of the heroes of the show . "
the person,enjoy.01,the good life on,,Affirmative,"The possibility that the person that is responsible for the deaths of 63 people , including 17 Americans ( eight of them CIA officers ) is enjoying the good life on the tab of the taxpayers will , no doubt , infuriate the families of the slain and others who will not understand that such defections are merely part of the great game of spying in which the U.S. must often throw morality and ethics out the window in order to combat the Islamist war on the real homeland . "
The possibility,infuriate.01,the families of,,Affirmative,"The possibility that the person that is responsible for the deaths of 63 people , including 17 Americans ( eight of them CIA officers ) is enjoying the good life on the tab of the taxpayers will , no doubt , infuriate the families of the slain and others who will not understand that such defections are merely part of the great game of spying in which the U.S. must often throw morality and ethics out the window in order to combat the Islamist war on the real homeland . "
others,understand.01,defections are merely part of,,Affirmative,"The possibility that the person that is responsible for the deaths of 63 people , including 17 Americans ( eight of them CIA officers ) is enjoying the good life on the tab of the taxpayers will , no doubt , infuriate the families of the slain and others who will not understand that such defections are merely part of the great game of spying in which the U.S. must often throw morality and ethics out the window in order to combat the Islamist war on the real homeland . "
the U.S.,throw.01,morality and ethics,out,Affirmative,"The possibility that the person that is responsible for the deaths of 63 people , including 17 Americans ( eight of them CIA officers ) is enjoying the good life on the tab of the taxpayers will , no doubt , infuriate the families of the slain and others who will not understand that such defections are merely part of the great game of spying in which the U.S. must often throw morality and ethics out the window in order to combat the Islamist war on the real homeland . "
it,about.01,"current Iranian activity , including",,Affirmative,"But the main problem with the tradeoff here examined in a New York Times feature published today is not the attempt to balance the needs of U.S. intelligence to find out everything it can about current Iranian activity , including both terrorism and its nuclear - weapons program , against the demands of justice . "
the Iranian,commit.02,that act of terrorism,,Affirmative,"While defining the moral calculus by which a murderer such as Ali Reza Asgari , the Iranian who committed that act of terrorism , is welcomed to the U.S. in order to thwart its nuclear ambitions is difficult , it is at least a problem in which the government is seeking the lesser of two evils . "
the government,seek.01,two evils,,Affirmative,"While defining the moral calculus by which a murderer such as Ali Reza Asgari , the Iranian who committed that act of terrorism , is welcomed to the U.S. in order to thwart its nuclear ambitions is difficult , it is at least a problem in which the government is seeking the lesser of two evils . "
the same administration,protect.01,him,,Affirmative,"It lies in the fact that while Asgari remains in the U.S. without having to answer for his crime , the same administration that protects him is pursuing a policy that is neither working to make the Iranian state pay for its continued sponsorship of terrorism or stopping its nuclear project . "
the same administration,pursue.01,a policy,,Affirmative,"It lies in the fact that while Asgari remains in the U.S. without having to answer for his crime , the same administration that protects him is pursuing a policy that is neither working to make the Iranian state pay for its continued sponsorship of terrorism or stopping its nuclear project . "
neither,work.01,to make,,Affirmative,"It lies in the fact that while Asgari remains in the U.S. without having to answer for his crime , the same administration that protects him is pursuing a policy that is neither working to make the Iranian state pay for its continued sponsorship of terrorism or stopping its nuclear project . "
neither,make.02,the Iranian state pay for,,Affirmative,"It lies in the fact that while Asgari remains in the U.S. without having to answer for his crime , the same administration that protects him is pursuing a policy that is neither working to make the Iranian state pay for its continued sponsorship of terrorism or stopping its nuclear project . "
a policy,stop.01,its nuclear project,,Affirmative,"It lies in the fact that while Asgari remains in the U.S. without having to answer for his crime , the same administration that protects him is pursuing a policy that is neither working to make the Iranian state pay for its continued sponsorship of terrorism or stopping its nuclear project . "
the U.S.,brand.01,the Palestinian organization,as,Affirmative,"Kai , a lifelong critic of Israel whose last book was a memoir of his experiences as the child of a U.S. diplomat unsympathetic to the Jewish state 's early struggles for survival , reveals in his new book that Ames developed a strong friendship with the intelligence chief of the PLO during a period when the U.S. rightly branded the Palestinian organization as a terrorist group . "
Kai,uncover.01,the fact,,Affirmative,"But in the course of his research about Ames 's activities in the Middle East , Kai uncovered the fact that in 2007 the Bush administration granted asylum to Asgari in exchange for information about Iran 's uranium enrichment facility at Natanz . "
the Bush administration,grant.01,asylum,to Asgari,Affirmative,"But in the course of his research about Ames 's activities in the Middle East , Kai uncovered the fact that in 2007 the Bush administration granted asylum to Asgari in exchange for information about Iran 's uranium enrichment facility at Natanz . "
by,supersede.01,that information,,Affirmative,"As the Times notes , that information has since been superseded by subsequent revelations about another nuclear plant that is in a hardened mountainside bunker . "
"Asgari ,",tell.01,everything,his CIA interrogators,Affirmative,"But if Asgari , who may no longer still be in the United States , did tell his CIA interrogators everything he knew about Iran 's state - sponsored terrorism , the Americans got a treasure trove of vital information about one of the nation 's most dangerous foes in exchange for giving this killer a pass for his crimes . "
he,know.01,about,,Affirmative,"But if Asgari , who may no longer still be in the United States , did tell his CIA interrogators everything he knew about Iran 's state - sponsored terrorism , the Americans got a treasure trove of vital information about one of the nation 's most dangerous foes in exchange for giving this killer a pass for his crimes . "
the Americans,get.01,a treasure trove of,,Affirmative,"But if Asgari , who may no longer still be in the United States , did tell his CIA interrogators everything he knew about Iran 's state - sponsored terrorism , the Americans got a treasure trove of vital information about one of the nation 's most dangerous foes in exchange for giving this killer a pass for his crimes . "
they,grant.01,Tehran recognition of,,Affirmative,"But though the Bush administration 's approach to stopping Iran was inconsistent and largely resulted in kicking the can down the road for the next administration to handle , they at least never granted Tehran recognition of its right to enrich uranium for nuclear fuel as the Obama administration did with its weak interim nuclear deal signed last November . "
the Obama administration,do.02,with,,Affirmative,"But though the Bush administration 's approach to stopping Iran was inconsistent and largely resulted in kicking the can down the road for the next administration to handle , they at least never granted Tehran recognition of its right to enrich uranium for nuclear fuel as the Obama administration did with its weak interim nuclear deal signed last November . "
the U.S.,seek.01,a deal,,Affirmative,"While the latest round of talks with the Iranians did not result in an agreement , there appears to be no doubt that the U.S. is seeking a deal in which Iran 's nuclear infrastructure and its stockpile of uranium ( which can be easily reactivated to a dangerous state ) will stay in place . "
the U.S.,give.01,jail free card,Asgari,Affirmative,"The point here is not so much whether the U.S. was right to give Asgari a get - out - of - jail free card because of the Iran nuclear issue , as a lawyer for the families of the embassy bombing victims asserts . "
the Obama administration,pursue.01,policies,,Affirmative,"It is , rather , that after giving him such a card , the Obama administration has pursued policies that will give the regime he left the same impunity . "
policies,give.01,the regime,,Affirmative,"It is , rather , that after giving him such a card , the Obama administration has pursued policies that will give the regime he left the same impunity . "
he,leave.01,the same impunity,,Affirmative,"It is , rather , that after giving him such a card , the Obama administration has pursued policies that will give the regime he left the same impunity . "
Obama,give.01,his former bosses,,Affirmative,"While Asgari 's escape from justice is troubling , the real scandal is the pass Obama may be about to give his former bosses . "
insular American Jews,have.03,much,,Affirmative,The least understood and most insular American Jews have much to teach us . 
An American withdrawal from,yield.01,peaceful world,,Affirmative,An American withdrawal from global affairs will not yield a more peaceful world . 
We,hope.01,you enjoy,,Affirmative,We hope you enjoy your visit . 
you,enjoy.01,your visit,,Affirmative,We hope you enjoy your visit . 
You,read.01,of,,Affirmative,You 've read of 8 free articles this month . 
you,have.03,a passion for ideas,,Affirmative,"Clearly , you have a passion for ideas . "
the publication,shape.01,the minds of,,Affirmative,Subscribe today for unlimited digital access to the publication that shapes the minds of the people who shape our world . 
the people,shape.01,our world,,Affirmative,Subscribe today for unlimited digital access to the publication that shapes the minds of the people who shape our world . 
