A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Governor Chris Christie ( shown ),call.03,for,,Affirmative,"Speaking to a crowd of 700 at the Champions of Jewish Values International Awards Gala in New York on May 18 , New Jersey Governor Chris Christie ( shown ) called for a more aggressive , interventionist U.S. foreign policy . "
New Jersey Governor Chris Christie,insist.01,leaders must send,,Affirmative,Christie insisted that America 's leaders must send clear and consistent signals to those nations it supports and those it does n't while promoting America 's values . 
leaders,send.01,signals,to,Affirmative,Christie insisted that America 's leaders must send clear and consistent signals to those nations it supports and those it does n't while promoting America 's values . 
America 's,support.01,those nations,,Affirmative,Christie insisted that America 's leaders must send clear and consistent signals to those nations it supports and those it does n't while promoting America 's values . 
America 's,while.01,promoting,,Affirmative,Christie insisted that America 's leaders must send clear and consistent signals to those nations it supports and those it does n't while promoting America 's values . 
America 's,promote.02,values,,Affirmative,Christie insisted that America 's leaders must send clear and consistent signals to those nations it supports and those it does n't while promoting America 's values . 
observers,interpret.01,those nations,,Affirmative,"Given the venue , observers interpreted those nations it supports to include Israel , but he did not mention the Jewish state by name . "
the venue,support.01,to include Israel,,Affirmative,"Given the venue , observers interpreted those nations it supports to include Israel , but he did not mention the Jewish state by name . "
New Jersey Governor Chris Christie,mention.01,the Jewish state,,Affirmative,"Given the venue , observers interpreted those nations it supports to include Israel , but he did not mention the Jewish state by name . "
New Jersey Governor Chris Christie,express.01,dismay,,Affirmative,He expressed dismay that even the thought exists of Iran building a nuclear weapon . 
the Iranians,build.01,a nuclear weapon,,Affirmative,He expressed dismay that even the thought exists of Iran building a nuclear weapon . 
New Jersey Governor Chris Christie,criticize.01,Obama,for saying,Affirmative,"He also criticized Obama for saying he 'd draw a red line warning Assad not to use chemical weapons , but not intervening when alleged evidence of such attacks was presented . "
New Jersey Governor Chris Christie,say.01,he 'd draw,,Affirmative,"He also criticized Obama for saying he 'd draw a red line warning Assad not to use chemical weapons , but not intervening when alleged evidence of such attacks was presented . "
New Jersey Governor Chris Christie,draw.01,a red line warning,,Affirmative,"He also criticized Obama for saying he 'd draw a red line warning Assad not to use chemical weapons , but not intervening when alleged evidence of such attacks was presented . "
