A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
NATO 's,struggle.01,to defend the Baltic states,with,Affirmative,"NATO would struggle to defend the Baltic states from any Russian aggression with conventional means , a news report said , citing sources close to the organization and a draft of a NATO planning document . "
a news report,say.01,NATO would struggle,,Affirmative,"NATO would struggle to defend the Baltic states from any Russian aggression with conventional means , a news report said , citing sources close to the organization and a draft of a NATO planning document . "
Monday Russia,annex.01,region and massed,,Affirmative,"Eastern European states are nervous about Russia after it annexed Ukraine 's Crimea region and massed 40,000 troops on Ukraine 's borders . "
Crimea region,and massed.01,"40,000 troops",,Affirmative,"Eastern European states are nervous about Russia after it annexed Ukraine 's Crimea region and massed 40,000 troops on Ukraine 's borders . "
and Poland to take part,in exercises.01,presence,,Affirmative,"has sent 600 soldiers to the three Baltic countries  - Estonia , Latvia and Lithuania  - and Poland to take part in exercises to bolster NATO 's presence in eastern Europe . "
ability and intention,to undertake.01,significant military action without,,Affirmative,"Russia 's ability and intention to undertake significant military action without much forewarning poses a far - reaching threat for the maintenance of security and stability in the European - Atlantic area , Germany 's Spiegel magazine said , citing a NATO defense planning committee document . "
Spiegel magazine,say.01,to undertake,,Affirmative,"Russia 's ability and intention to undertake significant military action without much forewarning poses a far - reaching threat for the maintenance of security and stability in the European - Atlantic area , Germany 's Spiegel magazine said , citing a NATO defense planning committee document . "
Russia,of building.01,an arbitrary spot,,Affirmative,"Russia is capable of building up a local or regional military threat at short notice and at an arbitrary spot , the draft document continued . "
end of the Cold War,conclude.01,that it could reduce,,Affirmative,"However , Europe at the end of the Cold War had concluded that it could reduce its capabilities for fighting conventional , large scale and high intensity conflicts in Europe . "
NATO 's core task,reduce.01,its capabilities for fighting,,Affirmative,"However , Europe at the end of the Cold War had concluded that it could reduce its capabilities for fighting conventional , large scale and high intensity conflicts in Europe . "
its capabilities for fighting,for fighting.01,intensity conflicts,,Affirmative,"However , Europe at the end of the Cold War had concluded that it could reduce its capabilities for fighting conventional , large scale and high intensity conflicts in Europe . "
we,comment.01,on alleged leaks or,,Affirmative,"While we never comment on alleged leaks or on our defense plans , NATO 's core task is collective defense and we will do what it takes to defend any ally under attack , said NATO spokeswoman Oana Lungescu . "
