A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Journalists,cover.02,the news,,Affirmative,"Journalists are supposed to cover the news , not become the subject of it . "
two Israeli journalists,defied a.01,request by,,Affirmative,"This was the case , however , with two Israeli journalists who defied a request by Palestinian demonstrators not to film their bare faces . "
Israelis and Palestinians,build.01,better understanding of,,Affirmative,Summary ⎙ Print Journalism is one of the few remaining links where Israelis and Palestinians can engage and build better understanding of each other . 
Most journalists in,know.01,the feeling of,,Affirmative,"Most journalists in the field , especially photographers , know the feeling of angry demonstrators approaching a camera crew asking them not to record images of uncovered faces for fear of retaliation by the governing authority . "
"Most journalists in the field , especially photographers",record.01,images of uncovered,,Affirmative,"Most journalists in the field , especially photographers , know the feeling of angry demonstrators approaching a camera crew asking them not to record images of uncovered faces for fear of retaliation by the governing authority . "
Most photographers,gauge.01,the seriousness of,,Affirmative,Most photographers can easily gauge the seriousness of the request and judge responsibly whether to walk away and take pictures from afar or stand their ground and insist on the right to film . 
journalist Avi Issacharoff,think.01,could stay put and weather,,Affirmative,"Israeli journalist Avi Issacharoff , by his own admission , mistakenly thought he and photographer Daniel Book could stay put and weather the storm . "
he and,weather.01,the storm,,Affirmative,"Israeli journalist Avi Issacharoff , by his own admission , mistakenly thought he and photographer Daniel Book could stay put and weather the storm . "
by,push.01,Avi Issacharoff,around,Affirmative,"As a result , he was pushed around by Palestinian demonstrators until he decided to leave , along with two Palestinian security officials . "
Avi Issacharoff,decide.01,to leave,,Affirmative,"As a result , he was pushed around by Palestinian demonstrators until he decided to leave , along with two Palestinian security officials . "
Avi Issacharoff,escape.01,a near lynching,,Affirmative,"Assertions by the Israeli journalist that he had escaped a near lynching , instigated simply because he is an Israeli journalist , seem a bit exaggerated by his own description of the event as well as those of fellow Israelis who were at the scene and were not attacked . "
by,kill.01, had been ,,Affirmative,"A day earlier , two Palestinian youths , Muhammad Odeh Abu al - Daher and Nadeem Siam Nawara ,  had been  shot and killed by Israeli soldiers using live ammunition . "
Israel 's,conduct.01,an investigation into,,Affirmative,"While Israel has promised to conduct an investigation into the fatal shootings , previous investigations have resulted in a white washing of events and absolution of the soldiers involved . "
Amnesty International,have.03,investigated independently,,Affirmative,"Earlier , Amnesty International had investigated independently and produced a report in February that described Israeli soldiers as being trigger happy . "
Amnesty International,produce.01,a report in February,,Affirmative,"Earlier , Amnesty International had investigated independently and produced a report in February that described Israeli soldiers as being trigger happy . "
a report in February,describe.01,Israeli soldiers using live ammunition,as being trigger happy,Affirmative,"Earlier , Amnesty International had investigated independently and produced a report in February that described Israeli soldiers as being trigger happy . "
rights organization,look.01,into the Beitunia incident,,Affirmative," The human rights organization also looked into the Beitunia incident and accused the Israelis of using excessive force to put down the protests on May 15 , Nakba Day , when Palestinians commemorate the height of Israelis pushing them from their lands . "
rights organization,accuse.01,the Israelis,of using,Affirmative," The human rights organization also looked into the Beitunia incident and accused the Israelis of using excessive force to put down the protests on May 15 , Nakba Day , when Palestinians commemorate the height of Israelis pushing them from their lands . "
the Israelis,use.01,excessive force,to put down,Affirmative," The human rights organization also looked into the Beitunia incident and accused the Israelis of using excessive force to put down the protests on May 15 , Nakba Day , when Palestinians commemorate the height of Israelis pushing them from their lands . "
the Israelis,put.01,the protests,on May 15,Affirmative," The human rights organization also looked into the Beitunia incident and accused the Israelis of using excessive force to put down the protests on May 15 , Nakba Day , when Palestinians commemorate the height of Israelis pushing them from their lands . "
The West Bank and,witness.01,massive demonstrations,,Affirmative,The West Bank and Gaza Strip witnessed massive demonstrations this year on the 66th anniversary of the Nakba  ( Arabic for catastrophe ) . 
The situation of,create.01,anger toward,,Affirmative,The situation of Palestinian journalists has created anger toward their Israeli counterparts for a number of reasons . 
Israel 's,continue.01,to restrict Palestinian,,Affirmative,"For instance , Israel continues to restrict Palestinian journalists ' movements , while Israeli journalists are freely granted access to Palestinian areas . "
Israel 's,restrict palestinian.01,movements,,Affirmative,"For instance , Israel continues to restrict Palestinian journalists ' movements , while Israeli journalists are freely granted access to Palestinian areas . "
"wall ,",divide.02,ordinary Israelis and Palestinians,,Affirmative,"The cooperation that has existed since 1967 is definitely waning , in part because of Israel 's wall , which has divided ordinary Israelis and Palestinians . "
Palestinians,speak.01,Hebrew,,Affirmative,Fewer and fewer Palestinians today speak Hebrew . 
those,serve.01,time,,Affirmative,"Most of the new generation of Palestinians , except for those who have served time in Israeli jails , no longer speak Hebrew or know any Israelis . "
Most of,speak.01,Hebrew,,Affirmative,"Most of the new generation of Palestinians , except for those who have served time in Israeli jails , no longer speak Hebrew or know any Israelis . "
Most of,know.01,any Israelis,,Affirmative,"Most of the new generation of Palestinians , except for those who have served time in Israeli jails , no longer speak Hebrew or know any Israelis . "
fewer Israelis,contact.01,with Palestinians,,Affirmative,Even fewer Israelis have contact with Palestinians . 
the remaining Israeli civilians,act.01,as,,Affirmative,Journalists are one of the remaining Israeli civilians who can act as a bridge between the two communities . 
Al - Monitor,bring.01,top journalists,,Affirmative,Al - Monitor brings together top journalists from across the Middle East . 
we,have.03,daily translations from,,Affirmative,"Plus , we have daily translations from 20 major news organizations in the region . "
