A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Those,single.01,only Jewish state,,Affirmative,"Those who would single out the world 's only Jewish state for boycott , divestment and sanctions , while ignoring the infinitely more virulent persecution and intolerance that prevails throughout the surrounding region , can not claim to be crusading against injustice . "
Those,ignore.01,virulent persecution and intolerance,,Affirmative,"Those who would single out the world 's only Jewish state for boycott , divestment and sanctions , while ignoring the infinitely more virulent persecution and intolerance that prevails throughout the surrounding region , can not claim to be crusading against injustice . "
Those,claim.01,to be crusading against injustice,,Affirmative,"Those who would single out the world 's only Jewish state for boycott , divestment and sanctions , while ignoring the infinitely more virulent persecution and intolerance that prevails throughout the surrounding region , can not claim to be crusading against injustice . "
Those,crusade.01,against injustice,,Affirmative,"Those who would single out the world 's only Jewish state for boycott , divestment and sanctions , while ignoring the infinitely more virulent persecution and intolerance that prevails throughout the surrounding region , can not claim to be crusading against injustice . "
"Those who would single out the world 's only Jewish state for boycott , divestment and sanctions",crusade.01,against Jews,,Affirmative,They are crusading against Jews . 
A friend of mine,ask.02,that very question,to,Affirmative,A friend of mine asked that very question to an activist lobbying for House Resolution 417 . 
The activist,profess.01,respect for,,Affirmative,"The activist professed respect for India 's long tradition of religious tolerance , and insisted : I just want to see India hold itself to the highest standard . "
The activist,insist.01,I just want,,Affirmative,"The activist professed respect for India 's long tradition of religious tolerance , and insisted : I just want to see India hold itself to the highest standard . "
The activist,want.01,to see,,Affirmative,"The activist professed respect for India 's long tradition of religious tolerance , and insisted : I just want to see India hold itself to the highest standard . "
The activist,see.01,India hold itself to,,Affirmative,"The activist professed respect for India 's long tradition of religious tolerance , and insisted : I just want to see India hold itself to the highest standard . "
India 's,hold.01,India 's,to,Affirmative,"The activist professed respect for India 's long tradition of religious tolerance , and insisted : I just want to see India hold itself to the highest standard . "
I,hear.01,this type of logic,,Affirmative,I 've heard this type of logic before - in connection with Israel . 
Some of,use.01,long history of suffering,as,Affirmative,Some of Israel 's critics use the Jewish people 's long history of suffering as an excuse to hold Israel to a higher standard . 
Israel 's critics,argue.01,Jews have endured persecution like,,Affirmative,"Jews have endured persecution like no other people , these critics argue . "
bigotry masquerading as flattery,masquerade.01,as flattery,,Affirmative,This type of condescending blather is nothing more than bigotry masquerading as flattery . 
Neither Judaism nor Hinduism,seek.01,converts,,Affirmative,"Neither Judaism nor Hinduism seeks converts ; Jews and Hindus thus tend to be surrounded , and outnumbered , by faiths that do . "
"approximately 1,000,000 Jews",see.01,Israel,as,Affirmative,"Jews see Israel as a necessary refuge for their people , just as Hindus see India as a necessary refuge for their people . "
Hindus,see.01,India,as,Affirmative,"Jews see Israel as a necessary refuge for their people , just as Hindus see India as a necessary refuge for their people . "
multicultural democracies,provide.01,full rights,to all,Affirmative,"And while Israel and India are both intent on retaining the character of their respective majority cultures , both are multicultural democracies that , unlike their neighbours , provide full rights to all . "
the United Nations,approve.01,a plan,,Affirmative,"Shortly after the partition of India , the United Nations approved a plan to partition Palestine ( which was then ruled by the British under a U.N. mandate ) into a Jewish state and an Arab state . "
by,rule.03,a plan,,Affirmative,"Shortly after the partition of India , the United Nations approved a plan to partition Palestine ( which was then ruled by the British under a U.N. mandate ) into a Jewish state and an Arab state . "
Israel 's,declare.02,its independence,,Affirmative,"In 1948 , Israel declared its independence and was promptly attacked by the armies of five Arab nations . "
by,attack.01,Israel 's,,Affirmative,"In 1948 , Israel declared its independence and was promptly attacked by the armies of five Arab nations . "
you,exercise.01,your right of,,Affirmative,"The partition of Palestine was supposed to work like the Indian partition : If you lived on the other side , you could exercise your right of self - determination by moving next door . "
"approximately 7,00,000 Palestinians",evacuate.01,their homes,,Affirmative,"The Palestinians , however , at the urging of the Arab armies , evacuated their homes on both sides of the partition . "
the urging of the Arab armies,clear.01,the way,,Affirmative,They were clearing the way for the Arab armies to drive the Jews into the sea . 
the Arab armies,drive.02,"approximately 1,000,000 Jews",into,Affirmative,They were clearing the way for the Arab armies to drive the Jews into the sea . 
Egypt and Jordan,have.03,the power,,Affirmative,"Egypt and Jordan , of course , had the power to establish a Palestinian state in the two decades that they controlled Gaza and the West Bank , respectively , after the 1948 war . "
refugees in Egyptian-controlled Gaza or the Jordanian-controlled West Bank,control.01,Gaza and,,Affirmative,"Egypt and Jordan , of course , had the power to establish a Palestinian state in the two decades that they controlled Gaza and the West Bank , respectively , after the 1948 war . "
