A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
you,consent.01,to,,Affirmative,"By using this website , you consent to our use of cookies . "
the county,have.03,two four - seaters in Birr and Ferbane,,Affirmative,"The electoral areas have also changed since 2009 , when the county had two four - seaters in Birr and Ferbane , with seven - and six - seaters in Tullamore and Edenderry . "
2009,have.03,"three electoral areas , Birr and Edenderry with",,Affirmative,"It now has three electoral areas , Birr and Edenderry with six seats each and Tullamore retaining seven seats . "
Tullamore,retain.01,seven seats,,Affirmative,"It now has three electoral areas , Birr and Edenderry with six seats each and Tullamore retaining seven seats . "
by,announce.01,major plans,,Affirmative,"Offaly was one of the key battle grounds for anti-windfarm campaigners , particularly in the north of the county , where major plans were announced by both private companies and Bord na Móna , who were seeking to sign up landowners . "
"Móna ,",seek.01,to sign up landowners,,Affirmative,"Offaly was one of the key battle grounds for anti-windfarm campaigners , particularly in the north of the county , where major plans were announced by both private companies and Bord na Móna , who were seeking to sign up landowners . "
"Móna ,",sign.03,landowners,,Affirmative,"Offaly was one of the key battle grounds for anti-windfarm campaigners , particularly in the north of the county , where major plans were announced by both private companies and Bord na Móna , who were seeking to sign up landowners . "
John Clendennen,look.04,to carry on,,Affirmative,"They include long - standing Fine Gael councillors Constance Hanniffy and Percy Clendennen , whose son John Clendennen will look to carry on the family tradition when he runs in the Birr area . "
John Clendennen,carry.02,the family tradition,,Affirmative,"They include long - standing Fine Gael councillors Constance Hanniffy and Percy Clendennen , whose son John Clendennen will look to carry on the family tradition when he runs in the Birr area . "
his party colleague,decide.01,against running,,Affirmative,"Councillor Paddy Rowland of Fianna Fáil , who was co-opted into the council with the election of Barry Cowen to the Dáil in 2011 , and his party colleague Cllr Sinéad Moylan - Ryan , whose father , Pat Moylan , is a former senator and councillor , have also decided against running . "
Fine Gael,control.01,Offaly County Council in 2009,,Affirmative,"With only nine candidates in the field , three in each of the local electoral areas , Fine Gael will be unable to control the council without support . "
Fianna Fáil,run.01,11 candidates,,Affirmative,"Fianna Fáil are running 11 candidates and have vowed to continue canvassing for long - serving councillor Noel Bourke ( 71 ) , who is recuperating after a recent illness . "
Fianna Fáil,vow.01,to continue canvassing for,,Affirmative,"Fianna Fáil are running 11 candidates and have vowed to continue canvassing for long - serving councillor Noel Bourke ( 71 ) , who is recuperating after a recent illness . "
Fianna Fáil,continue.01,canvassing for,,Affirmative,"Fianna Fáil are running 11 candidates and have vowed to continue canvassing for long - serving councillor Noel Bourke ( 71 ) , who is recuperating after a recent illness . "
Independents,make.07,the largest number of candidates in,,Affirmative,"Although two independent elected council members are set to retire , Independents now make up the largest number of candidates in the county , with 12 in the running . "
Sinn Féin,hope.01,to cash in on,,Affirmative,Sinn Féin will be hoping to cash in on the party 's growing popularity and and is running candidates in each of the three local electoral areas . 
Sinn Féin,cash.03,on,,Affirmative,Sinn Féin will be hoping to cash in on the party 's growing popularity and and is running candidates in each of the three local electoral areas . 
Sinn Féin,run.01,11 candidates,,Affirmative,Sinn Féin will be hoping to cash in on the party 's growing popularity and and is running candidates in each of the three local electoral areas . 
"councillor Brendan Killeavy ,",miss.01,winning,,Affirmative,"Their best chance lies in the Tullamore area with town councillor Brendan Killeavy , who narrowly missed winning a county council seat in 2009 . "
"councillor Brendan Killeavy ,",win.01,council seat,,Affirmative,"Their best chance lies in the Tullamore area with town councillor Brendan Killeavy , who narrowly missed winning a county council seat in 2009 . "
The Labour Party,have.03,two candidates running for seats,,Affirmative,"The Labour Party has two candidates running for seats , in Tullamore , with new candidate Paddy Doheny , and in Edenderry with town councillor Declan Leddin . "
two candidates running for seats,run.02,for seats,,Affirmative,"The Labour Party has two candidates running for seats , in Tullamore , with new candidate Paddy Doheny , and in Edenderry with town councillor Declan Leddin . "
The Green Party,run.01,"one candidate ,",,Affirmative,"The Green Party is running one candidate , Richard Brennan in Tullamore . "
Edenderry,emerge.01,as,,Affirmative,"Although candidates in Birr and Ferbane are now effectively fighting over six seats as opposed to the eight previously available in the two areas , Edenderry has emerged as the toughest election battle ground in the county with 14 candidates vying for six seats . "
