A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
you,know.01,you 're looking for - and offer clues to,,Affirmative,Traces of what he draws on are there to behold - if you know what you 're looking for - and offer clues to the direction in which he is leading the Church . 
you,offer.01,clues to,,Affirmative,Traces of what he draws on are there to behold - if you know what you 're looking for - and offer clues to the direction in which he is leading the Church . 
he,lead.01,the fortress Church,,Affirmative,Traces of what he draws on are there to behold - if you know what you 're looking for - and offer clues to the direction in which he is leading the Church . 
Pope Francis,make.02,popular,,Affirmative,"Pope Francis has made popular the image of the Church as a field hospital , something deployed to bring healing to battle - scarred warriors . "
something,bring.01,healing,to,Affirmative,"Pope Francis has made popular the image of the Church as a field hospital , something deployed to bring healing to battle - scarred warriors . "
"the fortress Church ,",give.01,admission,only to,Affirmative,"An all too familiar and contrary understanding of the Church and its mission has prevailed particularly in the last two decades and especially in the West : the fortress Church , the one locked behind its defenses and giving admission only to the pure , the elect and the approved . "
Cardinal Bergoglio,say.01,that Catholicism has become,,Affirmative,"In the gatherings of cardinals before he was elected , Cardinal Bergoglio was reported to have said that Catholicism has become altogether too self - referential , a word he used to describe the situation of elitism and condescension , most particularly evident in one of his frequent objects of criticism as pope - careerist clericalism . "
Pope Francis,describe.01,the situation of,,Affirmative,"In the gatherings of cardinals before he was elected , Cardinal Bergoglio was reported to have said that Catholicism has become altogether too self - referential , a word he used to describe the situation of elitism and condescension , most particularly evident in one of his frequent objects of criticism as pope - careerist clericalism . "
This condition of,have.03,practical impacts throughout,,Affirmative,"This condition of self - absorption has had practical impacts throughout the world , vividly illustrated in the Church 's handling of sex abuse cases . "
Pope Francis,distinguish.01,Pope Francis,,Affirmative,"While Pope Francis has not distinguished himself yet on the subject of sex abuse and , on a couple of occasions , has shown himself to be in need of being brought up to speed on the subject , it will take too much of an imaginative leap for him to grasp the problem and authorize the relevant changes needed in the conduct of Church authorities on the issue . "
the subject of sex abuse,take.02,too much of,,Affirmative,"While Pope Francis has not distinguished himself yet on the subject of sex abuse and , on a couple of occasions , has shown himself to be in need of being brought up to speed on the subject , it will take too much of an imaginative leap for him to grasp the problem and authorize the relevant changes needed in the conduct of Church authorities on the issue . "
Pope Francis,grasp.01,the problem,,Affirmative,"While Pope Francis has not distinguished himself yet on the subject of sex abuse and , on a couple of occasions , has shown himself to be in need of being brought up to speed on the subject , it will take too much of an imaginative leap for him to grasp the problem and authorize the relevant changes needed in the conduct of Church authorities on the issue . "
