A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Owners of,protest.01,against,,Affirmative,Owners of about 350 private boat pens and jetties on Vypeen Island 's eastern waterfront have protested against a steep hike in licence fee imposed by the Cochin Port Trust . 
by,impose.01,licence fee imposed by,,Affirmative,Owners of about 350 private boat pens and jetties on Vypeen Island 's eastern waterfront have protested against a steep hike in licence fee imposed by the Cochin Port Trust . 
The port authority,say.01,would only be Rs,,Affirmative,"The port authority has , however , said the fee for jetty owners who use these facilities for harbouring their own boats would only be Rs . "
jetty owners,use.01,these facilities,for harbouring,Affirmative,"The port authority has , however , said the fee for jetty owners who use these facilities for harbouring their own boats would only be Rs . "
those,rend.01,existing waterfront jetties,,Affirmative,1 lakh a year for those who rent out existing waterfront jetties for valloms ( traditional boats ) and boats belonging to others . 
valloms (,belong.01,to others,,Affirmative,1 lakh a year for those who rent out existing waterfront jetties for valloms ( traditional boats ) and boats belonging to others . 
"The port authority has , however",justify.01,fee hike,by saying,Affirmative,The port authority justified the licence fee hike by saying that private jetties falling within the Port Trust limits were originally established in the 1950 s and 60 s to handle barge traffic of vessels calling at the port . 
water transport,cease.01,to be dominant,,Affirmative,"However , since water transport ceased to be dominant , these jetties fell into disuse and their new owners had been allowing the illegal berthing of fishing boats and vessels . "
their new owners,allow.01,the illegal berthing of,,Affirmative,"However , since water transport ceased to be dominant , these jetties fell into disuse and their new owners had been allowing the illegal berthing of fishing boats and vessels . "
"The port authority has , however",claim.01,were kept out of,,Affirmative,The port authority claimed that the fishermen who earned their livelihood by using traditional craft and boats were kept out of the purview of the new regulations . 
the fishermen,earn.01,their livelihood,,Affirmative,The port authority claimed that the fishermen who earned their livelihood by using traditional craft and boats were kept out of the purview of the new regulations . 
the fishermen,use.01,traditional craft and boats,,Affirmative,The port authority claimed that the fishermen who earned their livelihood by using traditional craft and boats were kept out of the purview of the new regulations . 
"P.R. Murali ,",say.01,body had already passed,,Affirmative,"P.R. Murali , a member of the Elamkunnappuzha panchayat , said the local body had already passed a resolution against the fee hike . "
P.R. Murali,echo.01,the views of,,Affirmative,"He echoed the views of Majnu Komath , convenor of Goshree Action Committee , that private jetties always harboured boats belonging to other owners and that the port authority was sticking to mere technicalities . "
private jetties falling within the Port Trust limits,harbour.01,boats belonging to,,Affirmative,"He echoed the views of Majnu Komath , convenor of Goshree Action Committee , that private jetties always harboured boats belonging to other owners and that the port authority was sticking to mere technicalities . "
boats belonging to,belong.01,to,,Affirmative,"He echoed the views of Majnu Komath , convenor of Goshree Action Committee , that private jetties always harboured boats belonging to other owners and that the port authority was sticking to mere technicalities . "
Majnu Komath,say.01,hike had,,Affirmative,Mr. Komath said the fee hike had serious repercussions on the economy of Vypeen Island . 
the licence fee hike,have.03,serious repercussions on,,Affirmative,Mr. Komath said the fee hike had serious repercussions on the economy of Vypeen Island . 
The jetty owners,run.01,different businesses based on,,Affirmative,The jetty owners ran different businesses based on the arrival of fishing boats . 
Goshree Action Committee,discuss.01,issues related to,,Affirmative,"Fisheries Coordination Committee and Goshree Action Committee will meet under the leadership of S. Sarma , MLA , on Monday to discuss issues related to the fee hike . "
