A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
by another,kill.01,old patient,,Affirmative,"Ngcobo - A 37 - year - old patient was attacked and killed by another at a hospital in Ngcobo , Eastern Cape police said on Sunday . "
Cape police,say.01,patient was attacked and killed by another,,Affirmative,"Ngcobo - A 37 - year - old patient was attacked and killed by another at a hospital in Ngcobo , Eastern Cape police said on Sunday . "
old patient,attack.01,another patient,,Affirmative,"The 22 - year - old patient allegedly attacked another patient with an iron rod inside a ward and killed him , spokesman Lt - Col Mzukisi Fatyela said . "
old patient,kill.01,The 22-year-old patient,,Affirmative,"The 22 - year - old patient allegedly attacked another patient with an iron rod inside a ward and killed him , spokesman Lt - Col Mzukisi Fatyela said . "
Col Mzukisi Fatyela,say.01,patient allegedly attacked,,Affirmative,"The 22 - year - old patient allegedly attacked another patient with an iron rod inside a ward and killed him , spokesman Lt - Col Mzukisi Fatyela said . "
spokesman Sizwe Kupelo,say.01,patients had been sitting in,,Affirmative,Health department spokesman Sizwe Kupelo said the two patients had been sitting in a toilet and smoking the night before the murder . 
a nurse on duty,hear.01,rod drop on,,Affirmative,"In the early hours of the morning , a nurse on duty heard movements in the ward and a steel rod drop on the floor , he said . "
Health department spokesman Sizwe Kupelo,say.01,heard,,Affirmative,"In the early hours of the morning , a nurse on duty heard movements in the ward and a steel rod drop on the floor , he said . "
a nurse on duty,find.01,patient having been assaulted and lying on,,Affirmative,The nurse went to investigate and found one patient having been assaulted and lying on the bed . 
Health department spokesman Sizwe Kupelo,say.01,nurse called on security,,Affirmative,"The nurse called on security to help restrain the other patient who was uncontrollable and wild , Kupelo said . "
the deceased,have.03,a chronic illness,,Affirmative,"The alleged killer was admitted for epilepsy , while the deceased had a chronic illness . "
Health department spokesman Sizwe Kupelo,say.01,Gqobana visited,,Affirmative,Kupelo said Health MEC Sicelo Gqobana visited the hospital and met the doctors . 
MEC Sicelo Gqobana,visit.01,a hospital in Ngcobo,,Affirmative,Kupelo said Health MEC Sicelo Gqobana visited the hospital and met the doctors . 
MEC Sicelo Gqobana,meet.02,the doctors,,Affirmative,Kupelo said Health MEC Sicelo Gqobana visited the hospital and met the doctors . 
Health department spokesman Sizwe Kupelo,meet.02,both of,,Affirmative,He also met both of the patients ' families . 
The MEC,investigate.01,patient managed,,Affirmative,"The MEC has appointed a team to investigate how one patient managed to assault and kill another , why did the alleged killer suddenly go on a violent rampage , and also find out what it that the two men had to smoke in the toilets the night before . "
one patient,manage.02,to assault and kill another,,Affirmative,"The MEC has appointed a team to investigate how one patient managed to assault and kill another , why did the alleged killer suddenly go on a violent rampage , and also find out what it that the two men had to smoke in the toilets the night before . "
one patient,kill.01,another,,Affirmative,"The MEC has appointed a team to investigate how one patient managed to assault and kill another , why did the alleged killer suddenly go on a violent rampage , and also find out what it that the two men had to smoke in the toilets the night before . "
The alleged killer,find.03,men had,,Affirmative,"The MEC has appointed a team to investigate how one patient managed to assault and kill another , why did the alleged killer suddenly go on a violent rampage , and also find out what it that the two men had to smoke in the toilets the night before . "
one patient,say.01,department had undertaken,,Affirmative,"The department had undertaken to pay for the funeral , he said . "
another,take.01,this,as,Affirmative,"We take this as an unfortunate incident that has happened in one of our hospitals , Kupelo said . "
Health department spokesman Sizwe Kupelo,say.01,We take this as,,Affirmative,"We take this as an unfortunate incident that has happened in one of our hospitals , Kupelo said . "
