A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Dr. Rashmi Patel 's,continue.01,"the procedure , which included placing implants in the woman 's mouth after removing the teeth",,Affirmative,"Dr. Rashmi Patel continued the procedure in February despite his assistant ' begging ' him to stop as Judith Gan , 64 , stopped breathing and eventually flat - lined . "
State health officials,say.01,Patel has been ordered,,Affirmative,drpatelsdentalcenter.com State health officials said Dr. Rashmi Patel has been ordered to stay away from his patients after one died and another spent six days in the hospital . 
another,spend.02,six days,,Affirmative,drpatelsdentalcenter.com State health officials said Dr. Rashmi Patel has been ordered to stay away from his patients after one died and another spent six days in the hospital . 
A Connecticut dentist with,have.03,license suspended,,Affirmative,A Connecticut dentist with a shady past of malpractice has had his license suspended after a patient died in February as he attempted to pull 20 teeth in a single visit from a 64 - year - old grandmother with prior health issues . 
a patient,attempt.01,to pull,,Affirmative,A Connecticut dentist with a shady past of malpractice has had his license suspended after a patient died in February as he attempted to pull 20 teeth in a single visit from a 64 - year - old grandmother with prior health issues . 
a patient,pull.01,20 teeth,in,Affirmative,A Connecticut dentist with a shady past of malpractice has had his license suspended after a patient died in February as he attempted to pull 20 teeth in a single visit from a 64 - year - old grandmother with prior health issues . 
assistant,beg.01,Dr. Rashmi Patel 's assistant,to stop,Affirmative,Dr. Rashmi Patel 's assistant begged him to stop the Feb . 
Dr. Rashmi Patel 's assistant,stop.01,the Feb,,Affirmative,Dr. Rashmi Patel 's assistant begged him to stop the Feb . 
a patient,lose.02,conscious,,Affirmative,"17 dental work being performed on Judith Gan as the patient gurgled and lost conscious during the procedure , which included placing implants in the woman 's mouth after removing the teeth . "
He,want.01,to complete,,Affirmative,"He wanted to complete the placement of implants as the assistant begged ( Patel ) to stop working , and finally ran out and called 911 , but the patient had already flat - lined , the state Department of Public Health wrote in a report , according to the Hartford Courant . "
He,complete.01,the placement of implants,,Affirmative,"He wanted to complete the placement of implants as the assistant begged ( Patel ) to stop working , and finally ran out and called 911 , but the patient had already flat - lined , the state Department of Public Health wrote in a report , according to the Hartford Courant . "
Dr. Rashmi Patel 's,stop.01,working,,Affirmative,"He wanted to complete the placement of implants as the assistant begged ( Patel ) to stop working , and finally ran out and called 911 , but the patient had already flat - lined , the state Department of Public Health wrote in a report , according to the Hartford Courant . "
the state Department of,write.01,He wanted,,Affirmative,"He wanted to complete the placement of implants as the assistant begged ( Patel ) to stop working , and finally ran out and called 911 , but the patient had already flat - lined , the state Department of Public Health wrote in a report , according to the Hartford Courant . "
The four count petition,find.01,that Patel deviated from standard of care,,Affirmative,"The four count petition found , among an array of other misdeeds , that Patel deviated from standard of care in that he did not timely and / or properly respond to ( Gan 's ) oxygen desaturation and / or respiratory distress and / or cardio - pulmonary distress , according to state records . "
Patel,deviate.01,from standard of care,,Affirmative,"The four count petition found , among an array of other misdeeds , that Patel deviated from standard of care in that he did not timely and / or properly respond to ( Gan 's ) oxygen desaturation and / or respiratory distress and / or cardio - pulmonary distress , according to state records . "
he,respond.01,to,,Affirmative,"The four count petition found , among an array of other misdeeds , that Patel deviated from standard of care in that he did not timely and / or properly respond to ( Gan 's ) oxygen desaturation and / or respiratory distress and / or cardio - pulmonary distress , according to state records . "
drpatelsdentalcenter.com Patel,hold.04,a Connecticut dental license,,Affirmative,drpatelsdentalcenter.com Patel has held a Connecticut dental license since 2003 - and a history of malpractice accusations . 
Patel,run.01,"two clinics ,",,Affirmative,"Patel runs two clinics , in Enfield and Torrington . "
old man,aspirate.01,the throat pack,,Affirmative,"The horror of Gan 's botched procedure came after a December incident , when a 55 - year - old man aspirated the throat pack and was rushed to the hospital . "
The unidentified victim,refer.01,to,,Affirmative,"The unidentified victim , referred to as J.S. in state records , stopped breathing and spent six days in the hospital after suffering heart and lung damage , according to the news station . "
J.S. in,stop.01,breathing,,Affirmative,"The unidentified victim , referred to as J.S. in state records , stopped breathing and spent six days in the hospital after suffering heart and lung damage , according to the news station . "
J.S. in,spend.02,six days,,Affirmative,"The unidentified victim , referred to as J.S. in state records , stopped breathing and spent six days in the hospital after suffering heart and lung damage , according to the news station . "
J.S. in,suffer.01,heart and,,Affirmative,"The unidentified victim , referred to as J.S. in state records , stopped breathing and spent six days in the hospital after suffering heart and lung damage , according to the news station . "
WFSB Patel,have.03,"two Connecticut dental clinics ,",,Affirmative,"WFSB Patel has two Connecticut dental clinics , in Enfield and Torrington . "
by,sue.01,Dr. Rashmi Patel 's,for malpractice,Affirmative,Patel was sued for malpractice by a former employee in 2009 after he performed shoddy dental work . 
he,performed.01,shoddy dental work,,Affirmative,Patel was sued for malpractice by a former employee in 2009 after he performed shoddy dental work . 
Doreen Jasonis,win.01,"nearly $ 500,000",,Affirmative,"Doreen Jasonis won nearly $ 500,000 from a jury in 2011 , but the ruling was appealed and eventually ended with an out - of - court settlement . "
attorney,say.01,clinics remain open and,,Affirmative,The dentist 's attorney says both clinics remain open and that Patel will fight the charges . 
Patel,fight.01,the charges,,Affirmative,The dentist 's attorney says both clinics remain open and that Patel will fight the charges . 
Michael Kogut,tell.01,is,the Courant,Affirmative,"( Patel ) is highly skilled and respected in the field of sedation dentistry , Michael Kogut told the Courant . "
The Department of,act.02,outside,,Affirmative,The Department of Public Health has again acted outside its limitations . 
