A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"Blacksburg Police , including failure to stop and an assault on a police officer",find.01,the man identified as,,Affirmative,Police have not found the man identified as the suspect in the police chase that crossed state borders on Sunday . 
the police chase,cross.01,state borders,,Affirmative,Police have not found the man identified as the suspect in the police chase that crossed state borders on Sunday . 
"Blacksburg Police , including failure to stop and an assault on a police officer",find.01,the man identified as,,Affirmative,Police have not found the man identified as the suspect in the police chase that crossed state borders on Sunday . 
the police chase,cross.01,state borders,,Affirmative,Police have not found the man identified as the suspect in the police chase that crossed state borders on Sunday . 
the suspect,lead.01,"Blacksburg , S.C. , Police and",,Affirmative,"According to officials , Phillip Eugene Wooten , 29 , of East Clairborne Street in Blacksburg , S.C. , is believed to be the suspect that lead Blacksburg , S.C. , Police and North Carolina Highway Patrol on a chase that ended in Cleveland County . "
"Phillip Eugene Wooten , 29 , of East Clairborne Street in Blacksburg , S.C.",hit.01,a police officer,,Affirmative,"In the initial gesture he almost hit a police officer , Blacksburg Police Chief Jamie Ham said . "
Chief Jamie Ham,say.01,he almost hit,,Affirmative,"In the initial gesture he almost hit a police officer , Blacksburg Police Chief Jamie Ham said . "
officer James Bolton,try.01,to stop Wooten,,Affirmative,"Blacksburg patrol officer James Bolton originally tried to stop Wooten after his truck was recognized as being part of an ongoing malicious damage case , according to police reports . "
officer James Bolton,stop.01,"Phillip Eugene Wooten , 29 , of East Clairborne Street in Blacksburg , S.C.",,Affirmative,"Blacksburg patrol officer James Bolton originally tried to stop Wooten after his truck was recognized as being part of an ongoing malicious damage case , according to police reports . "
Blacksburg patrol officer James Bolton,try.01,to stop Wooten from leaving,,Affirmative,"When Bolton tried to stop Wooten from leaving a parking lot , Wooten tried to leave and almost hit the officer 's vehicle . "
Blacksburg patrol officer James Bolton,stop.03,"Phillip Eugene Wooten , 29 , of East Clairborne Street in Blacksburg , S.C.",from leaving,Affirmative,"When Bolton tried to stop Wooten from leaving a parking lot , Wooten tried to leave and almost hit the officer 's vehicle . "
"Phillip Eugene Wooten , 29 , of East Clairborne Street in Blacksburg , S.C.",leave.02,a parking lot,,Affirmative,"When Bolton tried to stop Wooten from leaving a parking lot , Wooten tried to leave and almost hit the officer 's vehicle . "
"Phillip Eugene Wooten , 29 , of East Clairborne Street in Blacksburg , S.C.",try.01,to leave and,,Affirmative,"When Bolton tried to stop Wooten from leaving a parking lot , Wooten tried to leave and almost hit the officer 's vehicle . "
"Phillip Eugene Wooten , 29 , of East Clairborne Street in Blacksburg , S.C.",hit.01,vehicle,,Affirmative,"When Bolton tried to stop Wooten from leaving a parking lot , Wooten tried to leave and almost hit the officer 's vehicle . "
"Phillip Eugene Wooten , 29 , of East Clairborne Street in Blacksburg , S.C.",lead.01,police,,Affirmative,Wooten lead police on a chase from Blacksburg to Cleveland County on Sunday . 
a chase from Blacksburg,head.02,to,,Affirmative,"When the chase headed to North Carolina , North Carolina State Highway Patrol joined the chase . "
Carolina State Highway Patrol,join.01,a chase from Blacksburg,,Affirmative,"When the chase headed to North Carolina , North Carolina State Highway Patrol joined the chase . "
"Phillip Eugene Wooten , 29 , of East Clairborne Street in Blacksburg , S.C.",escape.01,on foot,,Affirmative,After he crashed he escaped away on foot . 
"Blacksburg Police , including failure to stop and an assault on a police officer",find.01,the man identified as,,Affirmative,Police have not found the man identified as the suspect in the police chase that crossed state borders on Sunday . 
the police chase,cross.01,state borders,,Affirmative,Police have not found the man identified as the suspect in the police chase that crossed state borders on Sunday . 
the suspect,lead.01,"Blacksburg , S.C. , Police and",,Affirmative,"According to officials , Phillip Eugene Wooten , 29 , of East Clairborne Street in Blacksburg , S.C. , is believed to be the suspect that lead Blacksburg , S.C. , Police and North Carolina Highway Patrol on a chase that ended in Cleveland County . "
"Phillip Eugene Wooten , 29",hit.01,a police officer,,Affirmative,"In the initial gesture he almost hit a police officer , Blacksburg Police Chief Jamie Ham said . "
Chief Jamie Ham,say.01,he almost hit,,Affirmative,"In the initial gesture he almost hit a police officer , Blacksburg Police Chief Jamie Ham said . "
officer James Bolton,try.01,to stop Wooten,,Affirmative,"Blacksburg patrol officer James Bolton originally tried to stop Wooten after his truck was recognized as being part of an ongoing malicious damage case , according to police reports . "
officer James Bolton,stop.01,"Phillip Eugene Wooten , 29 , of East Clairborne Street in Blacksburg , S.C.",,Affirmative,"Blacksburg patrol officer James Bolton originally tried to stop Wooten after his truck was recognized as being part of an ongoing malicious damage case , according to police reports . "
