A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
native Tara Whelan,major.01,in history,,Affirmative,"Majoring in history , American studies and political science , Whelan graduated from Cabrini on Sunday morning , becoming the first in a family of eight children to graduate from college . "
native Tara Whelan,graduate.01,from Cabrini,,Affirmative,"Majoring in history , American studies and political science , Whelan graduated from Cabrini on Sunday morning , becoming the first in a family of eight children to graduate from college . "
native Tara Whelan,graduate.01,summa cum laude,,Affirmative,She graduated summa cum laude and won the departmental award for history . 
native Tara Whelan,win.01,the departmental award for history,,Affirmative,She graduated summa cum laude and won the departmental award for history . 
native Tara Whelan,admit.01,to being,,Affirmative,"Whelan admitted , however , to being a bit nervous over the whole ceremony . "
Nutter,tell.01,the story of,,Affirmative,"Nutter told the story of how she worked in retail for a few months following her graduation , praying for a job , for someone to see her potential . "
a few months following,follow.02,her graduation,,Affirmative,"Nutter told the story of how she worked in retail for a few months following her graduation , praying for a job , for someone to see her potential . "
native Tara Whelan,pray.01,for someone to see,,Affirmative,"Nutter told the story of how she worked in retail for a few months following her graduation , praying for a job , for someone to see her potential . "
someone,see.01,her potential,,Affirmative,"Nutter told the story of how she worked in retail for a few months following her graduation , praying for a job , for someone to see her potential . "
native Tara Whelan,catch.01,a break interning and getting,,Affirmative,"But she eventually caught a break interning and getting a job through her mentor , leaving her parents ' house for ... "
native Tara Whelan,intern.01,a break interning and getting,,Affirmative,"But she eventually caught a break interning and getting a job through her mentor , leaving her parents ' house for ... "
a break interning and getting,get.01,a job,,Affirmative,"But she eventually caught a break interning and getting a job through her mentor , leaving her parents ' house for ... "
native Tara Whelan,leave.01,house,for,Affirmative,"But she eventually caught a break interning and getting a job through her mentor , leaving her parents ' house for ... "
Nutter,hope.01,it reassured,,Affirmative,But Nutter hoped it reassured the new graduates . 
it,reassure.01,the new graduates,,Affirmative,But Nutter hoped it reassured the new graduates . 
I,ask.02,to look beyond,them,Affirmative,"I ask them to look beyond the basement nightmare , Nutter said , recalling conversation with students leading up commencement . "
them,look.01,beyond,,Affirmative,"I ask them to look beyond the basement nightmare , Nutter said , recalling conversation with students leading up commencement . "
Nutter,say.01,I ask them,,Affirmative,"I ask them to look beyond the basement nightmare , Nutter said , recalling conversation with students leading up commencement . "
Nutter,recall.02,conversation with students leading up commencement,,Affirmative,"I ask them to look beyond the basement nightmare , Nutter said , recalling conversation with students leading up commencement . "
almost everyone,talk.01,about,,Affirmative,"At that point , almost everyone started to talk about the social network and support system that they 've built at Cabrini and how they 're afraid of not having those relationships that they deemed critical . "
the students,deem.01,critical,,Affirmative,"At that point , almost everyone started to talk about the social network and support system that they 've built at Cabrini and how they 're afraid of not having those relationships that they deemed critical . "
she,ask.02,to thank,the students,Affirmative,"At the beginning of her address , she asked the students to thank their loved ones , which they did without hesitation . "
the students,thank.01,"their loved ones ,",,Affirmative,"At the beginning of her address , she asked the students to thank their loved ones , which they did without hesitation . "
they,do.02,"their loved ones ,",,Affirmative,"At the beginning of her address , she asked the students to thank their loved ones , which they did without hesitation . "
635 graduate students,earn.01,degrees,,Affirmative,"Along with the undergraduate class , nearly 635 graduate students earned their master 's degrees on Sunday . "
valedictorian Jennifer Persia,acknowledge.01,that this was,,Affirmative,"While Nutter focused on reassurance and the keys to success , valedictorian Jennifer Persia acknowledged that this was a day of celebration in her address to the undergraduate class . "
Whelan,major.01,in history,,Affirmative,"Majoring in history , American studies and political science , Whelan graduated from Cabrini on Sunday morning , becoming the first in a family of eight children to graduate from college . "
Whelan,graduate.01,from Cabrini,,Affirmative,"Majoring in history , American studies and political science , Whelan graduated from Cabrini on Sunday morning , becoming the first in a family of eight children to graduate from college . "
She,graduate.01,summa cum laude,,Affirmative,She graduated summa cum laude and won the departmental award for history . 
She,win.01,the departmental award for history,,Affirmative,She graduated summa cum laude and won the departmental award for history . 
Whelan,admit.01,to being,,Affirmative,"Whelan admitted , however , to being a bit nervous over the whole ceremony . "
"Lisa Nutter ,",receive.01,an honorary doctor of,,Affirmative,"Lisa Nutter , who received an honorary doctor of humane letters at the college 's 54th commencement , has been there before . "
Nutter,tell.01,the story of,,Affirmative,"Nutter told the story of how she worked in retail for a few months following her graduation , praying for a job , for someone to see her potential . "
a few months following,follow.02,her graduation,,Affirmative,"Nutter told the story of how she worked in retail for a few months following her graduation , praying for a job , for someone to see her potential . "
54th,pray.01,for someone to see,,Affirmative,"Nutter told the story of how she worked in retail for a few months following her graduation , praying for a job , for someone to see her potential . "
someone,see.01,her potential,,Affirmative,"Nutter told the story of how she worked in retail for a few months following her graduation , praying for a job , for someone to see her potential . "
she,catch.01,a break interning and getting,,Affirmative,"But she eventually caught a break interning and getting a job through her mentor , leaving her parents ' house for ... "
she,intern.01,a break interning and getting,,Affirmative,"But she eventually caught a break interning and getting a job through her mentor , leaving her parents ' house for ... "
a break interning and getting,get.01,a job,,Affirmative,"But she eventually caught a break interning and getting a job through her mentor , leaving her parents ' house for ... "
she,leave.01,house,for,Affirmative,"But she eventually caught a break interning and getting a job through her mentor , leaving her parents ' house for ... "
Nutter,hope.01,it reassured,,Affirmative,But Nutter hoped it reassured the new graduates . 
it,reassure.01,the new graduates,,Affirmative,But Nutter hoped it reassured the new graduates . 
I,ask.02,to look beyond,them,Affirmative,"I ask them to look beyond the basement nightmare , Nutter said , recalling conversation with students leading up commencement . "
them,look.01,beyond,,Affirmative,"I ask them to look beyond the basement nightmare , Nutter said , recalling conversation with students leading up commencement . "
Nutter,say.01,I ask them,,Affirmative,"I ask them to look beyond the basement nightmare , Nutter said , recalling conversation with students leading up commencement . "
Nutter,recall.02,conversation with students leading up commencement,,Affirmative,"I ask them to look beyond the basement nightmare , Nutter said , recalling conversation with students leading up commencement . "
almost everyone,start.01,to talk about,,Affirmative,"At that point , almost everyone started to talk about the social network and support system that they 've built at Cabrini and how they 're afraid of not having those relationships that they deemed critical . "
almost everyone,talk.01,about,,Affirmative,"At that point , almost everyone started to talk about the social network and support system that they 've built at Cabrini and how they 're afraid of not having those relationships that they deemed critical . "
they,deem.01,critical,,Affirmative,"At that point , almost everyone started to talk about the social network and support system that they 've built at Cabrini and how they 're afraid of not having those relationships that they deemed critical . "
she,ask.02,to thank,the students,Affirmative,"At the beginning of her address , she asked the students to thank their loved ones , which they did without hesitation . "
the students,thank.01,"their loved ones ,",,Affirmative,"At the beginning of her address , she asked the students to thank their loved ones , which they did without hesitation . "
they,do.02,"their loved ones ,",,Affirmative,"At the beginning of her address , she asked the students to thank their loved ones , which they did without hesitation . "
she,say.01,one,,Affirmative,"A simple gesture , but one she said speaks to humility . "
635 graduate students,earn.01,degrees,,Affirmative,"Along with the undergraduate class , nearly 635 graduate students earned their master 's degrees on Sunday . "
valedictorian Jennifer Persia,acknowledge.01,that this was,,Affirmative,"While Nutter focused on reassurance and the keys to success , valedictorian Jennifer Persia acknowledged that this was a day of celebration in her address to the undergraduate class . "
