A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
You,change.01,the location,,Affirmative,You can change the location at any time . 
leaders,rebuild.01,the collapsed section of,,Affirmative,"OCEAN SPRINGS , Mississippi -- Ocean Springs leaders should rebuild the collapsed section of their Front Beach sidewalk closer to the seawall and remove the decorative wall completely , Jackson County supervisors said today . "
leaders,remove.01,the decorative wall,,Affirmative,"OCEAN SPRINGS , Mississippi -- Ocean Springs leaders should rebuild the collapsed section of their Front Beach sidewalk closer to the seawall and remove the decorative wall completely , Jackson County supervisors said today . "
County supervisors,say.01,leaders should rebuild,,Affirmative,"OCEAN SPRINGS , Mississippi -- Ocean Springs leaders should rebuild the collapsed section of their Front Beach sidewalk closer to the seawall and remove the decorative wall completely , Jackson County supervisors said today . "
Jackson County supervisors,agree.01,to ask,,Affirmative,"The supervisors agreed to ask the city to consider the move , which Supervisor Troy Ross said would help the county in maintaining the beach sand there . "
Jackson County supervisors,ask.02,to consider,the city,Affirmative,"The supervisors agreed to ask the city to consider the move , which Supervisor Troy Ross said would help the county in maintaining the beach sand there . "
the city,consider.01,"the move ,",,Affirmative,"The supervisors agreed to ask the city to consider the move , which Supervisor Troy Ross said would help the county in maintaining the beach sand there . "
Supervisor Troy Ross,say.01,would help,,Affirmative,"The supervisors agreed to ask the city to consider the move , which Supervisor Troy Ross said would help the county in maintaining the beach sand there . "
Supervisor Troy Ross,say.01,county is asking,,Affirmative,Ross said the county is asking the city to move the section from where the sidewalk has collapsed toward Martin Avenue . 
Jackson County,ask.02,to move,the city,Affirmative,Ross said the county is asking the city to move the section from where the sidewalk has collapsed toward Martin Avenue . 
the city,move.01,the section from,,Affirmative,Ross said the county is asking the city to move the section from where the sidewalk has collapsed toward Martin Avenue . 
County leaders,like.02,the sidewalk,,Affirmative,"County leaders would like the sidewalk to be moved next to the existing seawall , and they would like the decorative seat wall removed in that area as well . "
County leaders,like.01,the decorative seat wall removed in,,Affirmative,"County leaders would like the sidewalk to be moved next to the existing seawall , and they would like the decorative seat wall removed in that area as well . "
County leaders,say.01,wall could remain in,,Affirmative,"The decorative wall could remain in other areas , they said . "
the seat wall ),enhance.01,erosion,,Affirmative,"I think in that area , ( the seat wall ) greatly enhances erosion , Ross said , noting that the city should understand this is strong encouragement . "
Supervisor Troy Ross,say.01,greatly enhances erosion,,Affirmative,"I think in that area , ( the seat wall ) greatly enhances erosion , Ross said , noting that the city should understand this is strong encouragement . "
Supervisor Troy Ross,note.01,city should understand,,Affirmative,"I think in that area , ( the seat wall ) greatly enhances erosion , Ross said , noting that the city should understand this is strong encouragement . "
the city to move the section from where the sidewalk has collapsed toward Martin Avenue,understand.01,this is,,Affirmative,"I think in that area , ( the seat wall ) greatly enhances erosion , Ross said , noting that the city should understand this is strong encouragement . "
County leaders,say.01,breaks are possible,,Affirmative,"Additional breaks are possible , leaders have said . "
Jackson County,shore.01,the beach,,Affirmative,"Last week , the county trucked in loads of sand to shore up the beach . "
Supervisor John McKay,say.01,design was faulty from,,Affirmative,"Supervisor John McKay said the sidewalk design was faulty from the beginning , as it was poured atop sand with no foundation . "
Supervisor John McKay,say.01,not meander away from,,Affirmative,"Originally , the sidewalk was also supposed to abut the seawall , McKay said , not meander away from the seawall 20 or more feet . "
