A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
abortuaries,make.02,them live up to,,Affirmative,"During the administration of former Gov. Bob McDonnell , regulations were established for abortuaries to make them live up to minimum standards for free - standing surgical clinics . "
Virginia Society for,say.01,McAuliffe was supported by,,Affirmative,"Virginia Society for Human Life spokeswoman Olivia Gans Turner says Gov. McAuliffe was supported by pro-abortion supporters during his campaign , and he is making good on campaign promises . "
by,support.01,Gov. McAuliffe,,Affirmative,"Virginia Society for Human Life spokeswoman Olivia Gans Turner says Gov. McAuliffe was supported by pro-abortion supporters during his campaign , and he is making good on campaign promises . "
Human Life spokeswoman Olivia Gans Turner,make.02,good,,Affirmative,"Virginia Society for Human Life spokeswoman Olivia Gans Turner says Gov. McAuliffe was supported by pro-abortion supporters during his campaign , and he is making good on campaign promises . "
pro-abortion supporters,see.01,McAuliffe giving back to,,Affirmative,"Here we see Gov. McAuliffe giving back to the hardcore pro-abortion lobby that so effectively worked to get him elected in the fall , she says , arguing that McAuliffe is protecting the abortion industry at the expense of women 's health and safety . "
the hardcore pro-abortion lobby,work.01,to get,,Affirmative,"Here we see Gov. McAuliffe giving back to the hardcore pro-abortion lobby that so effectively worked to get him elected in the fall , she says , arguing that McAuliffe is protecting the abortion industry at the expense of women 's health and safety . "
she,say.01,Here we see,,Affirmative,"Here we see Gov. McAuliffe giving back to the hardcore pro-abortion lobby that so effectively worked to get him elected in the fall , she says , arguing that McAuliffe is protecting the abortion industry at the expense of women 's health and safety . "
she,argue.01,that McAuliffe is protecting,,Affirmative,"Here we see Gov. McAuliffe giving back to the hardcore pro-abortion lobby that so effectively worked to get him elected in the fall , she says , arguing that McAuliffe is protecting the abortion industry at the expense of women 's health and safety . "
Gov. McAuliffe,protect.01,the abortion industry,,Affirmative,"Here we see Gov. McAuliffe giving back to the hardcore pro-abortion lobby that so effectively worked to get him elected in the fall , she says , arguing that McAuliffe is protecting the abortion industry at the expense of women 's health and safety . "
Gov. McAuliffe,try.01,to do,,Affirmative,"What Gov. McAuliffe is also trying to do is to add five new members to the Virginia Board of Health to review the clinic regulations , which were approved by legislators in 2011 . "
by legislators,approve.01,"the clinic regulations ,",,Affirmative,"What Gov. McAuliffe is also trying to do is to add five new members to the Virginia Board of Health to review the clinic regulations , which were approved by legislators in 2011 . "
the Virginia Board of Health,have.03,15 members total,,Affirmative,The board has 15 members total . 
Gov. McAuliffe,seek.01,to put back on,,Affirmative,"One of the individuals that he 's seeking to put back on is notorious in his opposition to the clinic regulations , says Turner . "
Gov. McAuliffe,put.01,the individuals,back,Affirmative,"One of the individuals that he 's seeking to put back on is notorious in his opposition to the clinic regulations , says Turner . "
Human Life spokeswoman Olivia Gans Turner,say.01,is notorious in,,Affirmative,"One of the individuals that he 's seeking to put back on is notorious in his opposition to the clinic regulations , says Turner . "
two votes opposing,oppose.01,the final implementation of,,Affirmative,"He was vocal during the initial process and remains so , and was one of only two votes opposing the final implementation of the clinic regs a year ago . "
Human Life spokeswoman Olivia Gans Turner,tell.01,before there are,OneNewsNow,Affirmative,Turner has told OneNewsNow before there are Virginia clinics that would not be able to meet the basic safety standards and would have to close if they are enforced . 
Virginia clinics,meet.01,the basic safety standards,,Affirmative,Turner has told OneNewsNow before there are Virginia clinics that would not be able to meet the basic safety standards and would have to close if they are enforced . 
