A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
BOSTON ( AP ) --,force.02,Airlines flight,to return to Boston,Affirmative,BOSTON ( AP ) -- The smell of burning bread crumbs had forced a Miami - bound American Airlines flight to return to Boston . 
An airlines spokeswoman,say.01,took off from,,Affirmative,"An airlines spokeswoman says Flight 1532 took off from Boston 's Logan International Airport at 6:36 a.m. Sunday , but passengers soon began smelling smoke . "
passengers,begin.01,smelling smoke,,Affirmative,"An airlines spokeswoman says Flight 1532 took off from Boston 's Logan International Airport at 6:36 a.m. Sunday , but passengers soon began smelling smoke . "
passengers,smell.01,smoke,,Affirmative,"An airlines spokeswoman says Flight 1532 took off from Boston 's Logan International Airport at 6:36 a.m. Sunday , but passengers soon began smelling smoke . "
The plane,carry.01,150 passengers and,,Affirmative,"The oven was cleaned , and the flight took off again at 8:20 a.m. The plane was carrying 150 passengers and five crew members . "
"The Charles W. Morgan ,",depart.01,Mystic Seaport,to begin,Affirmative,"( AP ) -- The Charles W. Morgan , the last surviving ship from America 's 19th - century whaling fleet , has departed Mystic Seaport to begin its 38th voyage . "
Mystic Seaport,begin.01,its 38th voyage,,Affirmative,"( AP ) -- The Charles W. Morgan , the last surviving ship from America 's 19th - century whaling fleet , has departed Mystic Seaport to begin its 38th voyage . "
"The ship ,",leave.01,Mystic Seaport,,Affirmative,"The ship , which had not left Mystic Seaport since it arrived in 1941 , was towed down the Mystic River on Saturday and to nearby New London . "
the first stop on what will be a nearly three-month journey to ports in southern New England,depart.01,on,,Affirmative,"The ship departs on the next leg of its voyage when it sets sail for Newport , R.I. , on June 14 . "
the first stop on what will be a nearly three-month journey to ports in southern New England,set.01,"sail for Newport , R.I. ,",,Affirmative,"The ship departs on the next leg of its voyage when it sets sail for Newport , R.I. , on June 14 . "
the first stop on what will be a nearly three-month journey to ports in southern New England,visit.01,Boston and,,Affirmative,The ship will later visit Boston and Vineyard Haven and New Bedford in Massachusetts . 
your discussion forum,meet.01,the guidelines,,Affirmative,"Welcome to your discussion forum : Sign in with a Disqus account or your social networking account for your comment to be posted immediately , provided it meets the guidelines . "
the person posting them,post.01,them,,Affirmative,Comments made here are the sole responsibility of the person posting them ; these comments do not reflect the opinion of The Sentinel and Enterprise . 
