A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
twitter diplomacy,gather.01,steam,,Affirmative,"NEW DELHI : Narendra Modi 's twitter diplomacy continues to gather steam with each new day , as he reminisces about his interaction with Japan during his days as Chief Minister of Gujarat , with the country 's Prime Minister Shinzo Abe , and finally acknowledges US president Barack Obama two days after their phone conversation . "
Narendra Modi 's,reminisce.01,about,,Affirmative,"NEW DELHI : Narendra Modi 's twitter diplomacy continues to gather steam with each new day , as he reminisces about his interaction with Japan during his days as Chief Minister of Gujarat , with the country 's Prime Minister Shinzo Abe , and finally acknowledges US president Barack Obama two days after their phone conversation . "
NEW DELHI :,acknowledge.01,president Barack Obama,,Affirmative,"NEW DELHI : Narendra Modi 's twitter diplomacy continues to gather steam with each new day , as he reminisces about his interaction with Japan during his days as Chief Minister of Gujarat , with the country 's Prime Minister Shinzo Abe , and finally acknowledges US president Barack Obama two days after their phone conversation . "
USA strategic partnership,help.01,both nations,,Affirmative,"In our conversation , @ BarackObama & I talked about further strengthening India - USA strategic partnership that will help both nations , Modi tweeted on Monday night - perhaps coinciding with the start of the day in Washington . "
his twitter handle ( @ narendramodi,thank.01,John Kerry,for,Affirmative,"Similarly , his twitter handle ( @ narendramodi ) thanked US Secretary of State John Kerry for his twitter congratulations on May 16 . "
Narendra Modi 's,acknowledge.01,the letters and,,Affirmative,"In the meantime , Modi had promptly thanked and acknowledged the letters and phone calls of scores of other global leaders since May 16 . "
Narendra Modi 's,take.01,to twitter,,Affirmative,"Even though the Japan PM 's good wishes came ' offline ' , Modi again took to twitter to thank him . "
Narendra Modi 's,mention.01,that Japan had continued,,Affirmative,"In fact , he pointedly mentioned that Japan had continued to be in touch with him during his tenure as Chief Minister , even though he was a diplomatic pariah for the western countries . "
Narendra Modi 's,have.03,a wonderful experience of working with Japan,,Affirmative,"Personally , I have a wonderful experience of working with Japan as CM . "
we,take.01,Japan ties to,,Affirmative,"I am sure we will take India - Japan ties to newer heights , Modi tweeted . "
Narendra Modi 's,give.01,special attention,to Russia,Affirmative,"He also gave special attention to Russia , tweeting to Russian President 's twitter handle that India - Russia friendship has stood the test of time . "
Russia friendship,stand.01,the test of time,,Affirmative,"He also gave special attention to Russia , tweeting to Russian President 's twitter handle that India - Russia friendship has stood the test of time . "
Narendra Modi 's,try.01,to give shape to,,Affirmative,"Even as Modi remained busy trying to give shape to his cabinet and administration , he also had to field dozens of phones calls from foreign leaders . "
Narendra Modi 's,give.01,shape,to,Affirmative,"Even as Modi remained busy trying to give shape to his cabinet and administration , he also had to field dozens of phones calls from foreign leaders . "
Narendra Modi 's,field.01,dozens of phones,,Affirmative,"Even as Modi remained busy trying to give shape to his cabinet and administration , he also had to field dozens of phones calls from foreign leaders . "
Narendra Modi 's,acknowledge.01,the good wishes from,,Affirmative,"On Twitter , he also acknowledged the good wishes from the neighbourhood , thanking Nepal  President Ram Baran Yadav , PM Sushil Koirala and former PM Baburam Bhattarai . "
Narendra Modi 's,thank.01,"President Ram Baran Yadav , PM",,Affirmative,"On Twitter , he also acknowledged the good wishes from the neighbourhood , thanking Nepal  President Ram Baran Yadav , PM Sushil Koirala and former PM Baburam Bhattarai . "
Narendra Modi 's,reply.01,on Twitter,the only other non-head of government,Affirmative,"Interestingly , besides Kerry , Maldives ' Opposition leader Mohamed Nasheed is the only other non-head of government to whom Narendra Modi has replied on Twitter . "
