A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
by,impress.01,We,,Affirmative,"We 've really been impressed by Lurpak 's new Cook 's Range of butters , but of course we 're merely amateur cooks and chefs . "
We,make.01,a lot of dishes,,Affirmative,"We 've certainly made a lot of dishes , and we 've made a few mistakes , but mostly we 've made progress thanks to the ease of use of the butters and the way they encourage creativity . "
the butters,encourage.02,creativity,,Affirmative,"We 've certainly made a lot of dishes , and we 've made a few mistakes , but mostly we 've made progress thanks to the ease of use of the butters and the way they encourage creativity . "
We,see.01,what they made of,,Affirmative,"So we spoke to four very different kinds of cooks to see what they made of the Cook 's range in their kitchens , Fancy eating a candle made of beef fat , lit and dripping into its candle stand and accompanied by handmade bread in a book - like leather case ? "
Fancy,eat.01,a candle made of,,Affirmative,"So we spoke to four very different kinds of cooks to see what they made of the Cook 's range in their kitchens , Fancy eating a candle made of beef fat , lit and dripping into its candle stand and accompanied by handmade bread in a book - like leather case ? "
We,tell.01,the stories,,Affirmative,"Tom Seller 's first restaurant is called  Restaurant Story  and adventure and stories are what Tom is all about - the story memories of childhood foods , the stories we tell at the table and the stories we take away . "
We,take.01,the stories,,Affirmative,"Tom Seller 's first restaurant is called  Restaurant Story  and adventure and stories are what Tom is all about - the story memories of childhood foods , the stories we tell at the table and the stories we take away . "
Tom Seller 's,encourage.01,his diners,to leave,Affirmative,"Or leave , because Tom encourages his diners to leave a book behind to add to the growing restaurant collection . "
his diners,leave.01,a book,,Affirmative,"Or leave , because Tom encourages his diners to leave a book behind to add to the growing restaurant collection . "
The Michelin inspectors,leave.01,something,,Affirmative,"The Michelin inspectors have left something too ; a Star arrived just six months after opening , not bad for a 26 - year - old chef with no formal training . "
Every Tuesday, .01, a supper club based in Highbury,,Affirmative,"Every Tuesday ,   The Secret Larder  a supper club based in Highbury , North London feeds 30 people a set menu in the coffee shop  Vagabond N7 . "
style,encourage.01,others,to follow,Affirmative,"Chef and founder James Ramsden is also the author of Small Adventures in Cooking and Do - Ahead Dinners and straddles the line between amateur and professional chef , cooking adventurous food but with a relaxed and unpretentious style that encourages others to follow his lead . "
others,follow.02,his lead,,Affirmative,"Chef and founder James Ramsden is also the author of Small Adventures in Cooking and Do - Ahead Dinners and straddles the line between amateur and professional chef , cooking adventurous food but with a relaxed and unpretentious style that encourages others to follow his lead . "
We,ask.01,about,James,Affirmative,"We asked James about what he gets up to with Lurpak and after dealing with his dog , who wanted to join the conversation , he told us about his small adventures with  Lurpak Cooking Mist . "
"his dog ,",want.01,to join,,Affirmative,"We asked James about what he gets up to with Lurpak and after dealing with his dog , who wanted to join the conversation , he told us about his small adventures with  Lurpak Cooking Mist . "
"his dog ,",join.01,the conversation,,Affirmative,"We asked James about what he gets up to with Lurpak and after dealing with his dog , who wanted to join the conversation , he told us about his small adventures with  Lurpak Cooking Mist . "
founder James Ramsden,tell.01,about,us,Affirmative,"We asked James about what he gets up to with Lurpak and after dealing with his dog , who wanted to join the conversation , he told us about his small adventures with  Lurpak Cooking Mist . "
I,make.02,Boeuf  using,,Affirmative,"' I 've made a  Cote De Boeuf  using the mist to glaze it , ' he tells us , ' the spray gives a nice even coating and it 's so easy to use . "
a  Cote De Boeuf ,use.01,the mist,to glaze it,Affirmative,"' I 've made a  Cote De Boeuf  using the mist to glaze it , ' he tells us , ' the spray gives a nice even coating and it 's so easy to use . "
a Cote De Boeuf using the mist to glaze it,tell.01,spray gives,us,Affirmative,"' I 've made a  Cote De Boeuf  using the mist to glaze it , ' he tells us , ' the spray gives a nice even coating and it 's so easy to use . "
the spray,give.01,a nice even coating,,Affirmative,"' I 've made a  Cote De Boeuf  using the mist to glaze it , ' he tells us , ' the spray gives a nice even coating and it 's so easy to use . "
