A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
an Islamic extremist opposed to,oppose.01,to,,Affirmative,"What can turn a normal , smiling Danish kid into an Islamic extremist opposed to his own society , the West and even fellow Muslims ? "
authorities,grapple.01,with,,Affirmative,That is the question Denmark 's authorities are grappling with . 
"smiling Danish kid '' into an Islamic extremist opposed to `` his own society , the West and even fellow Muslims",meet.01,two young Danish Muslims on,,Affirmative,"In Norrebro , a mainly Muslim suburb of the capital Copenhagen , I met two young Danish Muslims on the street . "
Denmark 's authorities,speak.01,about,to me,Affirmative,"They spoke to me about a conflict thousands of kilometres away , in Syria . "
One youngster,refuse.01,to be recorded,,Affirmative,One youngster refused to be recorded but the other told me firmly that jihad ( holy war ) in Syria was an obligation and a way for Muslims to demonstrate their manhood . 
the other,tell.01,was,me,Affirmative,One youngster refused to be recorded but the other told me firmly that jihad ( holy war ) in Syria was an obligation and a way for Muslims to demonstrate their manhood . 
even fellow Muslims,demonstrate.01,their manhood,,Affirmative,One youngster refused to be recorded but the other told me firmly that jihad ( holy war ) in Syria was an obligation and a way for Muslims to demonstrate their manhood . 
Footage shot in Syria of,increase.01,the concern of,,Affirmative,Footage shot in Syria of European jihadists fighting alongside opposition forces is increasing the concern of European countries about the potential threat from returning militants . 
"Anna Mee Allerslev ,",tell.01,that authorities were taking them seriously,the BBC,Affirmative,"Anna Mee Allerslev , who is responsible for integration and employment in Copenhagen , told the BBC that authorities were taking them seriously . "
the Danish authorities,take.01,the Danish authorities,,Affirmative,"Anna Mee Allerslev , who is responsible for integration and employment in Copenhagen , told the BBC that authorities were taking them seriously . "
Anna Mee Allerslev,estimate.01,their numbers,at,Affirmative,"She estimated their numbers at about 100 , and all but 10 of them have returned already . "
Muslims in Denmark,represent.01,4 % of,,Affirmative,"Given that Muslims in Denmark represent about 4 % of the total population of 5.5 million , 100 jihadists is a relatively high number . "
Britons,represent.01,"the biggest number , with",,Affirmative,"Based on actual numbers , Britons represent the biggest number , with more than 350 fighters . "
Denmark 's authorities,allocate.01,"1 m Danish krone ( £109,000 ;",,Affirmative,"In response to these worries , the authorities in Denmark have allocated 1 m Danish krone ( £109,000 ; $ 184,000 ) to increase efforts to prevent radicalisation among young Danish Muslims . "
