A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
School graduates,announce.01,"plans , scholarships and awards as part of",,Affirmative,"Wakefield High School graduates announced plans , scholarships and awards as part of its commencement program . "
"Posted : Monday , May 19 , 2014 12:33 pm | Updated : 12:42 pm , Mon May 19 , 2014 .",complete.01,the Kansas Board of,,Affirmative,"She completed the Kansas Board of Regents curriculum , graduated with district honors and as a member of the National Honor Society , received the DAR and KSHSAA Good Citizenship Awards , the Red Cross Volunteer Medal , and scholarships from Wakefield Lions Club , Wakefield alumni , and the Wakefield Booster Club . "
You,need.01,an online service,,Affirmative,You need an online service to view this article in its entirety . 
You,view.01,this article in,,Affirmative,You need an online service to view this article in its entirety . 
1,keep.02,1,Clean,Affirmative,1 Keep it Clean . 
us,know.01,of,,Affirmative,Use the ' Report ' link on each comment to let us know of abusive posts . 
us,love.02,to hear,,Affirmative,"We 'd love to hear eyewitness accounts , the history behind an article . "
us,hear.01,"eyewitness accounts ,",,Affirmative,"We 'd love to hear eyewitness accounts , the history behind an article . "
us,know.01,what 's going on,,Affirmative,Let us know what 's going on ! 
us,know.01,what 's going on,,Affirmative,Let us know what 's going on ! 
