A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
A large earthquake,damage.01,some buildings,,Affirmative,"A large earthquake has rolled through California , damaging some buildings , igniting fires and knocking out power . "
A large earthquake,knock.03,power,,Affirmative,"A large earthquake has rolled through California , damaging some buildings , igniting fires and knocking out power . "
a monitoring group,say.01,people have been killed in,,Affirmative,"Beirut - At least 162 000 people have been killed in Syria 's three - year - old conflict , a monitoring group said on Monday , and thousands more are missing after being captured by President Bashar Assad 's forces and rebels trying to overthrow him . "
forces and rebels trying,try.01,to overthrow him,,Affirmative,"Beirut - At least 162 000 people have been killed in Syria 's three - year - old conflict , a monitoring group said on Monday , and thousands more are missing after being captured by President Bashar Assad 's forces and rebels trying to overthrow him . "
based Syrian Observatory for,say.01,were higher than those among,,Affirmative,"The pro-opposition , British - based Syrian Observatory for Human Rights said losses among fighters on the government side were higher than those among pro-rebel groups , and estimated that at least 54 000 civilians had been killed since the conflict began . "
The pro-opposition,estimate.01,800 deaths among,,Affirmative,"It estimated 62 800 deaths among the army , pro-Assad Syrian militia , Lebanese Hezbollah fighters and other foreign Shi'ite gunmen . "
3 000,say.01,had been killed,,Affirmative,"Nearly 3 000 people of unknown identity or affiliation had been killed , it said . "
The Observatory,say.01,played down,,Affirmative,"The Observatory said all sides in the conflict played down their losses , making an accurate count almost impossible , and the overall death toll was probably around 70 000 higher at 230 000 . "
all sides in,play.07,their losses,,Affirmative,"The Observatory said all sides in the conflict played down their losses , making an accurate count almost impossible , and the overall death toll was probably around 70 000 higher at 230 000 . "
"Assad ,",claw.02,control over,,Affirmative,"Assad , who has steadily clawed back control over the centre of the country , is widely expected to win a third seven - year term in a 3 June election which his enemies have condemned as a charade . "
"Assad ,",win.01,year term,,Affirmative,"Assad , who has steadily clawed back control over the centre of the country , is widely expected to win a third seven - year term in a 3 June election which his enemies have condemned as a charade . "
his enemies,condemn.01,a 3 June election,as,Affirmative,"Assad , who has steadily clawed back control over the centre of the country , is widely expected to win a third seven - year term in a 3 June election which his enemies have condemned as a charade . "
The Observatory,say.01,figures did not include,,Affirmative,"The Observatory said its figures did not include 18 000 people who had been detained by authorities and whose fate was unknown , as well as thousands more who were missing after raids by security forces . "
by authorities,detain.01,000 people,,Affirmative,"The Observatory said its figures did not include 18 000 people who had been detained by authorities and whose fate was unknown , as well as thousands more who were missing after raids by security forces . "
by rebels,hold.01,000 soldiers and,,Affirmative,"Another 8 000 soldiers and pro-Assad militia were also missing after being held by rebels , and hundreds of people had been kidnapped , it said . "
8 000,say.01,were also missing after,,Affirmative,"Another 8 000 soldiers and pro-Assad militia were also missing after being held by rebels , and hundreds of people had been kidnapped , it said . "
SMS Alerts,break.01,news stories,,Affirmative,SMS Alerts Get breaking news stories via SMS . 
by OpenCalais,automate.01,Website keywords automated by OpenCalais,,Affirmative,Calais Website keywords automated by OpenCalais . 
Creating,enable.01,to submit photos and stories,you,Affirmative,Creating your profile will enable you to submit photos and stories to get published on News24 . 
you,submit.01,photos and stories,,Affirmative,Creating your profile will enable you to submit photos and stories to get published on News24 . 
you,select.01,The image,,Affirmative,* The image you selected could not be uploaded . 
