A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
deployments,do.02,us part,,Affirmative,"SOUTHWEST ASIA ( AFNS ) -- In sickness and in health , till deployments do us part is not a line included in most wedding vows . "
deployments,present.01,additional challenges to,,Affirmative,"However , for joint military spouses , deployments can present additional challenges to already tested unions . "
A couple assigned to,avoid.01,that trial,,Affirmative,A couple assigned to the 380th Air Expeditionary Wing Civil Engineer Squadron was fortunate to avoid that trial when they received the opportunity to deploy together . 
joint military spouses,receive.01,the opportunity,,Affirmative,A couple assigned to the 380th Air Expeditionary Wing Civil Engineer Squadron was fortunate to avoid that trial when they received the opportunity to deploy together . 
Senior Airmen Shawn and Hillary Brock,get.01,call informing them,,Affirmative,"Senior Airmen Shawn and Hillary Brock , firefighters deployed from Misawa Air Base , Japan , were excited when they got the call informing them that they would be deploying together . "
the call,inform.01,Senior Airmen Shawn and Hillary Brock,that they would be deploying together,Affirmative,"Senior Airmen Shawn and Hillary Brock , firefighters deployed from Misawa Air Base , Japan , were excited when they got the call informing them that they would be deploying together . "
Misawa Air Base,mean.01,giving,,Affirmative,It meant giving their young marriage a chance to continue to grow . 
Misawa Air Base,give.01,a chance,their young marriage,Affirmative,It meant giving their young marriage a chance to continue to grow . 
Shawn,say.01,We met at,,Affirmative,"We met at the fire academy , through a mutual friend , said Shawn . "
a mutual friend,tell.01,that he had someone,me,Affirmative,"My friend told me that he had someone he wanted me to meet , but did n't specify whether it was a man or a woman . "
a mutual friend,have.03,someone,,Affirmative,"My friend told me that he had someone he wanted me to meet , but did n't specify whether it was a man or a woman . "
a mutual friend,want.01,me to meet,,Affirmative,"My friend told me that he had someone he wanted me to meet , but did n't specify whether it was a man or a woman . "
a mutual friend,say.01,they also had orders to Misawa,,Affirmative,He just said they also had orders to Misawa . 
a man or a woman,have.03,orders,,Affirmative,He just said they also had orders to Misawa . 
Hillary Brock,indicate.01,that he was struck by,,Affirmative,Brock indicated that he was struck by her beauty from the first moment they met . 
by,strike.01,Hillary Brock,,Affirmative,Brock indicated that he was struck by her beauty from the first moment they met . 
Shawn,say.01,"I was like , gosh",,Affirmative,"I was like , gosh , she 's beautiful , said Shawn . "
Shawn,have.03,a conversation with her,,Affirmative,"The first time I had a conversation with her , we were both headed to an event to represent the Air Force . "
we,head.02,to,,Affirmative,"The first time I had a conversation with her , we were both headed to an event to represent the Air Force . "
this one,face.01,the uncertainty of graduation,,Affirmative,"Like most tech school romances , this one would also have to face the uncertainty of graduation . "
Shawn,graduate.01,way,,Affirmative,"I graduated way before her , said Shawn . "
Shawn,say.01,I graduated way before her,,Affirmative,"I graduated way before her , said Shawn . "
Shawn,meet.02,her mom,,Affirmative,"The first time I met her mom , we 'd been dating about a year and a half . "
We,date.02,about,,Affirmative,"The first time I met her mom , we 'd been dating about a year and a half . "
her mom,make.07,the room,,Affirmative,Her mom made up the room while we were out to dinner . 
her mom,put.01,rose petals and candles,everywhere,Affirmative,She put rose petals and candles everywhere . 
Shawn,put.01,her mom,in,Affirmative,"I put her in the middle of the heart , I took the ring out of my back pocket , got down on my knee and proposed . "
Shawn,take.01,the ring,out of,Affirmative,"I put her in the middle of the heart , I took the ring out of my back pocket , got down on my knee and proposed . "
A couple assigned to the 380th Air Expeditionary Wing Civil Engineer Squadron,spend.02,a significant amount of time,,Affirmative,The couple spent a significant amount of time working opposite shifts at the Misawa Fire Department . 
