A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Those,support.01,the bill,,Affirmative,"Those who might be tempted to support the bill in the Legislature to consolidate school districts should be advised that this particular horse is galloping backwards straight into the bowels of the past : the second wave - the concentrated , dehumanizing , hierarchical structure and politics of urban - industrial society . "
this particular horse,gallop.01,straight into,,Affirmative,"Those who might be tempted to support the bill in the Legislature to consolidate school districts should be advised that this particular horse is galloping backwards straight into the bowels of the past : the second wave - the concentrated , dehumanizing , hierarchical structure and politics of urban - industrial society . "
"me , that does not include religious schools but would include independent schools that receive public tuition dollars through Vermont 's longstanding tradition -LRB- and act as public schools -RRB-",say.01,politics to emphasize,,Affirmative,I say techno politics to emphasize that the key to this future is the ( still developing ) possibilities of the computer and its creation of the information society . 
techno politics,emphasize.01,is,,Affirmative,I say techno politics to emphasize that the key to this future is the ( still developing ) possibilities of the computer and its creation of the information society . 
"me , that does not include religious schools but would include independent schools that receive public tuition dollars through Vermont 's longstanding tradition -LRB- and act as public schools -RRB-",intend.01,no strict analysis of,,Affirmative,"I intend here no strict analysis of the technical faults of H.883 , which have been ( with devastating effect I might add ) already critiqued on these pages . "
"me , that does not include religious schools but would include independent schools that receive public tuition dollars through Vermont 's longstanding tradition -LRB- and act as public schools -RRB-",urge.01,readers,to take,Affirmative,I urge readers to take a moment to follow the arrows in the accompanying diagram . 
readers,take.01,a moment,,Affirmative,I urge readers to take a moment to follow the arrows in the accompanying diagram . 
readers,follow.02,the arrows in,,Affirmative,I urge readers to take a moment to follow the arrows in the accompanying diagram . 
"me , that does not include religious schools but would include independent schools that receive public tuition dollars through Vermont 's longstanding tradition -LRB- and act as public schools -RRB-",outline.01,the specifics of,,Affirmative,Here I outline the specifics of the model . 
the bill,streamline.01,governance structure in Vermont,,Affirmative,"In short , the bill to streamline the educational governance structure in Vermont is a giant step toward what political scientists often call marketplace politics which features organized groups buying and selling influence in a political marketplace . "
a giant step toward,feature.01,organized groups,,Affirmative,"In short , the bill to streamline the educational governance structure in Vermont is a giant step toward what political scientists often call marketplace politics which features organized groups buying and selling influence in a political marketplace . "
the bill,sell.01,influence in,,Affirmative,"In short , the bill to streamline the educational governance structure in Vermont is a giant step toward what political scientists often call marketplace politics which features organized groups buying and selling influence in a political marketplace . "
by,support.01,one of the reasons for that,,Affirmative,But one of the reasons for that is because it is supported by a couple of centuries of decentralized small town democracy . 
"me , that does not include religious schools but would include independent schools that receive public tuition dollars through Vermont 's longstanding tradition -LRB- and act as public schools -RRB-",write.01,about democracy in Vermont,,Affirmative,"On a personal note , I 've been studying and writing about democracy in Vermont for half a century . "
"me , that does not include religious schools but would include independent schools that receive public tuition dollars through Vermont 's longstanding tradition -LRB- and act as public schools -RRB-",remember.01,serious threat to it,,Affirmative,I ca n't remember a more serious threat to it . 
you,put.01,a major blow against small town democracy,,Affirmative,"Thank you , you put it so well . "
you,know.01,referenced,,Affirmative,"Frank , you 'll be pleased to know that this former student of yours referenced your leapfrog principle on the floor of the House during debate on H.883 . "
this former student of yours,reference.01,your leapfrog principle,,Affirmative,"Frank , you 'll be pleased to know that this former student of yours referenced your leapfrog principle on the floor of the House during debate on H.883 . "
Vermont 's,want.01,to achieve,,Affirmative,If Vermont really wanted to achieve Techno Post modern democracy and human scale politics we would enact a statewide school choice system where parents and students would choose the school best suited for the student . 
Vermont 's,achieve.01,Techno Post,,Affirmative,If Vermont really wanted to achieve Techno Post modern democracy and human scale politics we would enact a statewide school choice system where parents and students would choose the school best suited for the student . 
we,enact.01,choice system,,Affirmative,If Vermont really wanted to achieve Techno Post modern democracy and human scale politics we would enact a statewide school choice system where parents and students would choose the school best suited for the student . 
parents and students,choose.01,the school,,Affirmative,If Vermont really wanted to achieve Techno Post modern democracy and human scale politics we would enact a statewide school choice system where parents and students would choose the school best suited for the student . 
Schools,strive.01,to meet,,Affirmative,Schools would strive to meet the needs of those students . 
Schools,meet.01,the needs of,,Affirmative,Schools would strive to meet the needs of those students . 
"me , that does not include religious schools but would include independent schools that receive public tuition dollars through Vermont 's longstanding tradition -LRB- and act as public schools -RRB-",argue.01,would be,,Affirmative,I would argue that if the state decides to enact a bill similar to H.883 then instituting broad public school choice would be the only possible counterbalance to this concentration of power in education . 
the state 's,decide.01,to enact,,Affirmative,I would argue that if the state decides to enact a bill similar to H.883 then instituting broad public school choice would be the only possible counterbalance to this concentration of power in education . 
the state 's,enact.01,a bill similar to,,Affirmative,I would argue that if the state decides to enact a bill similar to H.883 then instituting broad public school choice would be the only possible counterbalance to this concentration of power in education . 
H.883,institute.01,school choice,,Affirmative,I would argue that if the state decides to enact a bill similar to H.883 then instituting broad public school choice would be the only possible counterbalance to this concentration of power in education . 
choice system,attract.01,new economy entrepreneurs,,Affirmative,"A broad school choice system would attract new economy entrepreneurs who would seek to live in a state where such choices would be available , thus bolstering our state 's job offerings for our youth . "
new economy entrepreneurs,seek.01,to live in,,Affirmative,"A broad school choice system would attract new economy entrepreneurs who would seek to live in a state where such choices would be available , thus bolstering our state 's job offerings for our youth . "
by,describe.01,Industrial space described by,,Affirmative,"Sadly , most of Vermont 's legislature is stuck in the Urban Industrial space described by Prof. Bryan above , as evidenced by the bills they pass and their thinking in general . "
"new economy entrepreneurs who would seek to live in a state where such choices would be available , thus bolstering our state 's job offerings for our youth",pass.02,the bills,,Affirmative,"Sadly , most of Vermont 's legislature is stuck in the Urban Industrial space described by Prof. Bryan above , as evidenced by the bills they pass and their thinking in general . "
I,#ord#.01,comments,,Affirmative,"I wholeheartedly second Wendy 's comments and am grateful to Prof. Bryan for writing so eloquently , as usual , on such an important issue . "
Frank,have.03,it,,Affirmative,"Frank has it right and no , we do not need your competitive marketplace of schools , Ms. Wilton . "
we,need.01,your competitive marketplace of schools,,Affirmative,"Frank has it right and no , we do not need your competitive marketplace of schools , Ms. Wilton . "
We,need.01,to privatize education -,,Affirmative,"We do not need to privatize education - a model that has failed in corrections , defense , and the postal service , putting profits over people , including the workers . "
We,privatize.01,education -,,Affirmative,"We do not need to privatize education - a model that has failed in corrections , defense , and the postal service , putting profits over people , including the workers . "
We,put.01,profits,"over people , including",Affirmative,"We do not need to privatize education - a model that has failed in corrections , defense , and the postal service , putting profits over people , including the workers . "
I,state.01,school choice,,Affirmative,I have specifically stated broad public school choice . 
parent and,encourage.02,several good things including,,Affirmative,However parent and student choices would encourage several good things including better outcomes and specialization of curricula to meet the needs of 21 st century education . 
I,look.01,for,,Affirmative,"As a full - freight property tax payer , I am looking for economic efficiencies . "
DOE report,show.01,there were,,Affirmative,"Vermont 's DOE report shows that from 2008-2013 there were 3,702 fewer enrollments . "
We,locate.01,our neighbors,,Affirmative,We already know or can easily locate our neighbors . 
334 entities,oversee.01,our schools of which,,Affirmative,"It seems to me that having 334 entities oversee our schools of which there are 283 districts ( of which 3 are technical districts ) , 46 supervisory unions , and 5 joint contract schools smacks of the big fish in a small pond syndrome . "
I,see.01,any valid reason,,Affirmative,I do n't see any valid reason to not explore seriously a paradigm shift . 
the state,privatize.01,education of,,Affirmative,There is no suggestion in her remarks that the state should privatize education of any sort . 
You,do.02,a favor,,Affirmative,You would do yourself a favor by rereading what she actually says instead of tilting at windmills . 
you,think.01,parents should n't be able,,Affirmative,"Do you think parents should n't be able to choose the school that is best for their children , Jason ? "
parents and students,choose.01,the school,,Affirmative,"Do you think parents should n't be able to choose the school that is best for their children , Jason ? "
