A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
scientist Timothy Mousseau,study.01,the exclusion zone,,Affirmative,"Canadian scientist Timothy Mousseau , right , has been studying the exclusion zone around Ukraine 's Chernobyl nuclear plant ( seen in the background ) , making more than 30 trips to study the effects of radiation on the environment . "
few people,understand.01,the radioactive afterglow of Chernobyl,,Affirmative,"SLAVUTYCH , UKRAINE - Very few people understand the radioactive afterglow of Chernobyl as well as Canadian scientist Tim Mousseau , who has dedicated 15 years to unravelling the ecological and evolutionary consequences of the world 's worst nuclear catastrophe . "
"scientist Tim Mousseau ,",dedicate.01,15 years,to unravelling,Affirmative,"SLAVUTYCH , UKRAINE - Very few people understand the radioactive afterglow of Chernobyl as well as Canadian scientist Tim Mousseau , who has dedicated 15 years to unravelling the ecological and evolutionary consequences of the world 's worst nuclear catastrophe . "
Canadian scientist Tim Mousseau,see.01,all the impacts,,Affirmative,"But for all the impacts he has seen in his more than 30 field trips to Ukraine since 1991 , none was so eerie as his close - up encounter with the ghost forest of dead trees that lingers to this day inside the radioactive no - go zone north of Kyiv . "
few people,notice.01,- were sitting there,,Affirmative,"And we noticed that many of these trees - trees that were killed in the initial blast in 1986 - were sitting there relatively intact , says Mousseau . "
Canadian scientist Tim Mousseau,say.01,And we noticed,,Affirmative,"And we noticed that many of these trees - trees that were killed in the initial blast in 1986 - were sitting there relatively intact , says Mousseau . "
many of these trees -- trees that were killed in the initial blast in 1986 --,say.01,It was like walking on mattresses,,Affirmative,"It was like walking on mattresses , he says . "
Mousseau and,have.03,hands full,,Affirmative,"Mousseau and his team already had their hands full researching the fallout on birds , insects and people inhabiting the region . "
Mousseau and,research.01,"the fallout on birds , insects and people inhabiting",,Affirmative,"Mousseau and his team already had their hands full researching the fallout on birds , insects and people inhabiting the region . "
people inhabiting,inhabit.01,"the region , which remains a dead zone of another sort , its human periphery imprisoned still by the memories of April and May 1986",,Affirmative,"Mousseau and his team already had their hands full researching the fallout on birds , insects and people inhabiting the region . "
the zombie trees and,demand.01,serious scrutiny,,Affirmative,"But faced with anecdotal evidence of an abrupt halt in the natural cycle of decomposition - no ashes to ashes , dust to dust , no microbial breakdown , just organic material frozen in time - the zombie trees and piling leaves demanded serious scrutiny . "
we,have.03,answers,,Affirmative,And only now do we have answers . 
"reviewed findings , published in",confirm.01,a microbial dead zone at,,Affirmative,"The peer - reviewed findings , published in the science journal Oecologia in March , confirm a microbial dead zone at Chernobyl 's ground zero . "
the science journal Oecologia,take.10,600 bags of,,Affirmative,"It took nearly 600 bags of test material - carefully placed bundles of leaves from the same species of Scotch pine , birch , maple and oak that grew majestically in the forest immediately downwind from the meltdown at reactor No. 4 . "
insects,join.01,the feast,,Affirmative,"Some were wrapped in mesh , enabling insects to join the feast ; others in pantyhose to measure breakdown by microbes and fungi alone . "
others in pantyhose,measure.01,breakdown,by microbes and fungi alone,Affirmative,"Some were wrapped in mesh , enabling insects to join the feast ; others in pantyhose to measure breakdown by microbes and fungi alone . "
microbes and fungi,make.02,the difference,,Affirmative,"Moreover , microbes and fungi appeared to make the difference . "
"They , and",play.02,the bigger role in breaking down,,Affirmative,"They , and not insects , played the bigger role in breaking down the leaves and returning nutrients to the soil - and radiation , the study shows , is interrupting the process . "
by,overwhelm.01,They,,Affirmative,"We were just overwhelmed by the magnitude of the ( radiation ) effect , Mousseau said . "
Canadian scientist Tim Mousseau,say.01,We were just overwhelmed by,,Affirmative,"We were just overwhelmed by the magnitude of the ( radiation ) effect , Mousseau said . "
you,doubt.01,what appears,,Affirmative,"We 're trained to be skeptics and so when you walk through these areas , in the back of your mind you tend to doubt what appears to be obvious but may or may not be the reality . "
a signal,surprise.01,some,to know,Affirmative,It might surprise some to know that the ghost trees of Chernobyl sat intact for 28 years without once falling under the gaze of science until Mousseau and his team came along . 
some,know.01,sat intact for,,Affirmative,It might surprise some to know that the ghost trees of Chernobyl sat intact for 28 years without once falling under the gaze of science until Mousseau and his team came along . 
you,travel.01,"the region ,",,Affirmative,"But it is far less surprising as you travel the region , which remains a dead zone of another sort , its human periphery imprisoned still by the memories of April and May 1986 . "
by,imprison.01,its human periphery imprisoned still by,,Affirmative,"But it is far less surprising as you travel the region , which remains a dead zone of another sort , its human periphery imprisoned still by the memories of April and May 1986 . "
"The city of Slavutych ,",look.02,tired and shopworn,,Affirmative,"The city of Slavutych , where most of them live , looks tired and shopworn . "
"Volodymry Kyrpel , 56 ,",say.01,There was,,Affirmative,"There was nowhere else to work then and nowhere else to work now , said Volodymry Kyrpel , 56 , who received a lifetime dose of radiation as part of the cleanup team in 1986 . "
"Volodymry Kyrpel , 56 ,",receive.01,a lifetime dose of radiation,,Affirmative,"There was nowhere else to work then and nowhere else to work now , said Volodymry Kyrpel , 56 , who received a lifetime dose of radiation as part of the cleanup team in 1986 . "
Volodymry Kyrpel,work.01,as,,Affirmative,He left for 10 years but later retrained and works today as an off - site health and safety instructor for the next - generation crews who venture inside the exclusion zone . 
Kyrpel and others in,consider.01,"themselves deportees of Pripyat ,",,Affirmative,"Kyrpel and others in the replacement town still consider themselves deportees of Pripyat , the city of 50,000 nearest the power plant that was evacuated on orders from the Kremlin the morning after Chernobyl blew . "
Kyrpel and others in the replacement town,deportee.01,"of Pripyat ,",,Affirmative,"Kyrpel and others in the replacement town still consider themselves deportees of Pripyat , the city of 50,000 nearest the power plant that was evacuated on orders from the Kremlin the morning after Chernobyl blew . "
News of,have.03,yet,,Affirmative,News of Mousseau 's findings in the Red Forest had yet to reach Slavutych . 
News of,reach.01,"Slavutych , the city of radiation refugees built rapidly in the waning years of the Soviet era , 50 kilometres east of the meltdown",,Affirmative,News of Mousseau 's findings in the Red Forest had yet to reach Slavutych . 
a group of,express.01,no surprise,,Affirmative,But a group of three young Chernobyl workers expressed no surprise when apprised of the research showing a microbial dead zone . 
the research showing,show.01,a microbial dead zone,,Affirmative,But a group of three young Chernobyl workers expressed no surprise when apprised of the research showing a microbial dead zone . 
"Yuri , 31 , who spoke on condition his last name not be published",see.01,the heavy buildup of leaves,,Affirmative,"I have seen the heavy buildup of leaves in some of the places where people fish on the edge of the Chernobyl zone , said Yuri , 31 , who spoke on condition his last name not be published . "
"Yuri , 31 ,",say.01,I have seen,,Affirmative,"I have seen the heavy buildup of leaves in some of the places where people fish on the edge of the Chernobyl zone , said Yuri , 31 , who spoke on condition his last name not be published . "
"Yuri , 31 ,",speak.01,on condition,,Affirmative,"I have seen the heavy buildup of leaves in some of the places where people fish on the edge of the Chernobyl zone , said Yuri , 31 , who spoke on condition his last name not be published . "
some UN-sanctioned estimates,place.01,the figure,,Affirmative,"But the death toll is even now fiercely debated - some UN-sanctioned estimates place the figure at 5,000 , others far higher - and unlikely , given the political crisis currently gripping Ukraine , to ever be reconciled . "
the political crisis,grip.01,Ukraine 's,,Affirmative,"But the death toll is even now fiercely debated - some UN-sanctioned estimates place the figure at 5,000 , others far higher - and unlikely , given the political crisis currently gripping Ukraine , to ever be reconciled . "
"Yuri , 31 , who spoke on condition his last name not be published",proclaim.01,he has,,Affirmative,"Yuri proudly proclaims he has a son , now 6 , who has been analyzed by doctors and has no problems . "
"Yuri , 31 , who spoke on condition his last name not be published",have.03,"a son ,",,Affirmative,"Yuri proudly proclaims he has a son , now 6 , who has been analyzed by doctors and has no problems . "
by doctors,analyze.01,"a son ,",,Affirmative,"Yuri proudly proclaims he has a son , now 6 , who has been analyzed by doctors and has no problems . "
"a son ,",have.03,no problems,,Affirmative,"Yuri proudly proclaims he has a son , now 6 , who has been analyzed by doctors and has no problems . "
Both,tell.01,of,,Affirmative,Both tell of thyroid cancer deaths in their immediate family . 
Some Ukrainian social scientists,describe.01,a sustained depression,among,Affirmative,"Some Ukrainian social scientists have described a sustained depression among Chernobyl survivors , many of whom blame a wild variety of illnesses on the ruined reactor . "
"Chernobyl survivors ,",blame.01,a wild variety of illnesses,on,Affirmative,"Some Ukrainian social scientists have described a sustained depression among Chernobyl survivors , many of whom blame a wild variety of illnesses on the ruined reactor . "
"Panchoshna ,",remember.01,her sudden evacuation,,Affirmative,"Panchoshna , a mother of two , remembers her sudden evacuation at age 12 . "
"small-hold farmers like Valia Panchoshna , 41",know.01,what was happening,,Affirmative,We did n't know what was happening . 
their parents,get.01,some of us,,Affirmative,"Then , after a month , our parents got angry and came to get some of us . "
the Soviet authorities,remove.01,all of,,Affirmative,"But the Soviet authorities insisted and removed all of the children a second time , for another three months , because the radiation was too dangerous , she said . "
"`` All of us children were placed on buses and taken to live in a school far away , separated from our parents .",say.01,authorities insisted and removed all of,,Affirmative,"But the Soviet authorities insisted and removed all of the children a second time , for another three months , because the radiation was too dangerous , she said . "
"Belarus ,",suffer.01,its own severe downwind impacts,,Affirmative,"In the nearby village of Nedanchychi - barely one kilometre from the border with Belarus , which suffered its own severe downwind impacts in 1986 - Alexei Doberjanski offers an almost gleeful counterpoint . "
one kilometre from,offer.01,gleeful counterpoint,,Affirmative,"In the nearby village of Nedanchychi - barely one kilometre from the border with Belarus , which suffered its own severe downwind impacts in 1986 - Alexei Doberjanski offers an almost gleeful counterpoint . "
old Chernobyl retiree,display.01,the spoils of,,Affirmative,"Welcoming a reporter into his compound , the 62 - year - old Chernobyl retiree proudly displays the spoils of a site manager 's income - a tidy , handsome home , two - car garage , fishing boat , motorcycle and his own private banya , a pine - encased sauna complex the size of a small cottage . "
encased sauna,complex.01,the size of,,Affirmative,"Welcoming a reporter into his compound , the 62 - year - old Chernobyl retiree proudly displays the spoils of a site manager 's income - a tidy , handsome home , two - car garage , fishing boat , motorcycle and his own private banya , a pine - encased sauna complex the size of a small cottage . "
"Mousseau , raised in Canada",earn.01,his doctorate,,Affirmative,"Mousseau , raised in Canada as an army brat - Toronto , Ottawa , Montreal , Winnipeg , but Vancouver Island feels most like home because his parents live in Courtenay , B.C. - earned his doctorate at McGill before heading south for post-doctoral studies at the University of California , Davis . "
"Mousseau , raised in Canada as an `` army brat",find.01,a job in Canada,,Affirmative,"He stayed in the U.S. , because I could n't find a job in Canada and made an academic home at the University of South Carolina . "
"Mousseau , raised in Canada as an `` army brat",make.01,an academic home,,Affirmative,"He stayed in the U.S. , because I could n't find a job in Canada and made an academic home at the University of South Carolina . "
singular focus on Chernobyl,yield.01,body of work,,Affirmative,"His almost singular focus on Chernobyl has yielded a serious and steady body of work , including dramatic findings on the varying impacts on many species of plants and animals involving both direct toxicity and consequences of mutation for reproduction . "
"Mousseau , raised in Canada as an `` army brat",say.01,is largely,,Affirmative,"But tallying the direct impact on humans at Chernobyl , he says , is largely a lost cause . "
he and,add.02,Fukushima disaster,to,Affirmative,"So he and his team have added Japan 's Fukushima disaster to their area of study , to broaden their understanding . "
he and,broaden.01,their understanding,,Affirmative,"So he and his team have added Japan 's Fukushima disaster to their area of study , to broaden their understanding . "
You,see.01,the unique circumstances of working in Ukraine,,Affirmative,You see for yourself the unique circumstances of working in Ukraine . 
the team 's,publish.01,new data showing,,Affirmative,"Just last week , his team published new data showing that some species of birds at Chernobyl are doing reasonably well by marshalling antioxidants to defend against radiation . "
new data showing,show.01,are doing,,Affirmative,"Just last week , his team published new data showing that some species of birds at Chernobyl are doing reasonably well by marshalling antioxidants to defend against radiation . "
some species of birds,marshal.01,antioxidants,,Affirmative,"Just last week , his team published new data showing that some species of birds at Chernobyl are doing reasonably well by marshalling antioxidants to defend against radiation . "
We,figure.01,how they allocate antioxidants,,Affirmative,"We figured out how they allocate antioxidants - and the birds that managed to do it actually show reduced levels of genetic damage , he said . "
they,allocate.01,antioxidants,,Affirmative,"We figured out how they allocate antioxidants - and the birds that managed to do it actually show reduced levels of genetic damage , he said . "
the birds,manage.02,to do it,,Affirmative,"We figured out how they allocate antioxidants - and the birds that managed to do it actually show reduced levels of genetic damage , he said . "
the birds,do.02,Just last week,,Affirmative,"We figured out how they allocate antioxidants - and the birds that managed to do it actually show reduced levels of genetic damage , he said . "
the birds,show.01,reduced levels of,,Affirmative,"We figured out how they allocate antioxidants - and the birds that managed to do it actually show reduced levels of genetic damage , he said . "
the scientist,say.01,We figured out,,Affirmative,"We figured out how they allocate antioxidants - and the birds that managed to do it actually show reduced levels of genetic damage , he said . "
Mousseau and colleagues,hesitate.01,to draw,,Affirmative,Mousseau and colleagues hesitate to draw sweeping conclusions . 
Mousseau and colleagues,draw.01,sweeping conclusions,,Affirmative,Mousseau and colleagues hesitate to draw sweeping conclusions . 
Mousseau and colleagues,establish.01,what is happening,,Affirmative,"They have established what is happening , but the hows and whys remain unknown . "
the team 's,have.03,team fretting about,,Affirmative,It also has the team fretting about how much more radiation they should subject themselves to in service of science . 
Mousseau and colleagues,subject.01,Mousseau and colleagues,to in service of science,Affirmative,It also has the team fretting about how much more radiation they should subject themselves to in service of science . 
Mousseau and,monitor.01,their cumulative exposure,,Affirmative,Mousseau and his teammates are careful to monitor their cumulative exposure . 
Mousseau and his teammates,place.01,little faith in,as,Affirmative,"But at the same time , they place little faith in the widely accepted lifetime threshold of 100 millisieverts ( mSv ) as a safeguard against increased risk of cancer . "
lots of people,see.01,see none,,Affirmative,"But , you know , lots of people see consequences to the exposure at much lower levels and many people see none , said Mousseau . "
consequences to,see.01,none,,Affirmative,"But , you know , lots of people see consequences to the exposure at much lower levels and many people see none , said Mousseau . "
"Mousseau , raised in Canada as an `` army brat",say.01,see,,Affirmative,"But , you know , lots of people see consequences to the exposure at much lower levels and many people see none , said Mousseau . "
You,hear.01,about,,Affirmative,"You hear about your grandma , ' Drunk a bottle of rye and smoked a pack of cigarettes a day till she died at 99 . "
a bottle of rye,smoke.02,a pack of cigarettes,,Affirmative,"You hear about your grandma , ' Drunk a bottle of rye and smoked a pack of cigarettes a day till she died at 99 . "
