A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"Rain Lõhmus , founder of Hansabank",say.01,that it is time,,Affirmative,"Rain Lõhmus , founder of Hansabank and current shareholder of LHV Pank , says that it is time for Estonians to understand that the country 's current economic structure is not sustainable . "
Estonians,understand.01,structure is not sustainable,,Affirmative,"Rain Lõhmus , founder of Hansabank and current shareholder of LHV Pank , says that it is time for Estonians to understand that the country 's current economic structure is not sustainable . "
Lõhmus,say.01,data proved,,Affirmative,"In an interview to Postimees , Lõhmus said that Estonia 's first quarter economic data proved that the Estonian economy was too depent on foreign markets , especially Finland and Swedish , and their specific sectors . "
quarter economic data,prove.01,economy was,,Affirmative,"In an interview to Postimees , Lõhmus said that Estonia 's first quarter economic data proved that the Estonian economy was too depent on foreign markets , especially Finland and Swedish , and their specific sectors . "
we,re-focused.01,the Estonian economy,to West,Affirmative,"Until now we have been very proud that we have re-focused our economy from East to West , but it was a long time ago . "
Lõhmus,say.01,problem is lack of balance and,,Affirmative,Lõhmus said that the Estonian economy key problem is lack of balance and its exposure to risks . 
we,build.01,new shopping malls,,Affirmative,"When these do well , our salaries will be growing and we can build new shopping malls . "
the banker,say.01,It 's,,Affirmative,"It 's a very narrow - minded approach , said the banker . "
Lõhmus,add.01,that Estonians seem,,Affirmative,Lõhmus added that Estonians seem to think that it is the state that must resolve major problems . 
Estonians,think.01,that it is,,Affirmative,Lõhmus added that Estonians seem to think that it is the state that must resolve major problems . 
the state,resolve.01,major problems,,Affirmative,Lõhmus added that Estonians seem to think that it is the state that must resolve major problems . 
