A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The Chinese government,voice.01,strong opposition to,,Affirmative,The Chinese government voiced strong opposition to the U.S. government 's indictment of five Chinese military hackers who Washington said stole secrets from six U.S. companies . 
Washington 's,say.01,five Chinese military hackers who Washington said stole secrets from six U.S. companies,,Affirmative,The Chinese government voiced strong opposition to the U.S. government 's indictment of five Chinese military hackers who Washington said stole secrets from six U.S. companies . 
five Chinese military hackers who Washington said stole secrets from six U.S. companies,steal.01,secrets,from,Affirmative,The Chinese government voiced strong opposition to the U.S. government 's indictment of five Chinese military hackers who Washington said stole secrets from six U.S. companies . 
The Chinese government,voice.01,strong opposition,,Affirmative,BEIJING - The Chinese government voiced strong opposition Monday to the U.S. government 's indictment of five Chinese military hackers who Washington said stole secrets from six U.S. companies . 
Washington 's,say.01,five Chinese military hackers,,Affirmative,BEIJING - The Chinese government voiced strong opposition Monday to the U.S. government 's indictment of five Chinese military hackers who Washington said stole secrets from six U.S. companies . 
five Chinese military hackers,steal.01,secrets,from,Affirmative,BEIJING - The Chinese government voiced strong opposition Monday to the U.S. government 's indictment of five Chinese military hackers who Washington said stole secrets from six U.S. companies . 
the U.S.,express.01,no sign of cooperating in,,Affirmative,"Beijing expressed no sign of cooperating in this case , instead accusing the U.S. government of extensive hacking activities against Chinese officials , institutions , enterprises , universities and individuals . "
the U.S.,accuse.01,the U.S. government,of,Affirmative,"Beijing expressed no sign of cooperating in this case , instead accusing the U.S. government of extensive hacking activities against Chinese officials , institutions , enterprises , universities and individuals . "
The U.S. side,make.07,facts,,Affirmative,"The U.S. side makes up facts , uses so - called Internet secret stealing to indict five Chinese military officers . "
This move,violate.01,the basic norms of,,Affirmative,This move seriously violates the basic norms of international relations and damages Sino - U.S . 
"the Chinese government , military and",associate.01,associated personnel,,Affirmative,"China is a staunch defender of network security , and the Chinese government , military and associated personnel have never engaged in online theft of trade secrets , he said , calling the U.S. charges extremely absurd . "
he,say.01,China is,,Affirmative,"China is a staunch defender of network security , and the Chinese government , military and associated personnel have never engaged in online theft of trade secrets , he said , calling the U.S. charges extremely absurd . "
