A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Energy companies,look.03,to,,Affirmative,Energy companies are looking forward to upcoming unmanned aerial vehicle regulations that could allow them to use drones to monitor places that are difficult or harmful to reach . 
vehicle regulations,allow.01,them to use drones,,Affirmative,Energy companies are looking forward to upcoming unmanned aerial vehicle regulations that could allow them to use drones to monitor places that are difficult or harmful to reach . 
Energy companies,use.01,drones,to monitor places,Affirmative,Energy companies are looking forward to upcoming unmanned aerial vehicle regulations that could allow them to use drones to monitor places that are difficult or harmful to reach . 
Energy companies,monitor.01,places,,Affirmative,Energy companies are looking forward to upcoming unmanned aerial vehicle regulations that could allow them to use drones to monitor places that are difficult or harmful to reach . 
The Houston Chronicle,report.01,companies are considering using drones to,,Affirmative,"The Houston Chronicle reports that energy companies are considering using drones to inspect offshore platforms ,  pipelines in the snowy Alaska tundra and flare stacks at oil refiners , among other places . "
Energy companies,consider.02,using drones to,,Affirmative,"The Houston Chronicle reports that energy companies are considering using drones to inspect offshore platforms ,  pipelines in the snowy Alaska tundra and flare stacks at oil refiners , among other places . "
Energy companies,use.01,drones,,Affirmative,"The Houston Chronicle reports that energy companies are considering using drones to inspect offshore platforms ,  pipelines in the snowy Alaska tundra and flare stacks at oil refiners , among other places . "
giant BP,test.01,a drone for,,Affirmative,"Oil and gas giant BP has already tested a drone for pipeline inspections , and Houston - based Apache Corp . "
the Federal Aviation Administration,write.01,rules for them,,Affirmative,Commercial drone use is currently mostly prohibited in the United States while the Federal Aviation Administration ( FAA ) writes rules for them . 
it,allow.01,Co. to use drones in,,Affirmative,"As part of FAA 's research , it allowed ConocoPhillips Co. to use drones in the Chukchi Sea in Alaska to survey ice and marine life , a step that 's usually required before oil and gas exploration , the Chronicle said . "
ConocoPhillips Co.,use.01,drones,to survey ice and,Affirmative,"As part of FAA 's research , it allowed ConocoPhillips Co. to use drones in the Chukchi Sea in Alaska to survey ice and marine life , a step that 's usually required before oil and gas exploration , the Chronicle said . "
ConocoPhillips Co.,survey.01,ice and,,Affirmative,"As part of FAA 's research , it allowed ConocoPhillips Co. to use drones in the Chukchi Sea in Alaska to survey ice and marine life , a step that 's usually required before oil and gas exploration , the Chronicle said . "
the Chronicle,say.01,", it allowed",,Affirmative,"As part of FAA 's research , it allowed ConocoPhillips Co. to use drones in the Chukchi Sea in Alaska to survey ice and marine life , a step that 's usually required before oil and gas exploration , the Chronicle said . "
vacation,end.01,The president,returns to Washington,Affirmative,Obama 's vacation ends The president returns to Washington after a vacation plagued by criticism . 
by criticism,plague.01,a vacation plagued by criticism,,Affirmative,Obama 's vacation ends The president returns to Washington after a vacation plagued by criticism . 
Some lawmakers,worry.01,program has created,,Affirmative,Some lawmakers worry a visa program has created a major security weakness . 
a visa program,create.01,a major security weakness,,Affirmative,Some lawmakers worry a visa program has created a major security weakness . 
House Republicans,hire.01,legal,,Affirmative,House Republicans hire legal ... 
A contract with,set.02,a cap of,,Affirmative,"A contract with Baker Hostetler sets a cap of $ 350,000 for legal costs . "
Sharpton,blast.05,police,,Affirmative,Sharpton blasts police at Brown ... 
Rev. Al Sharpton,say.01,it was time,,Affirmative,Rev. Al Sharpton said it was time to deal with policing . 
