A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"Steven Shebtschuk , 43 , of",followed.01,the moose,,Affirmative,"Steven Shebtschuk , 43 , of Azilda Ontario followed the moose as he walked into the town of Hanmer and fell into the water . "
"Steven Shebtschuk , 43",try.01,to get out before moving over to,,Affirmative,He tried a couple of times to get out before moving over to the shallow end . 
The Azilda resident,tell.01,he was riding,the Daily News,Affirmative,The Azilda resident told the Daily News he was riding his bicycle with friends last week in a town called Hanmer when a moose crossed the street in front of them . 
The Azilda resident,ride.01,his bicycle,,Affirmative,The Azilda resident told the Daily News he was riding his bicycle with friends last week in a town called Hanmer when a moose crossed the street in front of them . 
Moose,cross.02,the street,,Affirmative,The Azilda resident told the Daily News he was riding his bicycle with friends last week in a town called Hanmer when a moose crossed the street in front of them . 
friends,decide.01,to follow,,Affirmative,They then decided to follow the large animal around the corner and heard it ended up in the backyard of a home and fell into the pool . 
friends,follow.02,the large animal,around,Affirmative,They then decided to follow the large animal around the corner and heard it ended up in the backyard of a home and fell into the pool . 
friends,hear.01,it ended up in,,Affirmative,They then decided to follow the large animal around the corner and heard it ended up in the backyard of a home and fell into the pool . 
"Steven Shebtschuk , 43 , of Azilda Ontario",see.01,one in,,Affirmative,"I 've never seen one in a pool before , he said . "
"Steven Shebtschuk , 43 , of Azilda Ontario",say.01,I 've never seen one in,,Affirmative,"I 've never seen one in a pool before , he said . "
a fence protecting,protect.01,the yard,,Affirmative,The moose had broken through a fence protecting the yard but Shebtschuk was unsure how the animal found his way into the water . 
the large animal,find.01,his way,,Affirmative,The moose had broken through a fence protecting the yard but Shebtschuk was unsure how the animal found his way into the water . 
the moose,try.01,to jump out,,Affirmative,The moose tried to jump out several times but was unable to and someone at the scene alerted the authorities to contact the Ministry of Natural Resources to remove the animal . 
the authorities,contact.01,the Ministry of,,Affirmative,The moose tried to jump out several times but was unable to and someone at the scene alerted the authorities to contact the Ministry of Natural Resources to remove the animal . 
someone at,remove.01,the large animal,,Affirmative,The moose tried to jump out several times but was unable to and someone at the scene alerted the authorities to contact the Ministry of Natural Resources to remove the animal . 
you,get.01,pounds coming at you,,Affirmative,"When you get 500 or 600 pounds coming at you , you get out of the way in a hurry . "
the moose,make.01,his way,out,Affirmative,But then the moose was able to swim to the shallow end and clumsily make his way out . 
someone at the scene,try.01,to jump,,Affirmative,He turned to the gathered crowd for a moment before unsuccessfully trying to jump the fence . 
someone at the scene,exit.01,the property,,Affirmative,He eventually exited the property through the path he entered in . 
someone at the scene,say.01,moose did not appear injured,,Affirmative,"The moose did not appear injured , he said . "
the moose,charge.01,the gathered crowd for a moment,,Affirmative,For just one scary moment it appeared that the moose was going to charge the crowd . 
the large animal,manage.02,to get out of,,Affirmative,"After moving to the shallow end , the animal manages to get out of the pool unharmed . "
The beast,try.01,to escape,,Affirmative,The beast tries to escape as Steven Shebtschuk captures the whole thing on video . 
"Steven Shebtschuk , 43",capture.01,the whole thing on video,,Affirmative,The beast tries to escape as Steven Shebtschuk captures the whole thing on video . 
Moose,take.01,a bath,,Affirmative,A moose takes a bath in a suburban pool 's deep end . 
the gathered crowd for a moment,experience.01,a scary moment,,Affirmative,"Moose are generally unaggressive but the crowd did experience a scary moment when it appeared the moose might charge at them , Shebtschuk said . "
"Steven Shebtschuk , 43 , of Azilda Ontario",say.01,Moose are,,Affirmative,"Moose are generally unaggressive but the crowd did experience a scary moment when it appeared the moose might charge at them , Shebtschuk said . "
"Steven Shebtschuk , 43 , of Azilda Ontario",get.01,pounds coming at you,,Affirmative,"When you get 500 or 600 pounds coming at you , you get out of the way in a hurry , he said . "
"Steven Shebtschuk , 43",say.01,", you get out of",,Affirmative,"When you get 500 or 600 pounds coming at you , you get out of the way in a hurry , he said . "
