A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Walmart China,announce.01,that it will open,,Affirmative,"BEIJING , May 20 , 2014 / PRNewswire / -- Walmart China announced today that it will open around 30 high - quality stores and additional distribution centers in China this year as part of the company 's the three - year growth plan announced last October . "
it,open.01,quality stores and,,Affirmative,"BEIJING , May 20 , 2014 / PRNewswire / -- Walmart China announced today that it will open around 30 high - quality stores and additional distribution centers in China this year as part of the company 's the three - year growth plan announced last October . "
Walmart China announced today that it will open around 30 high-quality stores and additional distribution centers in China this year as part of the company 's the three-year growth plan announced last October,plan.01,to invest,,Affirmative,Walmart is also planning to invest around 580 million Yuan to remodel over 55 existing stores in 2014 to enhance store operations and optimize customer experience . 
Walmart China announced today that it will open around 30 high-quality stores and additional distribution centers in China this year as part of the company 's the three-year growth plan announced last October,invest.01,million Yuan,,Affirmative,Walmart is also planning to invest around 580 million Yuan to remodel over 55 existing stores in 2014 to enhance store operations and optimize customer experience . 
Walmart China announced today that it will open around 30 high-quality stores and additional distribution centers in China this year as part of the company 's the three-year growth plan announced last October,remodel.01,55 existing stores,,Affirmative,Walmart is also planning to invest around 580 million Yuan to remodel over 55 existing stores in 2014 to enhance store operations and optimize customer experience . 
incoming President and CEO,say.01,", Walmart will continue upgrading",,Affirmative,"Walmart China 's incoming President and CEO Sean Clarke said : In 2014 , Walmart will continue upgrading our business in China to meet the needs of the market . "
Walmart China announced today that it will open around 30 high-quality stores and additional distribution centers in China this year as part of the company 's the three-year growth plan announced last October,continue.01,upgrading,,Affirmative,"Walmart China 's incoming President and CEO Sean Clarke said : In 2014 , Walmart will continue upgrading our business in China to meet the needs of the market . "
Walmart China announced today that it will open around 30 high-quality stores and additional distribution centers in China this year as part of the company 's the three-year growth plan announced last October,upgrade.02,"our business , which is essential to our long term development in China",,Affirmative,"Walmart China 's incoming President and CEO Sean Clarke said : In 2014 , Walmart will continue upgrading our business in China to meet the needs of the market . "
Walmart China announced today that it will open around 30 high-quality stores and additional distribution centers in China this year as part of the company 's the three-year growth plan announced last October,meet.01,the needs of,,Affirmative,"Walmart China 's incoming President and CEO Sean Clarke said : In 2014 , Walmart will continue upgrading our business in China to meet the needs of the market . "
Our,optimize.01,store operations,,Affirmative,"Our focus is still on long - term investment , steady and quality growth , and to do this , we are optimizing our operations in China , investing in more stores and DCs , enhancing operational efficiency to lower our costs , improve price leadership while ensuring product safety and quality , and help our customers save money so they can live better . "
our customers,save.01,money,,Affirmative,"Our focus is still on long - term investment , steady and quality growth , and to do this , we are optimizing our operations in China , investing in more stores and DCs , enhancing operational efficiency to lower our costs , improve price leadership while ensuring product safety and quality , and help our customers save money so they can live better . "
Walmart China announced today that it will open around 30 high-quality stores and additional distribution centers in China this year as part of the company 's the three-year growth plan announced last October,announce.01,plans,,Affirmative,"Last October , Walmart announced plans to accelerate development in China by opening up to 110 new facilities in 2014-2016 , including stores and DCs , creating nearly 19,000 new jobs . "
110 new facilities in 2014-2016,create.01,"19,000 new jobs",,Affirmative,"Last October , Walmart announced plans to accelerate development in China by opening up to 110 new facilities in 2014-2016 , including stores and DCs , creating nearly 19,000 new jobs . "
