A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
A WOMAN,describe.01,the tears of relief,,Affirmative,A WOMAN has described the tears of relief that washed over her as they got the bastard and arrested Rolf Harris four decades after he allegedly indecently groped her on the dance floor in New Zealand . 
they,get.01,the bastard,,Affirmative,A WOMAN has described the tears of relief that washed over her as they got the bastard and arrested Rolf Harris four decades after he allegedly indecently groped her on the dance floor in New Zealand . 
they,arrest.01,Rolf Harris,,Affirmative,A WOMAN has described the tears of relief that washed over her as they got the bastard and arrested Rolf Harris four decades after he allegedly indecently groped her on the dance floor in New Zealand . 
the bastard,grope.01,A WOMAN,,Affirmative,A WOMAN has described the tears of relief that washed over her as they got the bastard and arrested Rolf Harris four decades after he allegedly indecently groped her on the dance floor in New Zealand . 
Three women from,give.01,evidence,,Affirmative,Three women from different corners of the world gave evidence against the 84 - year - old entertainer yesterday including one who alleged he apologised to her moments after an assault . 
one,allege.01,he apologised to,,Affirmative,Three women from different corners of the world gave evidence against the 84 - year - old entertainer yesterday including one who alleged he apologised to her moments after an assault . 
Zealand woman,tell.01,she was working for,the court,Affirmative,A New Zealand woman told the court she was working for a wine company serving sparkling wine at a function on North Island in 1970 when she was about 16 years . 
a wine company serving,serve.02,sparkling wine,,Affirmative,A New Zealand woman told the court she was working for a wine company serving sparkling wine at a function on North Island in 1970 when she was about 16 years . 
A New Zealand woman,say.01,she saw,,Affirmative,She said she saw the then famous star and had asked him for an autograph . 
A New Zealand woman,see.01,famous star,,Affirmative,She said she saw the then famous star and had asked him for an autograph . 
A New Zealand woman,ask.02,for,him,Affirmative,She said she saw the then famous star and had asked him for an autograph . 
He,ask.02,for,her,Affirmative,He in turned asked her for a dance and it was while they were on the dance floor of the function at a local restaurant that he allegedly assaulted her . 
the 84-year-old entertainer,assault.01,A New Zealand woman,,Affirmative,He in turned asked her for a dance and it was while they were on the dance floor of the function at a local restaurant that he allegedly assaulted her . 
"the woman , then 18 years old",see.01,the dark side of,,Affirmative,"In a flash , in a moment I saw the dark side of a man who I thought could be trusted , the woman said . "
"the woman , then 18 years old",say.01,I saw,,Affirmative,"In a flash , in a moment I saw the dark side of a man who I thought could be trusted , the woman said . "
"the woman , then 18 years old",recall.02,how she pulled away and,,Affirmative,The woman cried in court as she recalled how she pulled away and after collecting her belongings immediately left the venue before her shift had finished . 
"the woman , then 18 years old",collect.01,her belongings,,Affirmative,The woman cried in court as she recalled how she pulled away and after collecting her belongings immediately left the venue before her shift had finished . 
"the woman , then 18 years old",leave.01,the venue,,Affirmative,The woman cried in court as she recalled how she pulled away and after collecting her belongings immediately left the venue before her shift had finished . 
"the woman , then 18 years old",describe.01,her elation,,Affirmative,In 2013 when Harris was arrested the woman described her elation . 
"the woman , then 18 years old",tell.01,they 'd finally get,you,Affirmative,"Oh I told you they 'd finally get the bastard , I was so relieved , all these years later it was unbelievable the relief I felt , she said after she contacted an Australian media group to help find a contact for police to report the incident . "
police,get.01,the bastard,,Affirmative,"Oh I told you they 'd finally get the bastard , I was so relieved , all these years later it was unbelievable the relief I felt , she said after she contacted an Australian media group to help find a contact for police to report the incident . "
"the woman , then 18 years old",feel.02,the relief,,Affirmative,"Oh I told you they 'd finally get the bastard , I was so relieved , all these years later it was unbelievable the relief I felt , she said after she contacted an Australian media group to help find a contact for police to report the incident . "
"the woman , then 18 years old",contact.01,an Australian media group,,Affirmative,"Oh I told you they 'd finally get the bastard , I was so relieved , all these years later it was unbelievable the relief I felt , she said after she contacted an Australian media group to help find a contact for police to report the incident . "
an Australian media group,help.01,find,,Affirmative,"Oh I told you they 'd finally get the bastard , I was so relieved , all these years later it was unbelievable the relief I felt , she said after she contacted an Australian media group to help find a contact for police to report the incident . "
an Australian media group,find.01,a contact,,Affirmative,"Oh I told you they 'd finally get the bastard , I was so relieved , all these years later it was unbelievable the relief I felt , she said after she contacted an Australian media group to help find a contact for police to report the incident . "
police,report.01,the incident,,Affirmative,"Oh I told you they 'd finally get the bastard , I was so relieved , all these years later it was unbelievable the relief I felt , she said after she contacted an Australian media group to help find a contact for police to report the incident . "
Sonia Woodley,react.01,with anger at suggestions,,Affirmative,Under cross examination by Harris ' lawyer Sonia Woodley QC she reacted with anger at suggestions she had made the story up and the twisting of her words . 
Sonia Woodley,make.02,the story,,Affirmative,Under cross examination by Harris ' lawyer Sonia Woodley QC she reacted with anger at suggestions she had made the story up and the twisting of her words . 
Sonia Woodley,twist.01,of,,Affirmative,Under cross examination by Harris ' lawyer Sonia Woodley QC she reacted with anger at suggestions she had made the story up and the twisting of her words . 
you,ask.02,lawyer replied,Ms Woodley,Affirmative,she asked Ms Woodley loudly to which the lawyer replied she had a job to do . 
you,have.03,a job,,Affirmative,she asked Ms Woodley loudly to which the lawyer replied she had a job to do . 
Another witness from,describe.01,she was allegedly assaulted while,,Affirmative,Another witness from the UK then described how she was allegedly assaulted while on holiday in Malta with a boyfriend . 
you,say.01,Harris had given,,Affirmative,She said Harris had given the couple some advice on where there was a doctor after the boyfriend cut his foot . 
Rolf Harris,give.01,some advice on,the couple,Affirmative,She said Harris had given the couple some advice on where there was a doctor after the boyfriend cut his foot . 
a boyfriend,cut.02,his foot,,Affirmative,She said Harris had given the couple some advice on where there was a doctor after the boyfriend cut his foot . 
they,encounter.01,Rolf Harris,,Affirmative,The woman returned to the beach bar where they had encountered Harris and two men to thank him and let him know things were okay . 
two men,thank.01,Rolf Harris,,Affirmative,The woman returned to the beach bar where they had encountered Harris and two men to thank him and let him know things were okay . 
two men,let.01,him know,,Affirmative,The woman returned to the beach bar where they had encountered Harris and two men to thank him and let him know things were okay . 
Rolf Harris,know.01,things were okay,,Affirmative,The woman returned to the beach bar where they had encountered Harris and two men to thank him and let him know things were okay . 
"the woman ,",say.01,she saw,,Affirmative,"It was at this point the woman , then 18 years old , said she saw a large framed drawing on the wall of two little boys with two rocking horses in the bar which Harris confirmed he had painted . "
"the woman , then 18 years old",see.01,a large framed drawing on,,Affirmative,"It was at this point the woman , then 18 years old , said she saw a large framed drawing on the wall of two little boys with two rocking horses in the bar which Harris confirmed he had painted . "
Rolf Harris,confirm.01,he had painted,,Affirmative,"It was at this point the woman , then 18 years old , said she saw a large framed drawing on the wall of two little boys with two rocking horses in the bar which Harris confirmed he had painted . "
Rolf Harris,invite.01,"the woman , then 18 years old",to,Affirmative,He then invited her to a back room ostensibly to see other works . 
"the woman , then 18 years old",allege.01,Harris had pushed her up against,,Affirmative,The woman alleged Harris had pushed her up against a wall in the room and started to kiss her . 
Rolf Harris,push.01,"the woman , then 18 years old",up,Affirmative,The woman alleged Harris had pushed her up against a wall in the room and started to kiss her . 
"the woman , then 18 years old",kiss.01,"the woman , then 18 years old",,Affirmative,The woman alleged Harris had pushed her up against a wall in the room and started to kiss her . 
"the woman , then 18 years old",say.01,she initially felt flattered by,,Affirmative,"She said she initially felt flattered by a friendly kiss but then it turned slobbery and he put his hands over her breasts and later under her skirt , into her underwear and into her vagina and grabbed her hand and put it over his clothes onto his penis . "
"the woman , then 18 years old",feel.01,flattered by,,Affirmative,"She said she initially felt flattered by a friendly kiss but then it turned slobbery and he put his hands over her breasts and later under her skirt , into her underwear and into her vagina and grabbed her hand and put it over his clothes onto his penis . "
by,flatter.01,"the woman , then 18 years old",,Affirmative,"She said she initially felt flattered by a friendly kiss but then it turned slobbery and he put his hands over her breasts and later under her skirt , into her underwear and into her vagina and grabbed her hand and put it over his clothes onto his penis . "
Rolf Harris,put.01,his hands,over,Affirmative,"She said she initially felt flattered by a friendly kiss but then it turned slobbery and he put his hands over her breasts and later under her skirt , into her underwear and into her vagina and grabbed her hand and put it over his clothes onto his penis . "
Rolf Harris,grab.01,her hand,,Affirmative,"She said she initially felt flattered by a friendly kiss but then it turned slobbery and he put his hands over her breasts and later under her skirt , into her underwear and into her vagina and grabbed her hand and put it over his clothes onto his penis . "
Rolf Harris,put.01,a friendly kiss,over,Affirmative,"She said she initially felt flattered by a friendly kiss but then it turned slobbery and he put his hands over her breasts and later under her skirt , into her underwear and into her vagina and grabbed her hand and put it over his clothes onto his penis . "
"the woman , then 18 years old",say.01,motion was all,,Affirmative,"She said the motion was all very quick when he suddenly stopped , cuddled her and said I 'm sorry before leading her back out to the bar area . "
Rolf Harris,say.01,I 'm sorry before leading,,Affirmative,"She said the motion was all very quick when he suddenly stopped , cuddled her and said I 'm sorry before leading her back out to the bar area . "
