A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Council Queensland ( CCQ ),say.01,it is not surprised by research showing,,Affirmative,Cancer Council Queensland ( CCQ ) says it is not surprised by research showing many doctors are dismissing early signs of melanoma as lesions or pimples . 
many doctors,dismiss.01,early signs of melanoma as lesions or pimples,,Affirmative,Cancer Council Queensland ( CCQ ) says it is not surprised by research showing many doctors are dismissing early signs of melanoma as lesions or pimples . 
Research published in,show.01,are from lumps,,Affirmative,Research published in the Australasian Journal of Dermatology shows almost half of all melanoma deaths are from lumps that look like pimples rather than the typical type of skin cancer . 
lumps,look.02,like pimples,,Affirmative,Research published in the Australasian Journal of Dermatology shows almost half of all melanoma deaths are from lumps that look like pimples rather than the typical type of skin cancer . 
Dermatologists from,say.01,are dismissing,,Affirmative,"Dermatologists from the Victorian Melanoma Service say across Australia doctors are dismissing some early signs of the cancer , which look like round red or brown lumps . "
some early signs of,look.02,like,,Affirmative,"Dermatologists from the Victorian Melanoma Service say across Australia doctors are dismissing some early signs of the cancer , which look like round red or brown lumps . "
Professor John Kelly,say.01,to reduce,,Affirmative,"Associate Professor John Kelly says to reduce the death rate doctors and patients need to be more aware of the spots , which grow quickly and can easily dismissed as pimples . "
spokeswoman Katie Clift,say.01,state still has,,Affirmative,"CCQ spokeswoman Katie Clift says the state still has the highest rate of skin cancer in the world , with 316 people dying every year from melanoma . "
the state,have.03,the highest rate of,,Affirmative,"CCQ spokeswoman Katie Clift says the state still has the highest rate of skin cancer in the world , with 316 people dying every year from melanoma . "
316 people dying every year from melanoma,see.01,particularly dropping in,,Affirmative,"We have seen rates of invasive melanoma particularly dropping in young Queenslanders , she said . "
CCQ spokeswoman Katie Clift,say.01,We have seen,,Affirmative,"We have seen rates of invasive melanoma particularly dropping in young Queenslanders , she said . "
people checking,check.01,a small change that you notice,,Affirmative,"But it is really important for us on the part of people checking their own skin , but also in the area of clinicians , that they are educated as well as possible and we are detecting skin cancer as early as possible . "
316 people dying every year from melanoma,detect.01,skin cancer,,Affirmative,"But it is really important for us on the part of people checking their own skin , but also in the area of clinicians , that they are educated as well as possible and we are detecting skin cancer as early as possible . "
Ms Clift,say.01,is,,Affirmative,"Ms Clift says the diagnosis rate in the state is fairly high , with about 3,000 new cases detected last year . "
young Queenslanders,know.01,a small change that you notice,,Affirmative,"It is very important for Queenslanders to know their own skin immediately , she said . "
Ms Clift,say.01,It is,,Affirmative,"It is very important for Queenslanders to know their own skin immediately , she said . "
you,see.01,anything change,,Affirmative,"If you see anything change , it might even be a small change that you notice and something you might think ' I wo n't worry about it ' . "
you,notice.01,a small change,,Affirmative,"If you see anything change , it might even be a small change that you notice and something you might think ' I wo n't worry about it ' . "
you,think.01,I wo n't worry about it,,Affirmative,"If you see anything change , it might even be a small change that you notice and something you might think ' I wo n't worry about it ' . "
Ms Clift,worry.02,about it,,Affirmative,"If you see anything change , it might even be a small change that you notice and something you might think ' I wo n't worry about it ' . "
Ms Clift,see.01,something change,,Affirmative,"But definitely it is very important to book skin checks regularly , to know your own skin and to see a medical professional if you do see something change . "
you,have.03,inside knowledge of,,Affirmative,"If you have inside knowledge of a topic in the news , contact the ABC . "
Ebola,wipe.02,a family,,Affirmative,An aid worker becomes a little girl 's sole guardian after Ebola wipes out a family in Sierra Leone . 
