A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
BP,have.03,"a major interest ,",,Affirmative,"BAKU May 19 ( Reuters ) - Azerbaijan 's oil exports dropped by 0.9 percent year - on - year in the first four months of 2014 due to a decline in oil production at its main fields , where BP has a major interest , a source at the State Customs Committee said . "
a source at the State Customs Committee,say.01,Azerbaijan exported,,Affirmative,"The source said Azerbaijan exported 11.281 million tonnes of oil , down from 11.351 million in the same four months last year . "
Azerbaijan 's,export.01,million tonnes of oil,,Affirmative,"The source said Azerbaijan exported 11.281 million tonnes of oil , down from 11.351 million in the same four months last year . "
by,ship.01,Oil exports shipped by,,Affirmative,"Oil exports shipped by a rail via Georgia declined to 304,626 tonnes from 305,212 tonnes . "
the State Statistics Committee,say.01,output fell by,,Affirmative,"Azerbaijan 's oil and condensate output fell by 1.4 percent year - on - year in January - April , to 14.1 million tonnes , the State Statistics Committee said last week . "
Falling output at ACG,oilfields.01,production project in Azerbaijan,,Affirmative,Falling output at ACG oilfields - the biggest oil production project in Azerbaijan and one of the largest globally for oil major BP - have raised concerns in Baku . 
BP,raise.01,raised concerns in Baku,,Affirmative,Falling output at ACG oilfields - the biggest oil production project in Azerbaijan and one of the largest globally for oil major BP - have raised concerns in Baku . 
BP and,try.01,to calm,,Affirmative,"BP and its partner , Azeri state energy firm SOCAR , have tried to calm those fears by saying last year that production had stabilised . "
BP and,calm.01,those fears,,Affirmative,"BP and its partner , Azeri state energy firm SOCAR , have tried to calm those fears by saying last year that production had stabilised . "
BP and,say.01,that production had stabilised,,Affirmative,"BP and its partner , Azeri state energy firm SOCAR , have tried to calm those fears by saying last year that production had stabilised . "
BP,say.01,might be,,Affirmative,"BP said earlier this year that oil production at ACG in 2014 might be slightly lower than in 2013 as the company planned maintenance work at the Central Azeri and West Azeri platforms , halting operations for a couple of weeks . "
the company,plan.01,maintenance work at,,Affirmative,"BP said earlier this year that oil production at ACG in 2014 might be slightly lower than in 2013 as the company planned maintenance work at the Central Azeri and West Azeri platforms , halting operations for a couple of weeks . "
