A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Gerashchenko article,headline.01,State returns,,Affirmative,"Yekaterina Gerashchenko article headlined State returns to ceremony says that the Construction Ministry has been made responsible for the funeral market ; pp 1 , 12 ( 510 words ) . "
Dementyeva article,headline.01,says,,Affirmative,"Svetlana Dementyeva article headlined Reorganization vs. sanctions says that SMP - Bank , owned by the Rotenberg brothers close to the Russian president , will allocate 117 billion rubles ( $ 3.35 billion ) to reorganize Mosoblbank and two its subsidiaries that have gone bankrupt . "
Reorganization vs. sanctions,say.01,will allocate,,Affirmative,"Svetlana Dementyeva article headlined Reorganization vs. sanctions says that SMP - Bank , owned by the Rotenberg brothers close to the Russian president , will allocate 117 billion rubles ( $ 3.35 billion ) to reorganize Mosoblbank and two its subsidiaries that have gone bankrupt . "
"SMP - Bank , owned by the",allocate.01,billion rubles (,,Affirmative,"Svetlana Dementyeva article headlined Reorganization vs. sanctions says that SMP - Bank , owned by the Rotenberg brothers close to the Russian president , will allocate 117 billion rubles ( $ 3.35 billion ) to reorganize Mosoblbank and two its subsidiaries that have gone bankrupt . "
The move,help.01,Bank survive the U.S,,Affirmative,The move will help SMP - Bank survive the U.S . 
SMP - Bank,survive.01,the U.S,,Affirmative,The move will help SMP - Bank survive the U.S . 
We,do.02,our best,,Affirmative,"interview with Moscow Mayor Sergei Sobyanin , headlined ' We are doing our best not to attract funds for which there is no need now , ' speaking about the Moscow city authorities ' short - and long - term plans ; pp 1 , 4 ( 2,842 words ) . "
Safronov article,headline.01,Russia encourages China,,Affirmative,"Ivan Safronov article headlined Russia encourages China says that military and technical cooperation will top the agenda of President Vladimir Putin 's upcoming visit to China , which begins on May 20 ; pp 1 , 8 ( 665 words ) . "
Russia,encourage.02,China,,Affirmative,"Ivan Safronov article headlined Russia encourages China says that military and technical cooperation will top the agenda of President Vladimir Putin 's upcoming visit to China , which begins on May 20 ; pp 1 , 8 ( 665 words ) . "
military and technical cooperation,top.02,"upcoming visit to China ,",,Affirmative,"Ivan Safronov article headlined Russia encourages China says that military and technical cooperation will top the agenda of President Vladimir Putin 's upcoming visit to China , which begins on May 20 ; pp 1 , 8 ( 665 words ) . "
Senator Andrei Klishas,suggest.01,specifying,,Affirmative,"Natalya Korchenkova and Ivan Kuznetsov article headlined Foreign accounts ban to be made detailed says that Federation Council Senator Andrei Klishas has suggested specifying the notion foreign financial instruments that Russian officials , lawmakers and election nominees are banned from having ; p 2 ( 606 words ) . "
Senator Andrei Klishas,specify.01,the notion foreign financial instruments,,Affirmative,"Natalya Korchenkova and Ivan Kuznetsov article headlined Foreign accounts ban to be made detailed says that Federation Council Senator Andrei Klishas has suggested specifying the notion foreign financial instruments that Russian officials , lawmakers and election nominees are banned from having ; p 2 ( 606 words ) . "
Goryashko article,headline.01,Barshchevsky displays,,Affirmative,Sergei Goryashko article headlined Mikhail Barshchevsky displays his opulence looks at the 2013 income declarations submitted by the government staff . 
Mikhail Barshchevsky,display.01,his opulence,,Affirmative,Sergei Goryashko article headlined Mikhail Barshchevsky displays his opulence looks at the 2013 income declarations submitted by the government staff . 
Goryashko article,look.02,2013 income declarations submitted,,Affirmative,Sergei Goryashko article headlined Mikhail Barshchevsky displays his opulence looks at the 2013 income declarations submitted by the government staff . 
2013 income declarations submitted,submit.01,by the government staff,,Affirmative,Sergei Goryashko article headlined Mikhail Barshchevsky displays his opulence looks at the 2013 income declarations submitted by the government staff . 
Mikhail Barshchevsky,turn.02,2 ( 761 words ),to be the richest,Affirmative,"Government envoy to supreme courts Mikhail Barshchevsky has turned to be the richest , followed by government envoy to the Federation Council Vladimir Yatskin ; p 2 ( 761 words ) . "
Lugovoi misunderstood,say.01,council has condemned,,Affirmative,Sofia Samokhina article headlined Andrei Lugovoi misunderstood twice says that the president 's human rights council has condemned State Duma lawmaker Andrei Lugovoi 's recent legislative initiatives concerning the performance of nongovernmental organizations and prosecution for concealing foreign citizenship ; p 3 ( 591 words ) . 
rights council,condemn.01,recent legislative initiatives concerning the performance,,Affirmative,Sofia Samokhina article headlined Andrei Lugovoi misunderstood twice says that the president 's human rights council has condemned State Duma lawmaker Andrei Lugovoi 's recent legislative initiatives concerning the performance of nongovernmental organizations and prosecution for concealing foreign citizenship ; p 3 ( 591 words ) . 
recent legislative initiatives concerning the performance,concern.02,the performance,,Affirmative,Sofia Samokhina article headlined Andrei Lugovoi misunderstood twice says that the president 's human rights council has condemned State Duma lawmaker Andrei Lugovoi 's recent legislative initiatives concerning the performance of nongovernmental organizations and prosecution for concealing foreign citizenship ; p 3 ( 591 words ) . 
organizations and prosecution for concealing,for concealing.01,foreign citizenship,,Affirmative,Sofia Samokhina article headlined Andrei Lugovoi misunderstood twice says that the president 's human rights council has condemned State Duma lawmaker Andrei Lugovoi 's recent legislative initiatives concerning the performance of nongovernmental organizations and prosecution for concealing foreign citizenship ; p 3 ( 591 words ) . 
Shapovalov article,headline.01,Union does not grow together by trade,,Affirmative,Alexei Shapovalov article headlined Customs Union does not grow together by trade says that trade among the Customs Union member states has reduced almost by 13 percent over a year . 
Customs Union,grow.01,by trade,together,Affirmative,Alexei Shapovalov article headlined Customs Union does not grow together by trade says that trade among the Customs Union member states has reduced almost by 13 percent over a year . 
that trade among,reduce.01,by 13 percent,,Affirmative,Alexei Shapovalov article headlined Customs Union does not grow together by trade says that trade among the Customs Union member states has reduced almost by 13 percent over a year . 
