A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The BJP 's,signal.01,its arrival in,,Affirmative,"A backbencher in West Bengal politics , the BJP has signalled its arrival in a big way by displaying a stellar performance in the just - concluded Lok Sabha elections , seeking to change the political equations in the state . "
The BJP 's,display.01,a stellar performance in,,Affirmative,"A backbencher in West Bengal politics , the BJP has signalled its arrival in a big way by displaying a stellar performance in the just - concluded Lok Sabha elections , seeking to change the political equations in the state . "
 Not,do.02,it bag,,Affirmative," Not only did it bag the two prestigious seats of Darjeeling and Asansol , it also emerged second in three other seats of Kolkata South , Kolkata North and Maldaha South . "
West Bengal,bag.01,the two prestigious seats of Darjeeling and Asansol,,Affirmative," Not only did it bag the two prestigious seats of Darjeeling and Asansol , it also emerged second in three other seats of Kolkata South , Kolkata North and Maldaha South . "
the party cashing in on,cash.03,on,,Affirmative,"Above all , the party cashing in on pro-Narendra Modi sentiment has secured more than a 17 % vote share , it 's all - time best . "
the party cashing in on,secure.01,more than,,Affirmative,"Above all , the party cashing in on pro-Narendra Modi sentiment has secured more than a 17 % vote share , it 's all - time best . "
leadership of,eye.01,a close battle with,,Affirmative,"Not surprisingly , the state and central leadership of the party are eyeing a close battle with the Trinamool Congress in the 2016 Assembly election to cement its position . "
Political analysts,feel.02,party could be able,,Affirmative,"Political analysts feel that if the BJP maintains the momentum , the party could be able to change the four-decade-old political equations in the state . "
The BJP 's,maintain.01,the momentum,,Affirmative,"Political analysts feel that if the BJP maintains the momentum , the party could be able to change the four-decade-old political equations in the state . "
the party cashing in on pro-Narendra Modi sentiment,change.01,the four-decade-old political equations,,Affirmative,"Political analysts feel that if the BJP maintains the momentum , the party could be able to change the four-decade-old political equations in the state . "
highest leadership,convey.01,party should build up on,to me,Affirmative,  The party 's highest leadership has already conveyed to me that the party should build up on this performance with an eye on the 2016 Assembly polls in the state . 
"Singh , one of",feel.02,votes will land in,,Affirmative,"Singh , one of the main architects of BJP 's good performance in the state , feels that the anti-Mamata votes will land in BJP 's fold in the absence of the Left as a credible opposition force . "
led Left Front,face.01,a crisis of,,Affirmative,"The CPI ( M ) - led Left Front is facing a crisis of political existence in Bengal , the vote share having dipped from 43.66 % in the last Lok Sabha to 29 % in 2014 . "
