A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
We,bid.02,our ship farewell,,Affirmative,We were sad to bid our ship farewell this morning . 
We,purchase.01,a bus transfer to,,Affirmative,We purchased a bus transfer to the airport which I think was good value at $ 60.00 as the airport was quiet a long way from the port . 
You,guess.01,who I stood next to at,,Affirmative,"You will never guess who I stood next to at the airport today , Andre Reau could n't believe my eyes I had to do a double take but yes it was him and him crew looking for their charter plane . "
Andre Reau,believe.01,my eyes,,Affirmative,"You will never guess who I stood next to at the airport today , Andre Reau could n't believe my eyes I had to do a double take but yes it was him and him crew looking for their charter plane . "
mine to Melody,do.02,a double take,,Affirmative,"You will never guess who I stood next to at the airport today , Andre Reau could n't believe my eyes I had to do a double take but yes it was him and him crew looking for their charter plane . "
yes,look.01,for,,Affirmative,"You will never guess who I stood next to at the airport today , Andre Reau could n't believe my eyes I had to do a double take but yes it was him and him crew looking for their charter plane . "
mine to Melody,get.02,his autograph,,Affirmative,If I had of been game I could have perhaps got his autograph . 
We,have.03,a few hours,,Affirmative,We have a few hours to kill so a good chance to catch up on our mail while we wait . 
We,kill.01,a good chance,,Affirmative,We have a few hours to kill so a good chance to catch up on our mail while we wait . 
a few hours to kill so a good chance to catch up on our mail while we wait,have.03,expensive wait,,Affirmative,$ 12.00 for two hot chocolates so it could 've expensive wait . 
We,do.02,a tour called,,Affirmative,We did a tour called twin cities and Hamlets Castle . 
Our tour bus,drive.01,onto,,Affirmative,Our tour bus drove onto the ferry which was amazing . 
We,get.05,the ferry which was amazing,,Affirmative,"Once the bus was on the ferry we got off and went up some stairs and the ferry was amazing had bars , cafés , and even a shop like a mini market . "
We,go.02,some stairs and,,Affirmative,"Once the bus was on the ferry we got off and went up some stairs and the ferry was amazing had bars , cafés , and even a shop like a mini market . "
We,do.02,a walking tour of,,Affirmative,We did a walking tour of some very old building on the Swedish side dating back to 1462 then the ferry crossing and did a tour of Hamlet 's castle one the Danish side . 
We,do.02,a tour of,,Affirmative,We did a walking tour of some very old building on the Swedish side dating back to 1462 then the ferry crossing and did a tour of Hamlet 's castle one the Danish side . 
the dock,make.02,it much easier for,,Affirmative,As it was Sunday not a lot was open but it made it much easier for our tour less crowds etc. Waiting on the dock were about half a dozen young girls all dressed in Swedish costumes handling out long stem rises to all the ladies which was absolutely gorgeous . 
Swedish costumes handling out,handle.01,stem rises,,Affirmative,As it was Sunday not a lot was open but it made it much easier for our tour less crowds etc. Waiting on the dock were about half a dozen young girls all dressed in Swedish costumes handling out long stem rises to all the ladies which was absolutely gorgeous . 
I,give.01,mine,to Melody,Affirmative,I gave mine to Melody our little Philippino girl who looked after us most evenings . 
Johnny,make.02,us a towel monkey,,Affirmative,When we returned to our cabin last night Johnny had made us a towel monkey hanging from the ceiling with a rose in his mouth and chocolates in his paws . 
I,attach.01,a photo for you,,Affirmative,I have attached a photo for you . 
we,have.03,a medical evacuation,,Affirmative,"Almost forgot to tell you the last sea day before Sweden we had a medical evacuation , a passenger was air lifted by the Denmark Coastguard . "
by,lift.02,air lifted by,,Affirmative,"Almost forgot to tell you the last sea day before Sweden we had a medical evacuation , a passenger was air lifted by the Denmark Coastguard . "
We,decide.01,it was,,Affirmative,We had returned to our cabin about 8.15 and as the sun does n't set until about 10 we decided it was too early to turn in so went down for a drink and while we were chatting with some people from QLD the captain came on the PA to announce they were going to do a medical evacuation so we raced up to the 12th deck and watched the helicopter land on the deck . 
they,do.02,a medical evacuation,,Affirmative,We had returned to our cabin about 8.15 and as the sun does n't set until about 10 we decided it was too early to turn in so went down for a drink and while we were chatting with some people from QLD the captain came on the PA to announce they were going to do a medical evacuation so we raced up to the 12th deck and watched the helicopter land on the deck . 
We,watch.01,the helicopter land on,,Affirmative,We had returned to our cabin about 8.15 and as the sun does n't set until about 10 we decided it was too early to turn in so went down for a drink and while we were chatting with some people from QLD the captain came on the PA to announce they were going to do a medical evacuation so we raced up to the 12th deck and watched the helicopter land on the deck . 
the Captain,describe.01,it,,Affirmative,A walk in the park as the Captain described it . 
I,say.01,sailing has been,,Affirmative,I must say the sailing has been so smooth you have to keep looking out to make sure we were still moving . 
you,keep.02,looking out,,Affirmative,I must say the sailing has been so smooth you have to keep looking out to make sure we were still moving . 
