A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
president Bailey Peters,read.01,his duties for,,Affirmative,", looks on as outgoing president Bailey Peters reads his duties for the coming year during the Washington FFA Convention May 17 in Pullman , Wash . "
The Washington State FFA,instal.01,new officers,,Affirmative,"The Washington State FFA installed new officers during its annual convention in Pullman , Wash . "
adviser Rebecca Wallace,hope.01,to further connect,,Affirmative,State FFA adviser Rebecca Wallace hopes to further connect the FFA with the greater industry inthe year ahead . 
adviser Rebecca Wallace,connect.01,the FFA,,Affirmative,State FFA adviser Rebecca Wallace hopes to further connect the FFA with the greater industry inthe year ahead . 
Washington FFA,work.01,to connect members with,,Affirmative,"- Washington FFA will work to connect members with the greater agriculture industry in the coming year , says a state adviser . "
Washington FFA,connect.01,members,,Affirmative,"- Washington FFA will work to connect members with the greater agriculture industry in the coming year , says a state adviser . "
a state adviser,say.01,FFA will work,,Affirmative,"- Washington FFA will work to connect members with the greater agriculture industry in the coming year , says a state adviser . "
farmers like,live.01,a life of service,,Affirmative,", said during her farewell address that farmers like her grandfather live a life of service to provide food , clothing and housing across America . "
farmers like,provide.01,"food , clothing and housing across America",,Affirmative,", said during her farewell address that farmers like her grandfather live a life of service to provide food , clothing and housing across America . "
"adviser Rebecca Wallace ,",take.12,her position,,Affirmative,"State FFA adviser Rebecca Wallace , who took over her position in July 2013 , believes the state program 's leadership development will help members be ready to enter the workforce at a time when projected agricultural employment is growing . "
"adviser Rebecca Wallace ,",believe.01,development will help,,Affirmative,"State FFA adviser Rebecca Wallace , who took over her position in July 2013 , believes the state program 's leadership development will help members be ready to enter the workforce at a time when projected agricultural employment is growing . "
leadership development,help.01,members be ready,,Affirmative,"State FFA adviser Rebecca Wallace , who took over her position in July 2013 , believes the state program 's leadership development will help members be ready to enter the workforce at a time when projected agricultural employment is growing . "
members,enter.01,the workforce,,Affirmative,"State FFA adviser Rebecca Wallace , who took over her position in July 2013 , believes the state program 's leadership development will help members be ready to enter the workforce at a time when projected agricultural employment is growing . "
she,say.01,are,,Affirmative,"The parts that I 'm most proud of are all the things that happen outside of convention , that our chapters are doing for their community , she said . "
Wallace,say.01,agriculture is in,,Affirmative,Wallace said agriculture is in a unique position to meet new state education standards . 
she,say.01,practices are,,Affirmative,"The new science and engineering practices are student - based learning , which has long been the state FFA 's educational model , she said . "
Wallace,plan.01,to develop,,Affirmative,"Wallace plans to develop a new state advisory council in the early summer , to carry from middle school , high school and college , community college or technical school and into the industry . "
Wallace,develop.02,a new state advisory council in,,Affirmative,"Wallace plans to develop a new state advisory council in the early summer , to carry from middle school , high school and college , community college or technical school and into the industry . "
