A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
by,sponsor.01,a webinar sponsored by,,Affirmative,"On May 5 , one day before Nicholas Wade 's new book A Troublesome Inheritance : Genes , Race and Human History came out , I appeared with him in a webinar sponsored by the American Anthropological Association . "
I,expect.01,to be,,Affirmative,"I expected there to be a strong back - and - forth debate about the research on human genetics and how we interpret it , and about human evolution and what we know about it . "
we,interpret.01,a strong back-and-forth debate about the research on human genetics,,Affirmative,"I expected there to be a strong back - and - forth debate about the research on human genetics and how we interpret it , and about human evolution and what we know about it . "
Nicholas Wade 's,argue.01,that there are,,Affirmative,Wade argues that there are definable and genetically identifiable groups we can identify and label as biological races in humans today . 
we,identify.01,groups,,Affirmative,Wade argues that there are definable and genetically identifiable groups we can identify and label as biological races in humans today . 
we,label.01,groups,as,Affirmative,Wade argues that there are definable and genetically identifiable groups we can identify and label as biological races in humans today . 
Nicholas Wade 's,provide.01,a definition,,Affirmative,"He would not provide a definition for what he meant by race or a specific number of races that we have ( he goes back and forth between three , five and seven ) . "
we,have.03,races,,Affirmative,"He would not provide a definition for what he meant by race or a specific number of races that we have ( he goes back and forth between three , five and seven ) . "
Nicholas Wade 's,rely.01,on,to support,Affirmative,Wade relies on a teeny slice of the overall available data on human genetics to support his case . 
Nicholas Wade 's,support.01,the case,,Affirmative,Wade relies on a teeny slice of the overall available data on human genetics to support his case . 
Nicholas Wade 's,suggest.01,is,,Affirmative,"In short , he suggests that believing in biological races ( especially African , Caucasian and East Asian ) is just common sense . "
Nicholas Wade 's,state.01,are,,Affirmative,"Wade then states that evolved differences in these races are the key explanation for social differences in histories , economies and societies between them -- why Chinese society differs profoundly from European society , and both are entirely unlike a tribal African society ( p. 123 ) . "
Nicholas Wade 's,argue.01,that it is,,Affirmative,"Wade argues that it is genetic differences and separate evolutionary histories that help us understand why Chinese dynasties lasted so long , why it was so difficult for the U.S.A. to instill democratic social institutions in Iraq after the war and why so many Jews win Nobel prizes . "
genetic differences and,help.01,us understand,,Affirmative,"Wade argues that it is genetic differences and separate evolutionary histories that help us understand why Chinese dynasties lasted so long , why it was so difficult for the U.S.A. to instill democratic social institutions in Iraq after the war and why so many Jews win Nobel prizes . "
both,understand.01,dynasties lasted,,Affirmative,"Wade argues that it is genetic differences and separate evolutionary histories that help us understand why Chinese dynasties lasted so long , why it was so difficult for the U.S.A. to instill democratic social institutions in Iraq after the war and why so many Jews win Nobel prizes . "
the U.S.A.,instill.01,democratic social institutions in Iraq,,Affirmative,"Wade argues that it is genetic differences and separate evolutionary histories that help us understand why Chinese dynasties lasted so long , why it was so difficult for the U.S.A. to instill democratic social institutions in Iraq after the war and why so many Jews win Nobel prizes . "
many Jews,win.01,Nobel prizes,,Affirmative,"Wade argues that it is genetic differences and separate evolutionary histories that help us understand why Chinese dynasties lasted so long , why it was so difficult for the U.S.A. to instill democratic social institutions in Iraq after the war and why so many Jews win Nobel prizes . "
Nicholas Wade 's,ignore.01,"the majority of data and conclusions from anthropology ,",,Affirmative,"In making these assertions Wade ignores the majority of data and conclusions from anthropology , population genetics , human biology and evolutionary biology . "
any data or analyses,demonstrate.01,assertions were wrong,,Affirmative,In the webinar he was even adamant about refusing to even interact with any data or analyses that in any way demonstrated that his simplistic assertions were wrong . 
Nicholas Wade 's,duck.01,every question,,Affirmative,Wade just ducked every question that challenged him . 
every question,challenge.01,Nicholas Wade 's,,Affirmative,Wade just ducked every question that challenged him . 
a cabal of,obfuscate.01,reality,,Affirmative,"Wade 's approach is particularly dangerous because his argument is that he is just a defender of scientific truth and that a cabal of left - leaning academics is obfuscating reality with oppressive , even fascistic , denials of the truth about race . "
Nicholas Wade 's,avoid.01,left-leaning academics,,Affirmative,"Unfortunately , he is either ignorant of the actual data and diversity of research or he is willfully avoiding them . "
book,misrepresents.01,data,,Affirmative,Wade 's book misrepresents genetic and evolutionary data ; his pronouncements about race and what it means are sweeping the Internet with glowing reviews from true believers . 
his pronouncements about race and,sweep.02,the Internet,with,Affirmative,Wade 's book misrepresents genetic and evolutionary data ; his pronouncements about race and what it means are sweeping the Internet with glowing reviews from true believers . 
Charles Murray,write.01,a glowing review in,,Affirmative,"Charles Murray ( co-author of The Bell Curve ) wrote a glowing review in The Wall Street Journal championing Wade as the voice of reasons against a sea of left - leaning , lying academics . "
Street Journal championing Wade as,champion.01,Nicholas Wade 's,,Affirmative,"Charles Murray ( co-author of The Bell Curve ) wrote a glowing review in The Wall Street Journal championing Wade as the voice of reasons against a sea of left - leaning , lying academics . "
Jared Taylor of,congratulate.01,Nicholas Wade 's,on,Affirmative,Jared Taylor of the hyper - conservative and openly racist magazine American Renaissance congratulated Wade on his blow to the supposedly fascist left that is academia . 
I,agree.01,with Wade,,Affirmative,"There is one place I do agree with Wade : We need to get together and , fearlessly and accessibly , tackle what the social and biological sciences actually tell us about genetic variation , race , evolution and why it all matters . "
We,need.01,to get together,,Affirmative,"There is one place I do agree with Wade : We need to get together and , fearlessly and accessibly , tackle what the social and biological sciences actually tell us about genetic variation , race , evolution and why it all matters . "
We,tackle.01,sciences actually tell us about,,Affirmative,"There is one place I do agree with Wade : We need to get together and , fearlessly and accessibly , tackle what the social and biological sciences actually tell us about genetic variation , race , evolution and why it all matters . "
sciences,tell.01,about,us,Affirmative,"There is one place I do agree with Wade : We need to get together and , fearlessly and accessibly , tackle what the social and biological sciences actually tell us about genetic variation , race , evolution and why it all matters . "
Nicholas Wade 's,do.02,this,,Affirmative,"Wade does not do this in his book , nor did he do it in our conversations . "
Nicholas Wade 's,do.02,this in his book,,Affirmative,"Wade does not do this in his book , nor did he do it in our conversations . "
I,offer.01,few basic bits of information,,Affirmative,"So to assist in actually getting this going , I offer a few basic bits of information . "
Genes,do.02,anything,,Affirmative,Genes do n't do anything by themselves ; epigenetics and complex metabolic and developmental systems are at play in how bodies work . 
C.,elegans.01,The roundworm,,Affirmative,"The roundworm C. elegans has about 20,000 genes while humans have about 23,000 genes , yet it is pretty obvious that humans are more than 15 - percent more complex than roundworms . "
The roundworm,have.03,"20,000 genes",,Affirmative,"The roundworm C. elegans has about 20,000 genes while humans have about 23,000 genes , yet it is pretty obvious that humans are more than 15 - percent more complex than roundworms . "
humans,have.03,"23,000 genes",,Affirmative,"The roundworm C. elegans has about 20,000 genes while humans have about 23,000 genes , yet it is pretty obvious that humans are more than 15 - percent more complex than roundworms . "
Focusing,get.01,you,,Affirmative,Focusing just on DNA wo n't get you anywhere . 
you,need.01,to focus on populations,,Affirmative,"If you are making a scientific argument about genetic variation , you need to focus on populations -- and be clear about your definitions . "
Nicholas Wade 's,use.01,"the words cluster , population , group , race , subrace and ethnicity in",,Affirmative,"Throughout the book , Wade uses the words cluster , population , group , race , subrace and ethnicity in a range of ways , with few concrete definitions , and occasionally interchangeably . "
Humans all,share.01,100 percent of,,Affirmative,Humans all share essentially 100 percent of our genes and 99.9 percent of our variation . 
by,shape.01,The vast majority of DNA,,Affirmative,The vast majority of DNA that varies is not in genes themselves and is not shaped by natural selection in the way that Wade suggests it is . 
Nicholas Wade 's,suggest.01,it is,,Affirmative,The vast majority of DNA that varies is not in genes themselves and is not shaped by natural selection in the way that Wade suggests it is . 
"yes , understanding that variation",have.03,the more differences,,Affirmative,"The further apart two populations are , the more differences they are likely to have . "
All the variation found in,make.07,just a small subset of,,Affirmative,All the variation found in all population outside Africa makes up just a small subset of that variation . 
the variation in our entire species,represent.01,biological races,,Affirmative,"So while different populations vary in some of that 0.1 percent of the genome , this variation does not represent biological races . "
Nicholas Wade 's,do.02,") people from Nigeria ,",,Affirmative,"For example , when you compare ( as Wade does ) people from Nigeria , Western Europe and Beijing and Tokyo , you do get some patterned differences , but these populations do not reflect the entire continental areas of Africa , Europe and Asia , respectively . "
you,get.01,some patterned differences,,Affirmative,"For example , when you compare ( as Wade does ) people from Nigeria , Western Europe and Beijing and Tokyo , you do get some patterned differences , but these populations do not reflect the entire continental areas of Africa , Europe and Asia , respectively . "
you,compare.01,separated populations within,,Affirmative,"If you compare geographically separated populations within the continental areas , you get the exact same kind of variation . "
