A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
by mosquitoes,spread.03,chikungunya fever,,Affirmative,"According to the World Health Organization , the fever is spread by mosquitoes and can be confused with dengue . "
three women,travel.01,to,,Affirmative,"Chikungunya fever has been found in three women who recently traveled to the Caribbean , and doctors believe they became infected during their trips by bites from mosquitoes . "
doctors,believe.01,they became infected during,,Affirmative,"Chikungunya fever has been found in three women who recently traveled to the Caribbean , and doctors believe they became infected during their trips by bites from mosquitoes . "
A mosquito-borne disease,have.03,a simple treatment for,,Affirmative,The disease does not have a simple treatment for the patients who end up with it . 
Some patients,report.01,the start of symptoms,,Affirmative,Some patients report the start of symptoms several days after they are bitten by mosquitoes . 
by mosquitoes,bite.01,Some patients,,Affirmative,Some patients report the start of symptoms several days after they are bitten by mosquitoes . 
Research on,reveal.01,that it may contribute to,,Affirmative,Research on the long - term impact of chikungunya fever reveals that it may contribute to ongoing arthritis or joint problems in some people . 
by mosquitoes biting,spread.03,chikungunya fever,,Affirmative,The fever can be spread by mosquitoes biting an infected person and moving on to the next victim who will get the disease from the bite . 
mosquitoes biting,bite.01,an infected person,,Affirmative,The fever can be spread by mosquitoes biting an infected person and moving on to the next victim who will get the disease from the bite . 
Researchers,know.01,about,,Affirmative,"Researchers have known about the disease since the 1950 s but finding a cure has not been possible , so the usual treatment for the fever is simply focused on the symptoms . "
The Florida Department of Health,respond.01,to,,Affirmative,The Florida Department of Health has responded to the reports by warning residents about chikungunya fever and recommending that they avoid all mosquito bites . 
residents about chikungunya fever,avoid.01,all mosquito bites,,Affirmative,The Florida Department of Health has responded to the reports by warning residents about chikungunya fever and recommending that they avoid all mosquito bites . 
The Florida Department of Health,remind.01,to make,people,Affirmative,"In addition , the department reminds people to make sure standing water is not on their properties because this will attract mosquitoes . "
some people,make.02,water is not on,,Affirmative,"In addition , the department reminds people to make sure standing water is not on their properties because this will attract mosquitoes . "
this,attract.01,mosquitoes,,Affirmative,"In addition , the department reminds people to make sure standing water is not on their properties because this will attract mosquitoes . "
the lack of,leave.01,residents about chikungunya fever,vulnerable,Affirmative,"Unfortunately , the lack of a vaccine or a real treatment for the fever leaves residents vulnerable . "
