A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
you,have.03,trouble accessing,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
you,access.01,our login form below,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
you,have.03,trouble accessing,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
you,access.01,our login form below,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
Police,seize.01,"25,000 worth of",,Affirmative,"Police seized about $ 25,000 worth of synthetic cannabis during raids on three retail outlets across Canberra on Monday . "
Officers,discover.01,520 packets of,,Affirmative,"Officers discovered 520 packets of various brands of synthetic cannabinoids when they searched businesses in Belconnen , Calwell and Wanniassa about 10 am , following a tip off from a member of the public . "
Officers,search.01,businesses,,Affirmative,"Officers discovered 520 packets of various brands of synthetic cannabinoids when they searched businesses in Belconnen , Calwell and Wanniassa about 10 am , following a tip off from a member of the public . "
Several people,help.01,with,,Affirmative,Several people are helping police with their inquiries . 
Sergeant Scott,say.01,had been crucial to,,Affirmative,"Detective Sergeant Scott said information from the public had been crucial to the drug seizure , and encouraged citizens to report crime to Crime Stoppers via  crimestoppers.com.au or 1800 333 000 . "
information from,encourage.01,citizens,to report crime to,Affirmative,"Detective Sergeant Scott said information from the public had been crucial to the drug seizure , and encouraged citizens to report crime to Crime Stoppers via  crimestoppers.com.au or 1800 333 000 . "
citizens,report.01,crime,to,Affirmative,"Detective Sergeant Scott said information from the public had been crucial to the drug seizure , and encouraged citizens to report crime to Crime Stoppers via  crimestoppers.com.au or 1800 333 000 . "
