A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Lemberg Law,file.01,a class action suit,for,Affirmative,"On behalf of Jodie Cowan , Lemberg Law has filed a class action suit against GE Capital Retail Bank for allegedly violating the Telephone Consumer Protection Act by robocalling consumers ' cell phones . "
Lemberg Law,violate.01,Protection Act,,Affirmative,"On behalf of Jodie Cowan , Lemberg Law has filed a class action suit against GE Capital Retail Bank for allegedly violating the Telephone Consumer Protection Act by robocalling consumers ' cell phones . "
General Electric,use.01,dialing systems,to bombard,Affirmative,"The class action complaint alleges , As part of its servicing of retail installment contracts , GE uses automated dialing systems to bombard unsuspecting consumers with automated calls in violation of the TCPA . "
The lawsuit,allege.01,Bank placed,,Affirmative,The lawsuit alleges that GE Capital Retail Bank placed automated calls to Ms. Cowan 's cell phone even though she had never given the company her cell phone number or consent to be called . 
GE Capital Retail Bank,place.01,automated calls,to,Affirmative,The lawsuit alleges that GE Capital Retail Bank placed automated calls to Ms. Cowan 's cell phone even though she had never given the company her cell phone number or consent to be called . 
Ms. Cowan 's,give.01,phone number or consent,the company,Affirmative,The lawsuit alleges that GE Capital Retail Bank placed automated calls to Ms. Cowan 's cell phone even though she had never given the company her cell phone number or consent to be called . 
[ GE ],use.01,its ATDS [,to make each of,Affirmative,"[ GE ] used its ATDS [ Automated Telephone Dialing System ] to make each of the calls to [ Ms. Cowan ] on her cellular phone , reads the complaint . "
The class action complaint,read.01,used,,Affirmative,"[ GE ] used its ATDS [ Automated Telephone Dialing System ] to make each of the calls to [ Ms. Cowan ] on her cellular phone , reads the complaint . "
action complaint,allege.01,Electric obtained,,Affirmative,The class action complaint alleges that when General Electric obtained Ms. Cowan 's telephone number by buying it from third - party sources . 
General Electric,obtain.01,telephone number,,Affirmative,The class action complaint alleges that when General Electric obtained Ms. Cowan 's telephone number by buying it from third - party sources . 
General Electric,buy.01,General Electric,from,Affirmative,The class action complaint alleges that when General Electric obtained Ms. Cowan 's telephone number by buying it from third - party sources . 
The class action complaint,propose.01,court certify,,Affirmative,The complaint proposes that the court certify the following class : All persons within the United States who received any telephone calls from Defendant or their agent ( s ) and / or employee ( s ) to said person 's cellular telephone made through the use of any automatic telephone dialing system and / or using an artificial or prerecorded voice within the four years prior to the filing of this complaint where the defendant obtained the cellular telephone number from a source other than the called party . 
the court,certify.01,the following class :,,Affirmative,The complaint proposes that the court certify the following class : All persons within the United States who received any telephone calls from Defendant or their agent ( s ) and / or employee ( s ) to said person 's cellular telephone made through the use of any automatic telephone dialing system and / or using an artificial or prerecorded voice within the four years prior to the filing of this complaint where the defendant obtained the cellular telephone number from a source other than the called party . 
All persons within,receive.01,any telephone calls from Defendant or,,Affirmative,The complaint proposes that the court certify the following class : All persons within the United States who received any telephone calls from Defendant or their agent ( s ) and / or employee ( s ) to said person 's cellular telephone made through the use of any automatic telephone dialing system and / or using an artificial or prerecorded voice within the four years prior to the filing of this complaint where the defendant obtained the cellular telephone number from a source other than the called party . 
All persons within,say.01,cellular telephone made through,,Affirmative,The complaint proposes that the court certify the following class : All persons within the United States who received any telephone calls from Defendant or their agent ( s ) and / or employee ( s ) to said person 's cellular telephone made through the use of any automatic telephone dialing system and / or using an artificial or prerecorded voice within the four years prior to the filing of this complaint where the defendant obtained the cellular telephone number from a source other than the called party . 
Defendant or their agent -LRB- s -RRB-,obtain.01,the cellular telephone number,from,Affirmative,The complaint proposes that the court certify the following class : All persons within the United States who received any telephone calls from Defendant or their agent ( s ) and / or employee ( s ) to said person 's cellular telephone made through the use of any automatic telephone dialing system and / or using an artificial or prerecorded voice within the four years prior to the filing of this complaint where the defendant obtained the cellular telephone number from a source other than the called party . 
The lawsuit,ask.02,to issue,the court,Affirmative,"The lawsuit asks the court to issue an injunction prohibiting future violations of the TCPA , as well as statutory damages of $ 500 per call or up to $ 1,500 per call for each knowing and / or willful violation of the TCPA . "
the court,issue.01,an injunction prohibiting,,Affirmative,"The lawsuit asks the court to issue an injunction prohibiting future violations of the TCPA , as well as statutory damages of $ 500 per call or up to $ 1,500 per call for each knowing and / or willful violation of the TCPA . "
an injunction prohibiting,prohibit.01,future violations of,,Affirmative,"The lawsuit asks the court to issue an injunction prohibiting future violations of the TCPA , as well as statutory damages of $ 500 per call or up to $ 1,500 per call for each knowing and / or willful violation of the TCPA . "
The attorneys at,represent.01,consumers in,,Affirmative,"The attorneys at Lemberg Law represent consumers in Fair Debt Collection Practices Act , Telephone Consumer Protection Act , and lemon law cases , among others . "
Sergei Lemberg,brief.01,you,about,Affirmative,"Sergei Lemberg can brief you about the Telephone Consumer Protection Act , remedies available to consumers who are victims of cell phone robocalls , and other relevant issues . "
