A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
You,enter.01,the verification code,,Affirmative,• You must enter the verification code below to send . 
European,focus.01,focused gold exploration company,,Affirmative,"( TSX VENTURE:MED ) , the European focused gold exploration company , is pleased to provide an exploration update on current exploration work its high - priority Lagares , Vila de Rei and Ponte da Barca exploration projects in Portugal . "
focused gold exploration company,provide.01,an exploration update on,,Affirmative,"( TSX VENTURE:MED ) , the European focused gold exploration company , is pleased to provide an exploration update on current exploration work its high - priority Lagares , Vila de Rei and Ponte da Barca exploration projects in Portugal . "
Medgold,acquire.01,Portuguese project portfolio,,Affirmative,"Medgold acquired Klondike Gold 's Portuguese project portfolio in December 2013 ( see news release dated December 11 , 2013 ) and is now exploring all concessions covering over 1,000 square km in Portugal . "
"see news release dated December 11 , 2013",explore.01,all concessions covering,,Affirmative,"Medgold acquired Klondike Gold 's Portuguese project portfolio in December 2013 ( see news release dated December 11 , 2013 ) and is now exploring all concessions covering over 1,000 square km in Portugal . "
The Company,complete.01,a major reinterpretation of,,Affirmative,The Company is completing a major reinterpretation of historical results and the early geological observations from this work have identified several key prospects where field work is now on - going . 
Reconnaissance field work,identify.01,a number of,,Affirmative,Reconnaissance field work has identified a number of new zones of intense mineralization generally located along the contact between quartzites and siltstones . 
mapping and,identify.01,a series of,,Affirmative,"The style of mineralization seems to be broadly analogous to that seen at the Pampilhal occurrence , located in the northeast area of the licence , where mapping and rock - chip sampling has identified a series of silicified ribs or ridges . "
Sampling at Pampilhal,yield.01,assay results ranging from trace,,Affirmative,Sampling at Pampilhal yielded assay results ranging from trace to 12.45 g / t Au . 
The controlling structure,mark.01,schist contact,,Affirmative,The controlling structure appears to mark a granite - schist contact and is considered to be the main ' feeder ' structure . 
Historical reports,indicate.01,was completed in,,Affirmative,"Historical reports indicate a total of approximately 1,600 meters of diamond drilling was completed in 51 holes at Serra do Quinta . "
Medgold,complete.01,sufficient work,,Affirmative,These are historical data provided for information purposes and Medgold has not completed sufficient work to verify these results . 
this work,define.01,clear drill targets,,Affirmative,It is anticipated that this work will define clear drill targets . 
north - south,orient.01,oriented ' feeder ' structure,,Affirmative,"In addition , regional reconnaissance work will continue to the north and south along the main north - south oriented ' feeder ' structure . "
Medgold,identify.01,bearing veins,,Affirmative,Medgold has identified gold - bearing veins that are interpreted to strike for lengths of greater than 100 meters . 
by,define.01,a Qualified Person,,Affirmative,", Consulting Geologist to the Company , is a Qualified Person as defined by National Instrument 43-101 - Standards of Disclosure for Mineral Projects . "
Mr. Clark,approve.01,disclosure of,,Affirmative,Mr. Clark has reviewed and approved disclosure of the technical information contained in this news release . 
in,contain.01,the technical information contained in,,Affirmative,Mr. Clark has reviewed and approved disclosure of the technical information contained in this news release . 
Medgold,aim.01,to become,,Affirmative,"Medgold is aiming to become the leading Mediterranean - focused gold exploration and project development company , with an extensive portfolio and pipeline of projects in Portugal and Spain , targeting economically stressed , but politically stable European countries that are seeking foreign investment to invigorate the mining sector . "
politically stable European countries,seek.01,foreign investment,,Affirmative,"Medgold is aiming to become the leading Mediterranean - focused gold exploration and project development company , with an extensive portfolio and pipeline of projects in Portugal and Spain , targeting economically stressed , but politically stable European countries that are seeking foreign investment to invigorate the mining sector . "
Neither,accept.01,responsibility for,,Affirmative,Additional information on Medgold can be found on the Company 's website at www.Medgoldresources.com and by reviewing the Company 's page on SEDAR at www.sedar.com. Neither the TSX Venture Exchange nor the Investment Industry Regulatory Organization of Canada accepts responsibility for the adequacy or accuracy of this release . 
This press release,contain.01,looking statements including,,Affirmative,"This press release may contain forward - looking statements including , but not limited to , comments regarding the timing and content of upcoming work programs , geological interpretations , receipt of property titles , potential mineral recovery processes , and other related matters . "
comments regarding,regard.01,the timing and content of,,Affirmative,"This press release may contain forward - looking statements including , but not limited to , comments regarding the timing and content of upcoming work programs , geological interpretations , receipt of property titles , potential mineral recovery processes , and other related matters . "
looking statements,address.02,future events and conditions,,Affirmative,Forward - looking statements address future events and conditions and therefore involve inherent risks and uncertainties . 
You,enter.01,the verification code,,Affirmative,• You must enter the verification code below to send . 
