A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
you,have.03,trouble accessing,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
you,access.01,our login form below,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
you,have.03,trouble accessing,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
you,access.01,our login form below,,Affirmative,"If you have trouble accessing our login form below , you can go to our login page . "
analyst Ric Spooner,say.01,market appears,,Affirmative,"The Aussie market appears to have been on a frolic of its own compared to international markets , CMC analyst Ric Spooner said . "
traders,see.01,some old fashioned bargain hunting,,Affirmative,"A drop in the iron ore price created the atmospherics , and mining stocks came under pressure early , but this afternoon we 've seen some old fashioned bargain hunting . "
Aussie,say.01,markets generally performed well following,,Affirmative,He said Asian markets generally performed well following a positive lead from Wall Street . 
The Aussie market,feel.01,bit nervous about continuing,,Affirmative,"Our market obviously felt a bit nervous about continuing to head in the opposite direction , he said . "
Aussie,say.01,market obviously felt,,Affirmative,"Our market obviously felt a bit nervous about continuing to head in the opposite direction , he said . "
Investors,sell.01,mining stocks,,Affirmative,"Investors initially sold off mining stocks as they worried about the short term prospects of the steel making commodity , which is Australia 's largest export . "
Investors,worry.02,about,,Affirmative,"Investors initially sold off mining stocks as they worried about the short term prospects of the steel making commodity , which is Australia 's largest export . "
"making commodity ,",make.05,steel,,Affirmative,"Investors initially sold off mining stocks as they worried about the short term prospects of the steel making commodity , which is Australia 's largest export . "
Fortescue Metals,announce.01,a major increase in,,Affirmative,Fortescue Metals rose 17 cents to $ 4.54 after announcing a major increase in the size of its resources . 
Daredevil wingsuiters,take.11,epic challenge,,Affirmative,Daredevil wingsuiters take on ' epic challenge ' Onlookers cheer as two Dutch wingsuiters jump from a helicopter and soar around the Euromast building in Rotterdam . 
Onlookers,cheer.02,wingsuiters jump from,,Affirmative,Daredevil wingsuiters take on ' epic challenge ' Onlookers cheer as two Dutch wingsuiters jump from a helicopter and soar around the Euromast building in Rotterdam . 
