A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
AFP,report.01,that China has evacuated,,Affirmative,"AFP reported that China has evacuated more than 3,000 of its nationals from Vietnam after a wave of anti China unrest following Beijing 's deployment of an oil rig in contested waters . "
China 's,evacuate.01,"more than 3,000 of",,Affirmative,"AFP reported that China has evacuated more than 3,000 of its nationals from Vietnam after a wave of anti China unrest following Beijing 's deployment of an oil rig in contested waters . "
the week,leave.01,two Chinese workers,dead,Affirmative,The announcement came after Vietnamese civil society groups called for fresh demonstrations against China following riots earlier in the week which left two Chinese workers dead and more than 100 injured . 
"Vietnamese authorities ,",allow.01,protests to vent anger at,,Affirmative,"But Vietnamese authorities , which have occasionally allowed protests to vent anger at the country 's giant neighbor , warned they would resolutely prevent any further outbursts . "
protests,vent.01,anger,,Affirmative,"But Vietnamese authorities , which have occasionally allowed protests to vent anger at the country 's giant neighbor , warned they would resolutely prevent any further outbursts . "
"Vietnamese authorities ,",warn.01,they would resolutely prevent,,Affirmative,"But Vietnamese authorities , which have occasionally allowed protests to vent anger at the country 's giant neighbor , warned they would resolutely prevent any further outbursts . "
Vietnamese authorities,prevent.01,any further outbursts,,Affirmative,"But Vietnamese authorities , which have occasionally allowed protests to vent anger at the country 's giant neighbor , warned they would resolutely prevent any further outbursts . "
Foreign Ministry,say.01,nationals had been evacuated from Vietnam,,Affirmative,"China 's Foreign Ministry said that more than 3,000 Chinese nationals had been evacuated from Vietnam as of Saturday afternoon . "
The Chinese government,arrange.01,to evacuate,,Affirmative,"The Chinese government is also arranging for a chartered plane and vessel to evacuate the staff of China 19th Metallurgical Corporation , a contractor of one of the plants badly hit by the recent violence . "
The Chinese government,evacuate.01,the staff of,,Affirmative,"The Chinese government is also arranging for a chartered plane and vessel to evacuate the staff of China 19th Metallurgical Corporation , a contractor of one of the plants badly hit by the recent violence . "
Beijing 's,advise.01,its nationals,against travelling to Vietnam,Affirmative,"Earlier Saturday , Beijing advised its nationals against travelling to Vietnam , which has over the past week seen its worst anti-China unrest in decades . "
positioning of,claim.01,has ignited,,Affirmative,"Beijing 's positioning of an oil rig in waters also claimed by Vietnam in the South China Sea has ignited long simmering enmity between the two communist neighbors , which have fought territorial skirmishes in past decades . "
"the two communist neighbors ,",fight.01,territorial skirmishes in,,Affirmative,"Beijing 's positioning of an oil rig in waters also claimed by Vietnam in the South China Sea has ignited long simmering enmity between the two communist neighbors , which have fought territorial skirmishes in past decades . "
enraged mobs torching,torch.01,owned factories,,Affirmative,"According to the Vietnamese government , worker demonstrations spread to 22 of Vietnam 's 63 provinces in the last week with enraged mobs torching foreign owned factories . "
foreign,own.01,owned factories,,Affirmative,"According to the Vietnamese government , worker demonstrations spread to 22 of Vietnam 's 63 provinces in the last week with enraged mobs torching foreign owned factories . "
Foreign Ministry,say.01,"that recently , there was",,Affirmative,"China 's Foreign Ministry said that recently , there was an explosion of violence in South Vietnam targeting foreign companies , provoking injuries and death of Chinese citizens and damaging companies ' properties . "
violence in,target.01,foreign companies,,Affirmative,"China 's Foreign Ministry said that recently , there was an explosion of violence in South Vietnam targeting foreign companies , provoking injuries and death of Chinese citizens and damaging companies ' properties . "
China 's Foreign Ministry,advise.01,"more than 3,000 Chinese nationals",temporarily not to travel to Vietnam,Affirmative,The Foreign Ministry advises Chinese nationals temporarily not to travel to Vietnam . 
"more than 3,000 Chinese nationals",travel.01,to Vietnam,,Affirmative,The Foreign Ministry advises Chinese nationals temporarily not to travel to Vietnam . 
China 's Foreign Ministry,advise.01,Chinese citizens and structures in Vietnam,to increase,Affirmative,"( It also advises ) Chinese citizens and structures in Vietnam to increase their risk awareness , to strengthen their security prevention measures , and to avoid leaving ( their premises ) . "
Chinese citizens and structures in Vietnam,increase.01,their risk awareness,,Affirmative,"( It also advises ) Chinese citizens and structures in Vietnam to increase their risk awareness , to strengthen their security prevention measures , and to avoid leaving ( their premises ) . "
Chinese citizens and structures in Vietnam,strengthen.01,prevention measures,,Affirmative,"( It also advises ) Chinese citizens and structures in Vietnam to increase their risk awareness , to strengthen their security prevention measures , and to avoid leaving ( their premises ) . "
