A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
by,run.01,an innovative new programme run by,,Affirmative,Coleraine 's budding craft and food entrepreneurs are being given the chance to develop their business ideas through an innovative new programme run by Coleraine Borough Council . 
Fifteen local entrepreneurs,participate.01,in,,Affirmative,"Fifteen local entrepreneurs are being sought to participate in the first of two ' Journey To Market ' programmes , which is part funded by Invest Northern Ireland and the European Regional Development Fund under the Sustainable Competitiveness Programme for Northern Ireland . "
an innovative new programme run by Coleraine Borough Council,provide.01,the successful applicants,,Affirmative,The programme will provide the successful applicants with the support they need to establish and develop their business idea . 
the successful applicants,need.01,to establish and develop,,Affirmative,The programme will provide the successful applicants with the support they need to establish and develop their business idea . 
the successful applicants,establish.01,the support,,Affirmative,The programme will provide the successful applicants with the support they need to establish and develop their business idea . 
the successful applicants,develop.02,their business idea,,Affirmative,The programme will provide the successful applicants with the support they need to establish and develop their business idea . 
Participants,have.03,the opportunity,,Affirmative,"Participants will also have the opportunity to complete the highly acclaimed accredited customer service training programme , World Host . "
Participants,complete.01,"service training programme ,",,Affirmative,"Participants will also have the opportunity to complete the highly acclaimed accredited customer service training programme , World Host . "
three showcase events targeting,target.01,the Christmas market,,Affirmative,The programme culminates in three showcase events targeting the Christmas market . 
Fifteen local entrepreneurs,bring.01,their goods and services,to,Affirmative,The aim is to support entrepreneurs to them develop their idea and prepare them to bring their goods and services successfully to the local markets . 
Councillor David Harding,say.01,Council is delighted,,Affirmative,"Mayor of Coleraine , Councillor David Harding said : Coleraine Borough Council is delighted to be offering this programme as it has long recognised that there is a wealth of talented food and craft producers in the area . "
Coleraine Borough Council,offer.01,an innovative new programme run by Coleraine Borough Council,,Affirmative,"Mayor of Coleraine , Councillor David Harding said : Coleraine Borough Council is delighted to be offering this programme as it has long recognised that there is a wealth of talented food and craft producers in the area . "
an innovative new programme run by Coleraine Borough Council,recognize.01,that there is,,Affirmative,"Mayor of Coleraine , Councillor David Harding said : Coleraine Borough Council is delighted to be offering this programme as it has long recognised that there is a wealth of talented food and craft producers in the area . "
The Journey to,highlight.01,opportunities,,Affirmative,"The Journey to Market Programme will highlight opportunities for existing businesses to take on new markets , new methods of working and diversifying their business . "
existing businesses,take.01,"new markets ,",,Affirmative,"The Journey to Market Programme will highlight opportunities for existing businesses to take on new markets , new methods of working and diversifying their business . "
you,have.03,a complaint about,,Affirmative,"If you have a complaint about editorial content which relates to inaccuracy or intrusion , then contact the Editor by clicking here . "
you,contact.01,the PCC,,Affirmative,If you remain dissatisfied with the response provided then you can contact the PCC by clicking here . 
Farming Life,provide.01,"news , events and",,Affirmative,"Farming Life provides news , events and sport features from the Belfast area . "
you,enjoy.01,all the features of,,Affirmative,For you to enjoy all the features of this website Farming Life requires permission to use cookies . 
For you to enjoy,require.01,permission,,Affirmative,For you to enjoy all the features of this website Farming Life requires permission to use cookies . 
you,visit.01,a website,,Affirmative,"Cookies are small data files which are sent to your browser ( Internet Explorer , Firefox , Chrome etc ) from a website you visit . "
by,collect.01,a type of cookie,,Affirmative,This is a type of cookie which is collected by Adobe Flash media player ( it is also called a Local Shared Object ) - a piece of software you may already have on your electronic device to help you watch online videos and listen to podcasts . 
you,have.03,on,,Affirmative,This is a type of cookie which is collected by Adobe Flash media player ( it is also called a Local Shared Object ) - a piece of software you may already have on your electronic device to help you watch online videos and listen to podcasts . 
you,help.01,you watch,,Affirmative,This is a type of cookie which is collected by Adobe Flash media player ( it is also called a Local Shared Object ) - a piece of software you may already have on your electronic device to help you watch online videos and listen to podcasts . 
you,watch.01,online videos,,Affirmative,This is a type of cookie which is collected by Adobe Flash media player ( it is also called a Local Shared Object ) - a piece of software you may already have on your electronic device to help you watch online videos and listen to podcasts . 
