A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
financial watchdog,issue.01,its annual report on efforts,,Affirmative,The Vatican 's financial watchdog issues its annual report on efforts to bring the Holy See in line with international anti-money-laundering standards . 
The Federal Reserve,release.01,minutes,from,Affirmative,The Federal Reserve releases minutes from its April interest - rate meeting . 
Japan,release.01,trade data,,Affirmative,Japan releases trade data for April . 
U.S. Labor Department,release.01,weekly jobless claims,,Affirmative,U.S. Labor Department releases weekly jobless claims . 
The National Association of Realtors,release.01,existing home sales for April,,Affirmative,The National Association of Realtors releases existing home sales for April . 
"Freddie Mac ,",release.01,weekly mortgage rates,,Affirmative,"Freddie Mac , the mortgage company , releases weekly mortgage rates . "
The Conference Board,release.01,leading indicators for April,,Affirmative,The Conference Board releases leading indicators for April . 
The U.S. Commerce Department,release.01,new home sales for April,,Affirmative,The U.S. Commerce Department releases new home sales for April . 
Ifo institute,release.01,"confidence index ,",,Affirmative,"Germany 's Ifo institute releases its monthly business confidence index , a key indi - cator for Europe 's biggest economy and one of South Carolina 's largest trading partners . "
The Post and Courier,offer.01,the enhanced ability,,Affirmative,The Post and Courier is pleased to offer readers the enhanced ability to comment on stories . 
that readers,comment.01,on stories,,Affirmative,The Post and Courier is pleased to offer readers the enhanced ability to comment on stories . 
We,ask.02,"that you refrain from profanity ,",,Affirmative,"We ask that you refrain from profanity , hate speech , personal comments and remarks that are off point . "
you,refrain.01,"from profanity ,",,Affirmative,"We ask that you refrain from profanity , hate speech , personal comments and remarks that are off point . "
We,edit.01,submitted statements,,Affirmative,We do not edit user submitted statements and we can not promise that readers will not occasionally find offensive or inaccurate comments posted in the comments area . 
user,submit.01,submitted statements,,Affirmative,We do not edit user submitted statements and we can not promise that readers will not occasionally find offensive or inaccurate comments posted in the comments area . 
readers,find.01,comments posted in,,Affirmative,We do not edit user submitted statements and we can not promise that readers will not occasionally find offensive or inaccurate comments posted in the comments area . 
you,find.01,a comment,,Affirmative,"If you find a comment that is objectionable , please click the X that appears in the upper right corner when you hover over a comment . "
This,send.01,a comment that is objectionable,to Facebook,Affirmative,This will send the comment to Facebook for review . 
