A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Rep. Kevin Brooks said,he passed.01,legislation,,Affirmative,Rep. Kevin Brooks said he passed legislation this year in Tennessee 's House of Representatives opening up new opportunities for people with disabilities by changing a state law that already provides employment possibilities on government contracts . 
Rep. Kevin Brooks said,open.03,new opportunities for people with disabilities,,Affirmative,Rep. Kevin Brooks said he passed legislation this year in Tennessee 's House of Representatives opening up new opportunities for people with disabilities by changing a state law that already provides employment possibilities on government contracts . 
a state law,provide.01,employment possibilities,,Affirmative,Rep. Kevin Brooks said he passed legislation this year in Tennessee 's House of Representatives opening up new opportunities for people with disabilities by changing a state law that already provides employment possibilities on government contracts . 
The changes in,impact.01,people supported by,,Affirmative,The changes in the law will specifically impact people supported by Cleveland - based Life Bridges Inc . 
by,support.01,people supported by,,Affirmative,The changes in the law will specifically impact people supported by Cleveland - based Life Bridges Inc . 
", a community organization providing",provide.01,a full array of,to people with,Affirmative,", a community organization providing a full array of residential and day services to people with intellectual and developmental disabilities . "
This change in,employ.01,more people with disabilities,,Affirmative,"This change in the law is designed to employ more people with disabilities in a broader range of government contracts by expanding the law to allow for profit companies to partner with nonprofit organizations thereby opening up new and more varied employment opportunities , she added . "
profit companies,partner.01,with,,Affirmative,"This change in the law is designed to employ more people with disabilities in a broader range of government contracts by expanding the law to allow for profit companies to partner with nonprofit organizations thereby opening up new and more varied employment opportunities , she added . "
nonprofit organizations,open.03,employment opportunities,,Affirmative,"This change in the law is designed to employ more people with disabilities in a broader range of government contracts by expanding the law to allow for profit companies to partner with nonprofit organizations thereby opening up new and more varied employment opportunities , she added . "
she,add.01,is designed,,Affirmative,"This change in the law is designed to employ more people with disabilities in a broader range of government contracts by expanding the law to allow for profit companies to partner with nonprofit organizations thereby opening up new and more varied employment opportunities , she added . "
the statistics,show.01,were,,Affirmative,"According to the U.S. Census Bureau 's American Community Survey , the statistics show that between 2008 and 2010 , individuals without disabilities were about three times more likely to be employed than individuals with disabilities . "
individuals with disabilities,account.01,for,,Affirmative,"Overall , individuals with disabilities accounted for 9.4 million , or 6.0 percent , of the 155.9 million civilian labor force . "
