A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
STAFF AMID INTERNET CONNECTIONS CRITICISM - BT,hire.01,"1,600 engineers amid criticism from regulators",,Affirmative,"BT TO HIRE 1,600 STAFF AMID INTERNET CONNECTIONS CRITICISM - BT is hiring 1,600 engineers amid criticism from regulators over the speed at which new internet connections are installed and faults are repaired , reports today 's Guardian . "
by watchdogs for leaving customers stranded without,rap.01,"The telecoms company ,",,Affirmative,"The telecoms company , whose network is also relied on by dozens of other broadband providers including Sky and TalkTalk , has been rapped by watchdogs for leaving customers stranded without web access for too long . "
Watchdog Ofcom,publish.01,its final decision on,,Affirmative,Watchdog Ofcom will on Tuesday publish its final decision on tough new sanctions designed to ensure BT repairs faults within two working days and installs new lines within 12 working days . 
"Joe Garner ,",say.01,is one,,Affirmative,"One customer being out of service for too long is one too many , said Joe Garner , chief executive of Openreach , which builds and maintains BT 's network . "
"Openreach ,",maintain.01,network,,Affirmative,"One customer being out of service for too long is one too many , said Joe Garner , chief executive of Openreach , which builds and maintains BT 's network . "
Millions of customers,depend.01,on broadband,,Affirmative,"Millions of customers depend on broadband and they rely on us to keep them connected , whatever the weather . "
Millions of customers,rely.01,on us,to keep them connected,Affirmative,"Millions of customers depend on broadband and they rely on us to keep them connected , whatever the weather . "
Millions of customers,keep.02,Millions of customers,,Affirmative,"Millions of customers depend on broadband and they rely on us to keep them connected , whatever the weather . "
Joe Garner,say.01,recruits would be,,Affirmative,Garner said the new recruits would be a welcome boost to an engineering workforce that completes hundreds of thousands of jobs - such as installing fibre optic lines - each week . 
an engineering workforce,complete.01,hundreds of thousands of jobs -,,Affirmative,Garner said the new recruits would be a welcome boost to an engineering workforce that completes hundreds of thousands of jobs - such as installing fibre optic lines - each week . 
