A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"general Khalifa Haftar ,",ready.01,an offensive,,Affirmative,"Rogue Libyan general Khalifa Haftar , who was readying an offensive against Islamist groups in the country 's restive east Sunday , is a former rebel commander accused by Tripoli of staging a coup . "
by Tripoli,accuse.01,a former rebel commander accused by Tripoli,of staging,Affirmative,"Rogue Libyan general Khalifa Haftar , who was readying an offensive against Islamist groups in the country 's restive east Sunday , is a former rebel commander accused by Tripoli of staging a coup . "
Khalifa Haftar,unleash.01,called National Army,,Affirmative,"Haftar unleashed his so - called National Army on Friday against groups he called terrorists in Benghazi , Libya 's second city and the hotbed of an Islamist militancy , killing at least 79 people and wounding 141 others . "
Khalifa Haftar,call.01,terrorists,,Affirmative,"Haftar unleashed his so - called National Army on Friday against groups he called terrorists in Benghazi , Libya 's second city and the hotbed of an Islamist militancy , killing at least 79 people and wounding 141 others . "
Khalifa Haftar,kill.01,79 people,,Affirmative,"Haftar unleashed his so - called National Army on Friday against groups he called terrorists in Benghazi , Libya 's second city and the hotbed of an Islamist militancy , killing at least 79 people and wounding 141 others . "
Khalifa Haftar,wound.01,141 others,,Affirmative,"Haftar unleashed his so - called National Army on Friday against groups he called terrorists in Benghazi , Libya 's second city and the hotbed of an Islamist militancy , killing at least 79 people and wounding 141 others . "
by warplanes and helicopters,back.01,"The attack , backed by warplanes and helicopters",,Affirmative,"The attack , backed by warplanes and helicopters , sparked outrage . "
"The attack , backed by warplanes and helicopters",spark.01,outrage,,Affirmative,"The attack , backed by warplanes and helicopters , sparked outrage . "
Tripoli of staging a coup,denounce.01,year - old,as,Affirmative,Tripoli denounced the 71 - year - old as an outlaw seeking to take advantage of the unrest in the country to mount a coup . 
an outlaw seeking,seek.01,to take advantage of,,Affirmative,Tripoli denounced the 71 - year - old as an outlaw seeking to take advantage of the unrest in the country to mount a coup . 
Khalifa Haftar,say.01,he was just responding to,,Affirmative,But Haftar said he was just responding to the call of the people to defend them against terrorists . 
Khalifa Haftar,respond.01,to,,Affirmative,But Haftar said he was just responding to the call of the people to defend them against terrorists . 
Khalifa Haftar,defend.01,at least 79 people,,Affirmative,But Haftar said he was just responding to the call of the people to defend them against terrorists . 
The controversial general,start.01,his career,,Affirmative,"The controversial general started his career under Libya 's monarchy , graduating from Benghazi 's military academy and travelling to the Soviet Union for training . "
The controversial general,graduate.01,from,,Affirmative,"The controversial general started his career under Libya 's monarchy , graduating from Benghazi 's military academy and travelling to the Soviet Union for training . "
The controversial general,travel.01,to,,Affirmative,"The controversial general started his career under Libya 's monarchy , graduating from Benghazi 's military academy and travelling to the Soviet Union for training . "
Khalifa Haftar,take.01,part,,Affirmative,"But in 1969 , Haftar took part in the 1969 coup that overthrew Libya 's royal family and brought dictator Moamer Kadhafi to power . "
the 1969 coup,overthrow.01,royal family,,Affirmative,"But in 1969 , Haftar took part in the 1969 coup that overthrew Libya 's royal family and brought dictator Moamer Kadhafi to power . "
the 1969 coup,bring.01,dictator,to power,Affirmative,"But in 1969 , Haftar took part in the 1969 coup that overthrew Libya 's royal family and brought dictator Moamer Kadhafi to power . "
Khalifa Haftar,command.02,a unit,,Affirmative,"He commanded a unit during Libya 's fruitless 1978-1987 war with Chad , but fell from grace with Kadhafi when he was captured by Chadian troops and Tripoli denied he was part of the Libyan army . "
by,capture.01,Khalifa Haftar,,Affirmative,"He commanded a unit during Libya 's fruitless 1978-1987 war with Chad , but fell from grace with Kadhafi when he was captured by Chadian troops and Tripoli denied he was part of the Libyan army . "
Tripoli of staging a coup,deny.01,he was part of,,Affirmative,"He commanded a unit during Libya 's fruitless 1978-1987 war with Chad , but fell from grace with Kadhafi when he was captured by Chadian troops and Tripoli denied he was part of the Libyan army . "
"the US , where he joined Libya 's opposition in exile",manage.02,to secure,,Affirmative,"The US managed to secure his release , in an operation that is still shrouded in mystery , and offered him political asylum . "
"the US , where he joined Libya 's opposition in exile",secure.01,his release,,Affirmative,"The US managed to secure his release , in an operation that is still shrouded in mystery , and offered him political asylum . "
"the US , where he joined Libya 's opposition in exile",offer.01,political asylum,,Affirmative,"The US managed to secure his release , in an operation that is still shrouded in mystery , and offered him political asylum . "
Khalifa Haftar,travel.01,to,,Affirmative,"Haftar accepted and travelled to the US , where he joined Libya 's opposition in exile . "
