A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
by,provided.01,the areas provided by,,Affirmative,PETALING JAYA : An extensive bathymetric survey of the areas provided by the Australian Transport Safety Bureau will be carried out in the Southern Indian Ocean in the new phase of the search for the missing Malaysia Airlines flight MH370 plane . 
Minister Datuk Seri Hishammuddin Tun Hussein,say.01,", met over",,Affirmative,"Acting Transport Minister Datuk Seri Hishammuddin Tun Hussein ( pic ) said a team of hydrographic experts from Malaysia , China and Australia , met over the weekend and agreed that the survey was needed . "
a team of,agree.01,survey was needed,,Affirmative,"Acting Transport Minister Datuk Seri Hishammuddin Tun Hussein ( pic ) said a team of hydrographic experts from Malaysia , China and Australia , met over the weekend and agreed that the survey was needed . "
by,conduct.01,An extensive bathymetric survey of the areas provided by the Australian Transport Safety Bureau will be carried out in the Southern Indian Ocean in the new phase of the search for the missing Malaysia Airlines flight MH370 plane,,Affirmative,This survey will be conducted by the Chinese navy vessel Zhu Kezhen . 
Acting Transport Minister Datuk Seri Hishammuddin Tun Hussein -LRB- pic -RRB-,say.01,vessel is scheduled,,Affirmative,"The vessel is scheduled to sail for the survey area on Wednesday , weather permitting , he said in a statement Monday . "
Acting Transport Minister Datuk Seri Hishammuddin Tun Hussein -LRB- pic -RRB-,add.01,had convened in Canberra,,Affirmative,"He added that a team of technical experts had convened in Canberra to discuss and refine the satellite data , calculations and analysis which have been made available by Inmarsat . "
a team of,refine.01,"the satellite data , calculations and analysis",,Affirmative,"He added that a team of technical experts had convened in Canberra to discuss and refine the satellite data , calculations and analysis which have been made available by Inmarsat . "
by Inmarsat,make.02,available,,Affirmative,"He added that a team of technical experts had convened in Canberra to discuss and refine the satellite data , calculations and analysis which have been made available by Inmarsat . "
Acting Transport Minister Datuk Seri Hishammuddin Tun Hussein -LRB- pic -RRB-,instruct.01,the Malaysian Department of,to discuss with Inmarsat,Affirmative,"In light of the recent demands by the next of kin for Inmarsat ' raw data ' , I have instructed the Malaysian Department of Civil Aviation ( DCA ) to discuss with Inmarsat on the release of the aforementioned data for public consumption , he said . "
Acting Transport Minister Datuk Seri Hishammuddin Tun Hussein -LRB- pic -RRB-,say.01,", I have instructed",,Affirmative,"In light of the recent demands by the next of kin for Inmarsat ' raw data ' , I have instructed the Malaysian Department of Civil Aviation ( DCA ) to discuss with Inmarsat on the release of the aforementioned data for public consumption , he said . "
Acting Transport Minister Datuk Seri Hishammuddin Tun Hussein -LRB- pic -RRB-,lament.01,that it has been,,Affirmative,"Hishammuddin lamented that it has been 73 days since the aircraft went missing , and that the new phase of search operations would begin . "
technical experts,enter.01,the tenth week of,,Affirmative,"As we enter the tenth week of the search operations , we have now started moving into a new phase , which involves deep - sea search requiring specialized expertise and assets . "
technical experts,start.01,moving into,,Affirmative,"As we enter the tenth week of the search operations , we have now started moving into a new phase , which involves deep - sea search requiring specialized expertise and assets . "
sea search requiring,require.01,specialized expertise and assets,,Affirmative,"As we enter the tenth week of the search operations , we have now started moving into a new phase , which involves deep - sea search requiring specialized expertise and assets . "
all resources,find.01,MH370,,Affirmative,"Trust that all resources are being used to find MH370 , he said . "
Acting Transport Minister Datuk Seri Hishammuddin Tun Hussein -LRB- pic -RRB-,say.01,Trust,,Affirmative,"Trust that all resources are being used to find MH370 , he said . "
