A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
an airline, decides.01,to add,,Affirmative,"When an airline such as Ryanair ( RYAAY )  decides to add 180 new jets to its fleet by 2018 , you can bet it will be extraordinarily focused on how to fill them . "
an airline,add.02,180 new jets,to,Affirmative,"When an airline such as Ryanair ( RYAAY )  decides to add 180 new jets to its fleet by 2018 , you can bet it will be extraordinarily focused on how to fill them . "
frills airline,have.03,ambitions,,Affirmative,"The no - frills airline now has ambitions to expand its annual passenger count by more than 25 million over the next five years , cementing its title as Europe 's top budget airline . "
frills airline,cement.01,its title as,,Affirmative,"The no - frills airline now has ambitions to expand its annual passenger count by more than 25 million over the next five years , cementing its title as Europe 's top budget airline . "
people,avoid.01,hard carrier,,Affirmative,"It wo n't be getting cuddly and pampering anyone , but Ryanair is in the midst of a dramatic restructuring  designed to make its travel experience viable to people who avoid the famously hard carrier . "
European flag carriers,work.01,"to lower costs , boost revenues , and shield",,Affirmative,"The Dublin-based airline is returning to its high - growth roots at a time when European flag carriers are working to lower costs , boost revenues , and shield their lucrative long - haul routes from the intra-continental competition that often poses a drag on profits . "
European flag carriers,lower.01,costs,,Affirmative,"The Dublin-based airline is returning to its high - growth roots at a time when European flag carriers are working to lower costs , boost revenues , and shield their lucrative long - haul routes from the intra-continental competition that often poses a drag on profits . "
European flag carriers,boost.01,revenues,,Affirmative,"The Dublin-based airline is returning to its high - growth roots at a time when European flag carriers are working to lower costs , boost revenues , and shield their lucrative long - haul routes from the intra-continental competition that often poses a drag on profits . "
European flag carriers,shield.01,haul routes,from,Affirmative,"The Dublin-based airline is returning to its high - growth roots at a time when European flag carriers are working to lower costs , boost revenues , and shield their lucrative long - haul routes from the intra-continental competition that often poses a drag on profits . "
the intra-continental competition,pose.02,a drag on profits,,Affirmative,"The Dublin-based airline is returning to its high - growth roots at a time when European flag carriers are working to lower costs , boost revenues , and shield their lucrative long - haul routes from the intra-continental competition that often poses a drag on profits . "
That process,present.01,"new business opportunity for Ryanair ,",,Affirmative,"That process presents new business opportunity for Ryanair , which still enjoys a cost advantage vs. larger rivals such as Air France - KLM ( AF : FP ) , Lufthansa ( LHA:GR ) , and the parent company of British Airways and Iberia ( IAG:LN ) . "
"Ryanair ,",enjoy.01,a cost advantage vs.,,Affirmative,"That process presents new business opportunity for Ryanair , which still enjoys a cost advantage vs. larger rivals such as Air France - KLM ( AF : FP ) , Lufthansa ( LHA:GR ) , and the parent company of British Airways and Iberia ( IAG:LN ) . "
older voyagers,choose.01,more comforts,,Affirmative,"Chief among those Ryanair wants to court are business travelers , groups , and older voyagers who typically choose more comforts in flight . "
