A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
none of them,take.01,"the town of Taiji , Japan ,",,Affirmative,"There seems to be a lawsuit filed on behalf of animals every 10 minutes , but to date none of them have taken on the town of Taiji , Japan , which became infamous for its brutal dolphin roundups following the release of the Oscar - winning documentary The Cove . "
its brutal dolphin roundups following,follow.02,the release of,,Affirmative,"There seems to be a lawsuit filed on behalf of animals every 10 minutes , but to date none of them have taken on the town of Taiji , Japan , which became infamous for its brutal dolphin roundups following the release of the Oscar - winning documentary The Cove . "
animal advocates from Australians for Dolphins and,change.01,that,,Affirmative,"This week , animal advocates from Australians for Dolphins and the Earth Island Institute 's Dolphin Project and Save Japan Dolphins campaign changed that when they filed the first ever lawsuit on behalf of the dolphins who are rounded up in the cove and killed or sold for captivity every year . "
animal advocates from Australians for Dolphins and the Earth Island Institute 's Dolphin Project and Save Japan Dolphins campaign,file.01,lawsuit,,Affirmative,"This week , animal advocates from Australians for Dolphins and the Earth Island Institute 's Dolphin Project and Save Japan Dolphins campaign changed that when they filed the first ever lawsuit on behalf of the dolphins who are rounded up in the cove and killed or sold for captivity every year . "
animal advocates from Australians for Dolphins and the Earth Island Institute 's Dolphin Project and Save Japan Dolphins campaign,argue.01,has been blocking activists and Westerners,,Affirmative,"In their lawsuit , they argue that the Taiji Whale Museum , which is owned by the town , has been blocking activists and Westerners from entering - in some cases based solely on appearance - in violation of the Japanese constitution , which bans discrimination . "
by,own.01,"the Taiji Whale Museum ,",,Affirmative,"In their lawsuit , they argue that the Taiji Whale Museum , which is owned by the town , has been blocking activists and Westerners from entering - in some cases based solely on appearance - in violation of the Japanese constitution , which bans discrimination . "
"the Taiji Whale Museum ,",block.01,activists and Westerners,from entering,Affirmative,"In their lawsuit , they argue that the Taiji Whale Museum , which is owned by the town , has been blocking activists and Westerners from entering - in some cases based solely on appearance - in violation of the Japanese constitution , which bans discrimination . "
"the Japanese constitution ,",ban.01,discrimination,,Affirmative,"In their lawsuit , they argue that the Taiji Whale Museum , which is owned by the town , has been blocking activists and Westerners from entering - in some cases based solely on appearance - in violation of the Japanese constitution , which bans discrimination . "
Reuters,report.01,", said",,Affirmative,"Reuters reported that Sarah Lucas , the CEO of Australians for Dolphins and a plaintiff in the lawsuit , said that she was shown a sign saying that people against whaling were unwelcome in the museum and denied entry when she visited in February . "
"Sarah Lucas ,",say.01,that she was shown,,Affirmative,"Reuters reported that Sarah Lucas , the CEO of Australians for Dolphins and a plaintiff in the lawsuit , said that she was shown a sign saying that people against whaling were unwelcome in the museum and denied entry when she visited in February . "
a sign saying,say.01,were unwelcome in,,Affirmative,"Reuters reported that Sarah Lucas , the CEO of Australians for Dolphins and a plaintiff in the lawsuit , said that she was shown a sign saying that people against whaling were unwelcome in the museum and denied entry when she visited in February . "
people against whaling,deny.01,entry,,Affirmative,"Reuters reported that Sarah Lucas , the CEO of Australians for Dolphins and a plaintiff in the lawsuit , said that she was shown a sign saying that people against whaling were unwelcome in the museum and denied entry when she visited in February . "
Their lawyer,believe.01,they can prove discrimination in court,,Affirmative,"Their lawyer believes they can prove discrimination in court and it should n't be too hard , considering aquarium officials admitted as much to Reuters and the Associated Press . "
people against whaling,prove.01,discrimination in court,,Affirmative,"Their lawyer believes they can prove discrimination in court and it should n't be too hard , considering aquarium officials admitted as much to Reuters and the Associated Press . "
dolphin advocates,want.01,access,,Affirmative,"Disruptive or not , one of the main reasons dolphin advocates want access now is to check on Angel , a rare albino calf who made headlines after being torn from her mother 's side and taken by fishermen during a violent roundup in January that drew international criticism . "
a rare albino calf,make.01,headlines,,Affirmative,"Disruptive or not , one of the main reasons dolphin advocates want access now is to check on Angel , a rare albino calf who made headlines after being torn from her mother 's side and taken by fishermen during a violent roundup in January that drew international criticism . "
by fishermen,take.01,a rare albino calf,,Affirmative,"Disruptive or not , one of the main reasons dolphin advocates want access now is to check on Angel , a rare albino calf who made headlines after being torn from her mother 's side and taken by fishermen during a violent roundup in January that drew international criticism . "
a violent roundup in January,draw.02,international criticism,,Affirmative,"Disruptive or not , one of the main reasons dolphin advocates want access now is to check on Angel , a rare albino calf who made headlines after being torn from her mother 's side and taken by fishermen during a violent roundup in January that drew international criticism . "
by,describe.01,conditions,as deplorable,Affirmative,She is currently being kept at the museum in conditions that have been described by her advocates as deplorable . 
"Disruptive or not , one of the main reasons dolphin advocates",hope.01,will ensure access for those,,Affirmative,"Her advocates hope that the Action for Angel lawsuit will ensure access for those who want to document her well being and the well being of dolphins in aquariums throughout Japan , according to a statement . "
the Action for,ensure.01,access for those,,Affirmative,"Her advocates hope that the Action for Angel lawsuit will ensure access for those who want to document her well being and the well being of dolphins in aquariums throughout Japan , according to a statement . "
those,want.01,to document her well,,Affirmative,"Her advocates hope that the Action for Angel lawsuit will ensure access for those who want to document her well being and the well being of dolphins in aquariums throughout Japan , according to a statement . "
