A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Minister Niwatthamrong Boonsongpaisan,meet.01,the President of,,Affirmative,Thailand 's caretaker Prime Minister Niwatthamrong Boonsongpaisan will meet the President of the Senate Surachai Liengboonlertchai to discuss ways to handle the current political crisis in the country . 
Minister Niwatthamrong Boonsongpaisan,discuss.01,ways,,Affirmative,Thailand 's caretaker Prime Minister Niwatthamrong Boonsongpaisan will meet the President of the Senate Surachai Liengboonlertchai to discuss ways to handle the current political crisis in the country . 
Their meeting today,launch.01,what he called,,Affirmative,"Their meeting today comes in the backdrop of Thai protest leader Suthep Thaugsuban launching what he called , his final battle to oust the caretaker government by May the 26th . "
"Thai protest leader Suthep Thaugsuban launching what he called , his final battle to oust the caretaker government by May the 26th",say.01,supporters will commit,,Affirmative,He said his supporters will commit all their resources and energy to see that they complete their mission . 
his supporters,commit.02,all their resources and energy,,Affirmative,He said his supporters will commit all their resources and energy to see that they complete their mission . 
his supporters,see.01,that they complete,,Affirmative,He said his supporters will commit all their resources and energy to see that they complete their mission . 
his supporters,complete.01,their mission,,Affirmative,He said his supporters will commit all their resources and energy to see that they complete their mission . 
"Thai protest leader Suthep Thaugsuban launching what he called , his final battle to oust the caretaker government by May the 26th",say.01,he will end,,Affirmative,"He said he will end the anti-government movement by May the 27th if the protest succeeds , and if it fails , he will turn himself in to the police . "
"Thai protest leader Suthep Thaugsuban launching what he called , his final battle to oust the caretaker government by May the 26th",end.01,the anti-government movement,,Affirmative,"He said he will end the anti-government movement by May the 27th if the protest succeeds , and if it fails , he will turn himself in to the police . "
"Thai protest leader Suthep Thaugsuban launching what he called , his final battle to oust the caretaker government by May the 26th",turn.06,"Thai protest leader Suthep Thaugsuban launching what he called , his final battle to oust the caretaker government by May the 26th",to,Affirmative,"He said he will end the anti-government movement by May the 27th if the protest succeeds , and if it fails , he will turn himself in to the police . "
Suthep,ask.02,to resign,"the remaining 24 caretaker ministers , including",Affirmative,"Suthep has asked the remaining 24 caretaker ministers , including the acting Prime Minister , to resign because according to Suthep , they are all corrupt and serving the interests of ex-prime minister Thaksin Shinawatra . "
