A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
minister Jayalalithaa,have.03,two wishes,,Affirmative,"Admittedly , Tamil Nadu chief minister Jayalalithaa had two wishes ahead of the Lok Sabha elections - one , to mop up all the 39 seats and second , to play kingmaker in Delhi . "
Tamil Nadu chief minister Jayalalithaa,succeed.01,in,,Affirmative,"She almost succeeded in the first , but in the second , the BJP 's stupendous win has spoiled her plans . "
stupendous win,spoil.01,her plans,,Affirmative,"She almost succeeded in the first , but in the second , the BJP 's stupendous win has spoiled her plans . "
the new prime minister,designate.01,"Narendra Modi ,",,Affirmative,"However , the new prime minister designate Narendra Modi , an old friend , did n't forget to call her and congratulate her on her party 's sweeping win in the state , while she lauded him on his win . "
the new prime minister,call.02,Tamil Nadu chief minister Jayalalithaa,,Affirmative,"However , the new prime minister designate Narendra Modi , an old friend , did n't forget to call her and congratulate her on her party 's sweeping win in the state , while she lauded him on his win . "
Tamil Nadu chief minister Jayalalithaa,laud.01,"Narendra Modi , an old friend",on,Affirmative,"However , the new prime minister designate Narendra Modi , an old friend , did n't forget to call her and congratulate her on her party 's sweeping win in the state , while she lauded him on his win . "
Tamil Nadu chief minister Jayalalithaa,wish.01,the new prime minister,,Affirmative,She also wished him and the government under his stewardship the very best . 
Tamil Nadu chief minister Jayalalithaa,say.01,that she looked forward to,,Affirmative,She said that she looked forward to an era of meaningful cooperation between the centre and the state governments . 
Tamil Nadu chief minister Jayalalithaa,look.01,to,,Affirmative,She said that she looked forward to an era of meaningful cooperation between the centre and the state governments . 
the NDA and,have.03,a strong majority in,,Affirmative,"Although the NDA and the BJP have a strong majority in the Lok Sabha , Narendra Modi will need the support of leaders such as Jayalalithaa , not only for moving legislations in the Rajya Sabha , but also for better centre-state relations . "
"Narendra Modi , an old friend",need.01,the support of leaders,,Affirmative,"Although the NDA and the BJP have a strong majority in the Lok Sabha , Narendra Modi will need the support of leaders such as Jayalalithaa , not only for moving legislations in the Rajya Sabha , but also for better centre-state relations . "
the BJP,get.01,her support in,,Affirmative,"In fact , the BJP getting her support in the Rajya Sabha depends on better centre-state relations . "
a great champion of federalism,bring.01,Tamil Nadu chief minister Jayalalithaa,into,Affirmative,"Jayalalithaa is a great champion of federalism , which often brought her into a collision course with the Congress / UPA government . "
Tamil Nadu chief minister Jayalalithaa,tell.01,time and,Delhi,Affirmative,"During the last three years , since she came to power in the state , Jaya had told Delhi time and again to keep off from meddling on the subjects that the state ought to have complete control over , and to exercise restraint on subjects that the state and the centre have joint stakes on . "
the state,have.03,complete control,,Affirmative,"During the last three years , since she came to power in the state , Jaya had told Delhi time and again to keep off from meddling on the subjects that the state ought to have complete control over , and to exercise restraint on subjects that the state and the centre have joint stakes on . "
the state,exercise.01,restraint,,Affirmative,"During the last three years , since she came to power in the state , Jaya had told Delhi time and again to keep off from meddling on the subjects that the state ought to have complete control over , and to exercise restraint on subjects that the state and the centre have joint stakes on . "
the state and,have.03,joint stakes on,,Affirmative,"During the last three years , since she came to power in the state , Jaya had told Delhi time and again to keep off from meddling on the subjects that the state ought to have complete control over , and to exercise restraint on subjects that the state and the centre have joint stakes on . "
Tamil Nadu chief minister Jayalalithaa,remind.01,role is limited to,the government and,Affirmative,"If provoked , as happened during the UPA regime , she could remind the government and its institutions such as the Planning Commission that their role is limited to what the Constitution has outlined . "
Tamil Nadu chief minister Jayalalithaa,tell.01,that it was overstepping,the Planning Commission,Affirmative,"In June 2013 , she unequivocally told the Planning Commission that it was overstepping its advisory and allocation mandate and was taking up an executive role by issuing directives . "
June 2013,overstep.01,mandate,,Affirmative,"In June 2013 , she unequivocally told the Planning Commission that it was overstepping its advisory and allocation mandate and was taking up an executive role by issuing directives . "
Tamil Nadu chief minister Jayalalithaa,seek.01,to tell Delhi,,Affirmative,What she sought to tell Delhi was the primacy of the autonomy of the states . 
"Narendra Modi , an old friend",need.01,her support in pushing through with,,Affirmative,"Therefore , Modi will need her support in pushing through with the reforms and all the administrative and development plans he has in mind . "
the non-BJP states,tell.01,that they have,New Delhi,Affirmative,"More over , she can be a pivot behind which the non-BJP states might rally to tell New Delhi that they have to be first taken into confidence . "
"Narendra Modi , an old friend",have.03,big plans for India,,Affirmative,"Apparently , Modi has big plans for India , but none of them can work without Jaya 's or other state chief ministers ' concurrence . "
"Narendra Modi , an old friend",know.01,this,,Affirmative,Modi knows this and has already mentioned how state chief ministers will be consulted for rolling out his development agenda . 
"Narendra Modi , an old friend",mention.01,ministers will be consulted for rolling out,,Affirmative,Modi knows this and has already mentioned how state chief ministers will be consulted for rolling out his development agenda . 
successive central governments,implement.01,the vertical development programmes,,Affirmative,"The most common will be the vertical development programmes that successive central governments have been implementing without taking the state governments into confidence and issues such as subsidies , food security and right to education . "
successive central governments,take.01,the state governments,into confidence,Affirmative,"The most common will be the vertical development programmes that successive central governments have been implementing without taking the state governments into confidence and issues such as subsidies , food security and right to education . "
"any national programme ,",disrupt.01,the good work,,Affirmative,"Tamil Nadu is way ahead of the other states in terms of food security and on sectors such as health and education , and any national programme , which does n't complement them will only disrupt the good work that has been going on in the state . "
Tamil Nadu chief minister Jayalalithaa,oppose.01,any move,,Affirmative,"She , in the past , has strongly opposed any move to monetise the food and fertiliser subsidies . "
Tamil Nadu chief minister Jayalalithaa,say.01,are,,Affirmative,"Not just the quantum of subsidy , but the access to and timely availability of commodities are the main concerns , she had said . "
Tamil Nadu,have.03,"a universal PDS system ,",,Affirmative,"Tamil Nadu has a universal PDS system , that has come in for appreciation by the Wadhwa committee which studied all the states , and has a slew of timely welfare measures that will in principle go against the nee - liberal doctrine of the economists who are hovering around the BJP and Modi . "
the Wadhwa committee,study.01,all the states,,Affirmative,"Tamil Nadu has a universal PDS system , that has come in for appreciation by the Wadhwa committee which studied all the states , and has a slew of timely welfare measures that will in principle go against the nee - liberal doctrine of the economists who are hovering around the BJP and Modi . "
Tamil Nadu,have.03,a slew of,,Affirmative,"Tamil Nadu has a universal PDS system , that has come in for appreciation by the Wadhwa committee which studied all the states , and has a slew of timely welfare measures that will in principle go against the nee - liberal doctrine of the economists who are hovering around the BJP and Modi . "
Tamil Nadu chief minister Jayalalithaa,maintain.01,can not be compromised,,Affirmative,Jaya had always maintained that food and energy security can not be compromised . 
Tamil Nadu chief minister Jayalalithaa,make.05,Another critical point,,Affirmative,Another critical point she made during the UPA regime was about the strain that the state administration was put under by the government of India schemes and their threat to decentralised governance . 
by,put.01,the strain,under,Affirmative,Another critical point she made during the UPA regime was about the strain that the state administration was put under by the government of India schemes and their threat to decentralised governance . 
the state governments,place.01,their field machinery,at,Affirmative,State governments are expected to place their field machinery at the disposal of the Government of India and are reduced to becoming mere bystanders . 
