A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The Russian Emergencies Ministry,plan.01,to provide,,Affirmative,"The Russian Emergencies Ministry plans to provide additional humanitarian aid for flood - hit Serbia , Minister Vladimir Puchkov said on Monday . "
The Russian Emergencies Ministry,provide.01,additional humanitarian aid for,,Affirmative,"The Russian Emergencies Ministry plans to provide additional humanitarian aid for flood - hit Serbia , Minister Vladimir Puchkov said on Monday . "
 The minister,ask.02,to inform,Serbian authorities,Affirmative, The minister asked Serbian authorities to inform what was needed . 
Serbian authorities,inform.01,what was needed,,Affirmative, The minister asked Serbian authorities to inform what was needed . 
by Russia,provided.01,food products provided by Russia,to,Affirmative,The minister ordered to organize deliveries of food products provided by Russia to remote residential sites . 
Eduard Chizhikov,head.01,the Russian operational group in Serbia,,Affirmative,"The ministry 's chief military expert Eduard Chizhikov who heads the Russian operational group in Serbia reported to the minister that Russian rescuers in the past three days carried out 400 flights to flooded areas and evacuated more than 2,200 people , including 604 children . "
Russian rescuers in,carry.01,400 flights to,,Affirmative,"The ministry 's chief military expert Eduard Chizhikov who heads the Russian operational group in Serbia reported to the minister that Russian rescuers in the past three days carried out 400 flights to flooded areas and evacuated more than 2,200 people , including 604 children . "
Russian rescuers in,evacuate.01,"2,200 people , including",,Affirmative,"The ministry 's chief military expert Eduard Chizhikov who heads the Russian operational group in Serbia reported to the minister that Russian rescuers in the past three days carried out 400 flights to flooded areas and evacuated more than 2,200 people , including 604 children . "
two crews in boats,rescue.01,Serbian crewmembers and passengers,,Affirmative,"Late on May 16 , during an operation , two crews in boats rescued Serbian crewmembers and passengers when their boat capsized in a whirlpool . "
the water,reach.01,the level of roofs,,Affirmative,"In some areas , the water reached the level of roofs . "
The floods,block.01,roads,,Affirmative,"The floods completely blocked roads , and people could be evacuated only by boats and helicopters . "
only by boats and helicopters,evacuate.01,About 20 people,,Affirmative,"The floods completely blocked roads , and people could be evacuated only by boats and helicopters . "
Russian rescuers in the past three days,begin.01,to evacuate people,,Affirmative,"Upon arriving , Russian rescuers began to evacuate people . "
Russian rescuers in the past three days,evacuate.01,About 20 people,,Affirmative,"Upon arriving , Russian rescuers began to evacuate people . "
by,complicate.01,an operation,,Affirmative,"The operation was complicated by continuing heavy rains and strong torrents , Chizhikov said . "
The ministry 's chief military expert Eduard Chizhikov who heads the Russian operational group in Serbia,say.01,operation was complicated by,,Affirmative,"The operation was complicated by continuing heavy rains and strong torrents , Chizhikov said . "
Two planes of,deliver.01,70 tons of,to Serbia,Affirmative,Two planes of the Russian Emergencies Ministry have delivered more than 70 tons of humanitarian aid cargoes to Serbia . 
