A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
two armed men,rob.01,a gas station,,Affirmative,Greenville Police are searching for two armed men who robbed a gas station just before midnight Sunday . 
Greenville Police,say.01,had,,Affirmative,Police say at least one of the suspects had a hand gun . 
least one of,have.03,a hand gun,,Affirmative,Police say at least one of the suspects had a hand gun . 
two armed men who robbed a gas station just before midnight Sunday,take.01,money,from,Affirmative,  The men took money from the cashier . 
you,have.03,any information,,Affirmative,If you have any information call Greenville Police . 
"13,000 school buses",transport.01,children,to school,Affirmative,"On Monday morning , more than 13,000 school buses will be transporting children to school . "
"13,000 school buses",transport.01,children,to school,Affirmative,"On Monday morning , more than 13,000 school buses will be transporting children to school . "
Greenville Police,release.01,information,,Affirmative,Greenville Police released information Tuesday that 59 people were arrested in a four day long prostitution sting . 
Greenville Police,release.01,information,,Affirmative,Greenville Police released information Tuesday that 59 people were arrested in a four day long prostitution sting . 
Sheriff Office,announce.01,the arrest of,,Affirmative,The Pitt County 's Sheriff Office announces the arrest of 50 - year - old Clay Porter Witte . 
Sheriff Office,announce.01,the arrest of,,Affirmative,The Pitt County 's Sheriff Office announces the arrest of 50 - year - old Clay Porter Witte . 
A Newport man,face.01,charges,,Affirmative,A Newport man is facing charges after Deputies say he stabbed his half - brother . 
Deputies,say.01,he stabbed,,Affirmative,A Newport man is facing charges after Deputies say he stabbed his half - brother . 
A Newport man,stab.01,his half - brother,,Affirmative,A Newport man is facing charges after Deputies say he stabbed his half - brother . 
A Newport man,face.01,charges,,Affirmative,A Newport man is facing charges after Deputies say he stabbed his half - brother . 
Deputies,say.01,he stabbed,,Affirmative,A Newport man is facing charges after Deputies say he stabbed his half - brother . 
A Newport man,stab.01,his half - brother,,Affirmative,A Newport man is facing charges after Deputies say he stabbed his half - brother . 
